CHILDCODE	EDCHSTR5	ATSCR5	GRDER5	CMPGRDR5	SAMESCR5	TYSCR5	PROVR5	SCHNMER5
180016	4	1	10	4	0	1	5	399
180018	1	1	7	1	1	3	5	111
180018	2	1	8	1	1	 	 	 
180018	3	1	9	1	1	 	 	 
180018	4	1	10	4	0	3	5	154
180019	1	1	7	1	1	3	5	111
180019	2	1	8	1	1	 	 	 
180019	3	1	9	1	1	 	 	 
180019	4	1	10	4	0	3	5	159
180020	1	1	7	1	1	3	5	111
180020	2	1	8	1	1	 	 	 
180020	3	1	9	1	1	 	 	 
180020	4	1	10	4	0	3	5	159
180021	1	1	7	1	1	3	5	111
180021	2	1	8	1	1	 	 	 
180021	3	1	9	1	1	 	 	 
180021	4	1	10	4	0	3	5	154
180023	1	1	6	1	0	3	5	111
180023	2	1	7	1	1	 	 	 
180023	3	1	8	1	1	 	 	 
180023	4	1	9	4	1	 	 	 
180024	1	1	6	1	1	3	5	111
180024	2	1	7	1	1	 	 	 
180024	3	1	8	1	1	 	 	 
180024	4	1	9	4	1	 	 	 
180025	1	1	6	1	0	3	5	111
180025	2	1	6	1	1	 	 	 
180025	3	1	8	1	1	 	 	 
180025	4	1	9	4	1	 	 	 
180026	1	1	7	1	1	3	5	481
180026	2	1	8	1	1	 	 	 
180026	3	1	9	1	1	 	 	 
180026	4	1	10	4	0	3	5	154
180027	1	1	6	1	0	3	5	111
180027	2	1	7	1	1	 	 	 
180027	3	1	8	1	1	 	 	 
180027	4	1	9	4	1	 	 	 
180028	1	1	6	1	0	3	5	494
180028	2	1	7	1	1	 	 	 
180028	3	1	8	1	1	 	 	 
180028	4	1	9	4	1	 	 	 
180029	1	1	7	1	1	1	5	494
180029	2	1	7	1	1	 	 	 
180029	3	1	8	1	1	 	 	 
180029	4	1	10	1	0	3	5	154
180030	1	1	6	1	0	3	5	111
180030	2	1	7	1	1	 	 	 
180030	3	1	8	1	1	 	 	 
180030	4	1	9	4	1	 	 	 
180031	1	1	6	1	0	3	5	111
180031	2	1	7	1	1	 	 	 
180031	3	1	8	1	1	 	 	 
180031	4	1	9	4	1	 	 	 
180032	1	1	7	1	1	3	5	111
180032	2	1	8	1	1	 	 	 
180032	3	1	9	1	1	 	 	 
180032	4	1	10	4	0	3	5	154
180033	1	1	7	1	1	3	5	111
180033	2	1	8	1	1	 	 	 
180033	3	1	9	1	1	 	 	 
180033	4	1	10	4	0	3	5	154
180034	1	1	7	1	1	3	5	111
180034	2	1	8	1	1	 	 	 
180034	3	1	9	1	1	 	 	 
180034	4	1	10	4	0	3	5	154
180035	1	1	6	1	0	3	5	111
180035	2	1	7	1	1	 	 	 
180035	3	1	8	1	1	 	 	 
180035	4	1	9	4	1	 	 	 
180036	1	1	7	1	1	3	5	111
180036	2	1	8	1	1	 	 	 
180036	3	1	9	1	1	 	 	 
180036	4	1	10	4	0	3	5	154
180037	1	1	7	1	1	3	5	109
180037	2	1	8	1	1	 	 	 
180037	3	1	9	1	1	 	 	 
180037	4	1	10	4	0	3	5	396
180039	1	1	7	1	1	3	5	111
180039	2	1	8	1	1	 	 	 
180039	3	1	9	1	1	 	 	 
180039	4	1	10	4	0	3	5	154
180040	1	1	7	1	1	3	5	111
180040	2	1	8	1	1	 	 	 
180040	3	1	9	1	1	 	 	 
180040	4	1	10	4	0	1	5	502
180042	1	1	7	1	1	3	5	111
180042	2	1	8	1	1	 	 	 
180042	3	1	9	1	1	 	 	 
180042	4	1	10	4	0	3	5	393
180044	1	1	7	1	1	3	5	111
180044	2	1	8	1	1	 	 	 
180044	3	1	9	1	1	 	 	 
180044	4	1	10	4	0	3	5	154
180045	1	1	7	1	1	3	5	111
180045	2	1	8	1	1	 	 	 
180045	3	1	9	1	1	 	 	 
180045	4	1	10	4	0	3	5	159
180046	1	1	7	1	1	3	5	492
180046	2	1	8	1	1	 	 	 
180046	3	1	9	1	1	 	 	 
180046	4	1	10	4	0	3	5	391
180047	1	1	7	1	1	3	5	111
180047	2	1	8	1	1	 	 	 
180047	3	1	9	1	1	 	 	 
180047	4	1	10	4	0	3	5	159
180048	1	1	6	1	0	3	5	1100
180048	2	1	7	1	1	 	 	 
180048	3	1	8	1	1	 	 	 
180048	4	1	9	4	1	 	 	 
180050	1	1	7	1	1	3	5	111
180050	2	1	8	1	1	 	 	 
180050	3	1	9	1	1	 	 	 
180050	4	1	10	4	0	3	5	159
180051	1	1	6	1	0	3	5	111
180051	2	1	7	1	1	 	 	 
180051	3	1	8	1	1	 	 	 
180051	4	1	9	4	1	 	 	 
180054	1	1	7	1	1	1	5	491
180054	2	1	8	1	1	 	 	 
180054	3	1	9	1	1	 	 	 
180054	4	1	10	4	0	3	5	396
180055	1	1	7	1	1	3	5	111
180055	2	1	8	1	1	 	 	 
180055	3	1	9	1	1	 	 	 
180055	4	1	10	4	0	3	5	154
180056	1	1	7	1	1	3	5	111
180056	2	1	8	1	1	 	 	 
180056	3	1	9	1	1	 	 	 
180056	4	1	10	4	0	3	5	159
180057	1	1	7	1	1	3	5	111
180057	2	1	8	1	1	 	 	 
180057	3	1	9	1	1	 	 	 
180057	4	1	10	4	0	3	5	154
180058	1	1	7	1	1	3	5	111
180058	2	1	8	1	1	 	 	 
180058	3	1	9	1	1	 	 	 
180058	4	1	10	4	0	3	5	159
180060	1	1	7	1	1	3	5	111
180060	2	1	8	1	1	 	 	 
180060	3	0	 	 	 	 	 	 
180060	4	0	 	 	 	 	 	 
180061	1	1	7	1	1	3	5	478
180061	2	1	8	1	1	 	 	 
180061	3	1	9	1	1	 	 	 
180061	4	1	10	4	0	3	5	159
180064	1	1	7	1	1	3	5	111
180064	2	1	8	1	1	 	 	 
180064	3	1	9	1	1	 	 	 
180064	4	1	10	4	0	3	5	393
180065	1	1	7	1	1	3	5	111
180065	2	1	8	1	1	 	 	 
180065	3	1	9	1	1	 	 	 
180065	4	1	10	4	0	3	5	393
180066	1	1	7	1	1	3	5	111
180066	2	1	8	1	1	 	 	 
180066	3	1	9	1	1	 	 	 
180066	4	1	10	4	0	1	5	1106
180067	1	1	7	1	1	3	5	111
180067	2	1	8	1	1	 	 	 
180067	3	1	9	1	1	 	 	 
180067	4	1	10	1	0	3	5	154
180068	1	1	7	1	1	3	5	111
180068	2	1	8	1	1	 	 	 
180068	3	1	9	1	1	 	 	 
180068	4	1	10	4	0	3	5	154
180069	1	1	7	1	1	3	5	111
180069	2	1	8	1	1	 	 	 
180069	3	1	9	1	1	 	 	 
180069	4	1	10	4	0	3	5	391
180070	1	1	6	1	0	3	5	111
180070	2	1	7	1	1	 	 	 
180070	3	1	8	1	1	 	 	 
180070	4	1	9	4	1	 	 	 
180071	1	1	6	1	0	3	5	27
180071	2	1	7	1	1	 	 	 
180071	3	1	8	1	1	 	 	 
180071	4	1	9	4	1	 	 	 
180072	1	1	6	1	0	3	5	111
180072	2	1	7	1	1	 	 	 
180072	3	1	8	1	1	 	 	 
180072	4	1	9	4	1	 	 	 
180074	1	1	7	1	1	3	5	111
180074	2	1	8	1	1	 	 	 
180074	3	1	9	1	1	 	 	 
180074	4	1	10	4	0	3	5	155
180075	1	1	7	1	1	3	5	111
180075	2	1	8	1	1	 	 	 
180075	3	1	9	1	1	 	 	 
180075	4	1	10	4	0	3	5	396
180076	1	1	7	1	1	3	5	111
180076	2	1	8	1	1	 	 	 
180076	3	1	9	1	1	 	 	 
180076	4	1	10	4	0	3	5	154
180077	1	1	6	1	0	3	5	111
180077	2	1	7	1	1	 	 	 
180077	3	1	8	1	1	 	 	 
180077	4	1	9	4	1	 	 	 
180080	1	1	7	1	1	3	5	111
180080	2	1	8	1	1	 	 	 
180080	3	1	9	1	1	 	 	 
180080	4	1	10	4	0	3	5	154
180081	1	1	7	1	1	3	5	111
180081	2	1	8	1	1	 	 	 
180081	3	1	9	1	1	 	 	 
180081	4	1	10	4	0	3	5	393
180082	1	1	7	1	1	3	5	111
180082	2	1	8	2	1	 	 	 
180082	3	1	8	1	1	 	 	 
180082	4	1	9	4	1	 	 	 
180083	1	1	7	1	1	3	5	484
180083	2	1	8	1	1	 	 	 
180083	3	1	9	1	1	 	 	 
180083	4	1	10	4	0	3	5	154
180084	1	1	6	1	0	3	5	111
180084	2	1	7	1	1	 	 	 
180084	3	1	8	1	1	 	 	 
180084	4	1	9	4	1	 	 	 
180085	1	1	6	1	0	3	5	111
180085	2	1	7	1	1	 	 	 
180085	3	1	8	1	1	 	 	 
180085	4	1	9	4	1	 	 	 
180087	1	1	7	1	1	3	5	111
180087	2	1	8	1	1	 	 	 
180087	3	1	9	1	1	 	 	 
180087	4	1	10	4	0	3	5	154
180088	1	1	7	1	1	3	5	111
180088	2	1	8	1	1	 	 	 
180088	3	1	9	1	1	 	 	 
180088	4	1	10	4	0	3	5	154
180089	1	1	7	1	1	3	5	490
180089	2	1	8	1	1	 	 	 
180089	3	1	9	1	1	 	 	 
180089	4	1	10	4	0	3	5	394
180090	1	1	7	1	1	3	5	111
180090	2	1	8	1	1	 	 	 
180090	3	1	9	1	1	 	 	 
180090	4	1	10	4	0	3	5	393
180091	1	1	7	1	1	3	5	111
180091	2	1	8	1	1	 	 	 
180091	3	1	9	1	1	 	 	 
180091	4	1	10	4	0	3	5	392
180092	1	1	7	1	1	3	5	111
180092	2	1	8	1	1	 	 	 
180092	3	1	9	1	1	 	 	 
180092	4	1	10	4	0	3	5	393
180094	1	88	 	 	 	 	 	 
180094	2	88	 	 	 	 	 	 
180094	3	88	 	 	 	 	 	 
180094	4	0	 	 	 	 	 	 
180096	1	1	7	1	1	3	5	494
180096	2	1	8	1	1	 	 	 
180096	3	1	9	1	1	 	 	 
180096	4	1	10	4	0	3	5	154
180098	1	1	6	1	0	3	5	111
180098	2	1	7	1	1	 	 	 
180098	3	1	8	1	1	 	 	 
180098	4	1	9	4	1	 	 	 
180099	1	1	6	1	0	3	5	111
180099	2	1	7	1	1	 	 	 
180099	3	1	8	1	1	 	 	 
180099	4	1	9	4	1	 	 	 
180100	1	1	7	1	1	3	5	111
180100	2	1	8	1	1	 	 	 
180100	3	1	9	1	1	 	 	 
180100	4	1	10	4	0	3	5	393
180104	1	1	7	1	1	3	5	111
180104	2	1	8	1	1	 	 	 
180104	3	1	9	1	1	 	 	 
180104	4	1	10	4	0	3	5	393
180106	1	1	7	1	1	3	5	111
180106	2	1	8	1	1	 	 	 
180106	3	1	9	1	1	 	 	 
180106	4	1	10	4	0	3	5	154
180107	1	1	7	1	1	3	5	111
180107	2	1	8	1	1	 	 	 
180107	3	1	9	1	1	 	 	 
180107	4	1	10	4	0	3	5	159
180110	1	1	6	1	0	3	5	111
180110	2	1	7	1	1	 	 	 
180110	3	1	8	1	1	 	 	 
180110	4	1	9	4	1	 	 	 
180112	1	1	6	1	0	3	5	111
180112	2	1	7	1	1	 	 	 
180112	3	1	8	1	1	 	 	 
180112	4	1	9	3	1	 	 	 
180113	1	1	6	1	0	3	5	111
180113	2	1	7	1	1	 	 	 
180113	3	1	8	1	1	 	 	 
180113	4	1	9	4	1	 	 	 
180117	1	1	6	1	0	1	5	111
180117	2	1	7	1	1	 	 	 
180117	3	1	8	1	1	 	 	 
180117	4	1	9	4	1	 	 	 
180118	1	1	6	1	0	3	5	111
180118	2	1	7	1	1	 	 	 
180118	3	1	8	1	1	 	 	 
180118	4	1	9	4	1	 	 	 
180121	1	1	6	1	1	3	5	111
180121	2	1	7	1	1	 	 	 
180121	3	1	8	1	1	 	 	 
180121	4	1	9	4	1	 	 	 
180123	1	1	6	1	1	3	5	111
180123	2	1	7	1	1	 	 	 
180123	3	1	8	1	1	 	 	 
180123	4	1	9	4	1	 	 	 
180128	1	1	6	1	0	3	5	482
180128	2	1	7	1	1	 	 	 
180128	3	1	8	1	1	 	 	 
180128	4	1	9	4	1	 	 	 
190001	1	1	7	1	1	3	5	112
190001	2	1	8	1	1	 	 	 
190001	3	1	9	1	1	 	 	 
190001	4	1	10	4	0	3	5	152
190002	1	1	7	1	1	3	5	106
190002	2	1	8	2	1	 	 	 
190002	3	1	8	1	1	 	 	 
190002	4	1	9	4	1	 	 	 
190003	1	1	6	1	1	3	5	112
190003	2	1	7	1	1	 	 	 
190003	3	1	8	1	1	 	 	 
190003	4	0	 	 	 	 	 	 
190004	1	1	7	1	1	3	5	112
190004	2	1	8	1	1	 	 	 
190004	3	1	9	1	1	 	 	 
190004	4	1	10	4	0	8	5	401
190005	1	1	7	1	1	3	5	112
190005	2	1	8	1	1	 	 	 
190005	3	1	9	1	1	 	 	 
190005	4	1	10	4	0	3	5	1104
190006	1	1	6	1	0	3	5	112
190006	2	1	7	1	1	 	 	 
190006	3	1	8	1	1	 	 	 
190006	4	1	9	4	1	 	 	 
190007	1	1	7	1	1	2	5	112
190007	2	1	8	1	1	 	 	 
190007	3	1	9	1	1	 	 	 
190007	4	1	10	4	0	8	5	401
190009	1	1	7	1	1	3	5	112
190009	2	1	8	1	1	 	 	 
190009	3	1	9	1	1	 	 	 
190009	4	1	10	4	0	3	5	1104
190010	1	1	7	1	1	3	5	112
190010	2	1	8	1	1	 	 	 
190010	3	1	9	1	1	 	 	 
190010	4	1	10	4	0	3	5	152
190011	1	1	7	1	1	3	5	112
190011	2	1	8	1	1	 	 	 
190011	3	1	9	1	1	 	 	 
190011	4	1	14	4	0	3	5	240
190012	1	1	6	1	1	3	5	112
190012	2	1	7	1	1	 	 	 
190012	3	1	8	1	1	 	 	 
190012	4	1	9	4	1	 	 	 
190013	1	1	7	1	1	3	5	113
190013	2	1	8	1	1	 	 	 
190013	3	1	9	1	1	 	 	 
190013	4	1	10	4	0	3	5	1104
190014	1	1	7	1	1	3	5	112
190014	2	1	8	1	1	 	 	 
190014	3	1	9	1	1	 	 	 
190014	4	1	10	4	0	3	5	401
190015	1	1	7	1	1	3	5	112
190015	2	1	8	1	1	 	 	 
190015	3	1	9	1	1	 	 	 
190015	4	1	10	4	0	3	5	1104
190016	1	1	7	1	1	3	5	112
190016	2	1	8	1	1	 	 	 
190016	3	1	9	1	1	 	 	 
190016	4	1	10	4	0	3	5	394
190017	1	1	6	3	0	3	5	112
190017	2	0	 	 	 	 	 	 
190017	3	0	 	 	 	 	 	 
190017	4	0	 	 	 	 	 	 
190018	1	1	7	1	1	3	5	112
190018	2	1	8	1	1	 	 	 
190018	3	1	9	1	1	 	 	 
190018	4	1	10	4	0	3	5	1104
190019	1	1	7	1	1	3	5	112
190019	2	1	8	1	1	 	 	 
190019	3	1	9	1	1	 	 	 
190019	4	0	 	 	 	 	 	 
190020	1	1	7	1	1	3	5	112
190020	2	1	8	3	1	 	 	 
190020	3	0	 	 	 	 	 	 
190020	4	0	 	 	 	 	 	 
190021	1	1	7	1	1	3	5	112
190021	2	1	8	1	1	 	 	 
190021	3	1	9	1	1	 	 	 
190021	4	0	 	 	 	 	 	 
190022	1	1	7	1	1	3	5	112
190022	2	1	8	1	1	 	 	 
190022	3	1	9	1	1	 	 	 
190022	4	0	 	 	 	 	 	 
190023	1	1	7	1	1	3	5	112
190023	2	1	8	1	1	 	 	 
190023	3	1	9	1	1	 	 	 
190023	4	1	10	4	0	3	5	153
190024	1	1	6	1	0	3	5	112
190024	2	1	7	1	1	 	 	 
190024	3	1	8	1	1	 	 	 
190024	4	1	9	4	1	 	 	 
190025	1	1	6	1	0	3	5	112
190025	2	1	7	1	1	 	 	 
190025	3	1	8	1	1	 	 	 
190025	4	1	9	4	1	 	 	 
190026	1	1	7	2	1	3	5	113
190026	2	1	8	1	1	 	 	 
190026	3	1	9	1	1	 	 	 
190026	4	1	10	4	0	3	5	401
190027	1	1	7	1	1	3	5	113
190027	2	1	8	1	1	 	 	 
190027	3	1	9	1	1	 	 	 
190027	4	1	10	4	0	3	5	1104
190028	1	1	7	1	1	3	5	113
190028	2	1	8	1	1	 	 	 
190028	3	1	9	1	1	 	 	 
190028	4	1	10	4	0	3	5	1104
190029	1	1	7	1	1	3	5	113
190029	2	1	8	1	1	 	 	 
190029	3	1	9	1	1	 	 	 
190029	4	1	10	4	0	3	5	1104
190030	1	1	7	1	1	3	5	113
190030	2	1	8	1	1	 	 	 
190030	3	1	9	1	1	 	 	 
190030	4	1	10	4	0	3	5	395
190031	1	1	6	1	0	3	5	113
190031	2	1	7	1	1	 	 	 
190031	3	1	8	1	1	 	 	 
190031	4	1	9	4	1	 	 	 
190033	1	1	7	1	1	3	5	113
190033	2	1	8	1	1	 	 	 
190033	3	1	9	1	1	 	 	 
190033	4	1	10	4	0	3	5	401
190034	1	1	7	1	1	3	5	113
190034	2	1	8	1	1	 	 	 
190034	3	1	9	1	1	 	 	 
190034	4	1	10	4	0	3	5	1104
190035	1	1	7	1	1	3	5	113
190035	2	0	 	 	 	 	 	 
190035	3	0	 	 	 	 	 	 
190035	4	0	 	 	 	 	 	 
190036	1	1	7	1	1	3	5	106
190036	2	1	8	1	1	 	 	 
190036	3	1	9	1	1	 	 	 
190036	4	0	 	 	 	 	 	 
190037	1	1	6	1	1	3	5	113
190037	2	1	7	1	1	 	 	 
190037	3	1	8	1	1	 	 	 
190037	4	1	9	4	1	 	 	 
190038	1	0	 	 	 	 	 	 
190038	2	0	 	 	 	 	 	 
190038	3	0	 	 	 	 	 	 
190038	4	0	 	 	 	 	 	 
190039	1	1	7	1	1	3	5	112
190039	2	1	8	1	1	 	 	 
190039	3	1	9	1	1	 	 	 
190039	4	1	10	4	0	3	5	152
190040	1	1	7	1	1	3	5	113
190040	2	1	8	1	1	 	 	 
190040	3	1	9	1	1	 	 	 
190040	4	1	10	4	0	3	5	1104
190042	1	1	7	1	1	3	5	113
190042	2	1	8	1	1	 	 	 
190042	3	1	9	1	1	 	 	 
190042	4	0	 	 	 	 	 	 
190043	1	1	7	1	1	3	5	113
190043	2	1	8	1	1	 	 	 
190043	3	1	9	1	1	 	 	 
190043	4	1	10	4	0	3	5	1104
190044	1	1	7	1	1	3	5	113
190044	2	1	8	1	1	 	 	 
190044	3	1	9	1	1	 	 	 
190044	4	1	10	4	0	3	5	1104
190047	1	1	6	1	0	3	5	113
190047	2	1	7	1	1	 	 	 
190047	3	1	8	1	1	 	 	 
190047	4	1	9	4	1	 	 	 
190048	1	1	7	1	1	3	5	113
190048	2	1	8	1	1	 	 	 
190048	3	1	9	1	1	 	 	 
190048	4	0	 	 	 	 	 	 
190050	1	1	6	1	0	3	5	113
190050	2	1	7	1	1	 	 	 
190050	3	1	8	1	1	 	 	 
190050	4	1	9	4	1	 	 	 
190051	1	1	6	1	1	3	5	113
190051	2	1	7	1	1	 	 	 
190051	3	1	8	2	1	 	 	 
190051	4	1	9	4	1	 	 	 
190052	1	1	7	1	1	3	5	112
190052	2	1	8	1	1	 	 	 
190052	3	1	9	1	1	 	 	 
190052	4	1	10	4	0	3	5	1104
190054	1	1	7	1	1	3	5	112
190054	2	1	8	1	1	 	 	 
190054	3	1	9	1	1	 	 	 
190054	4	1	10	4	0	1	5	240
190055	1	1	7	1	1	3	5	112
190055	2	1	8	1	1	 	 	 
190055	3	1	9	1	1	 	 	 
190055	4	1	10	4	0	3	5	1104
190056	1	1	7	1	1	3	5	112
190056	2	1	8	1	1	 	 	 
190056	3	1	9	1	1	 	 	 
190056	4	1	10	4	0	8	5	401
190057	1	1	7	1	1	3	5	112
190057	2	1	8	1	1	 	 	 
190057	3	1	9	1	1	 	 	 
190057	4	1	10	4	0	3	5	401
190058	1	1	7	1	1	3	5	112
190058	2	1	8	1	1	 	 	 
190058	3	1	9	1	1	 	 	 
190058	4	1	10	4	0	3	5	394
190059	1	1	7	1	1	3	5	112
190059	2	1	8	1	1	 	 	 
190059	3	1	9	1	1	 	 	 
190059	4	1	10	4	0	8	5	401
190060	1	1	7	1	1	3	5	112
190060	2	1	8	1	1	 	 	 
190060	3	1	9	1	1	 	 	 
190060	4	1	10	4	0	3	5	1104
190061	1	1	7	1	0	3	5	1101
190061	2	1	8	1	1	 	 	 
190061	3	1	9	1	1	 	 	 
190061	4	1	10	4	0	3	5	1103
190063	1	1	7	1	1	3	5	113
190063	2	1	8	1	1	 	 	 
190063	3	1	9	1	1	 	 	 
190063	4	0	 	 	 	 	 	 
190064	1	1	7	1	1	3	5	113
190064	2	1	8	1	1	 	 	 
190064	3	1	9	1	1	 	 	 
190064	4	1	10	4	0	3	5	1104
190065	1	1	6	1	1	3	5	113
190065	2	1	8	1	1	 	 	 
190065	3	1	9	1	1	 	 	 
190065	4	1	10	4	0	3	5	1104
190066	1	1	7	1	1	3	5	113
190066	2	1	8	1	1	 	 	 
190066	3	1	9	1	1	 	 	 
190066	4	1	10	4	0	3	5	153
190067	1	1	7	1	1	3	5	113
190067	2	1	8	1	1	 	 	 
190067	3	1	9	1	1	 	 	 
190067	4	1	10	4	0	3	5	1104
190068	1	1	7	1	1	3	5	113
190068	2	1	8	1	1	 	 	 
190068	3	1	9	1	1	 	 	 
190068	4	1	10	4	0	3	5	1104
190069	1	1	7	1	1	7	5	113
190069	2	1	8	1	1	 	 	 
190069	3	1	9	1	1	 	 	 
190069	4	1	10	4	0	3	5	152
190070	1	1	5	1	1	3	5	18
190070	2	1	6	1	0	3	5	113
190070	3	1	7	1	1	 	 	 
190070	4	1	8	4	1	 	 	 
190071	1	1	7	1	1	3	5	106
190071	2	1	8	1	1	 	 	 
190071	3	1	9	1	1	 	 	 
190071	4	1	10	4	0	3	5	152
190072	1	1	7	1	1	3	5	106
190072	2	1	8	1	1	 	 	 
190072	3	1	9	1	1	 	 	 
190072	4	1	10	4	0	3	5	1104
190074	1	1	7	1	1	3	5	106
190074	2	1	8	1	1	 	 	 
190074	3	1	9	1	1	 	 	 
190074	4	1	10	4	0	3	5	1104
190077	1	1	7	1	1	3	5	106
190077	2	1	8	1	1	 	 	 
190077	3	1	9	1	1	 	 	 
190077	4	1	10	4	0	3	5	1104
190079	1	1	7	1	1	3	98	519
190079	2	1	8	1	1	 	 	 
190079	3	1	9	1	1	 	 	 
190079	4	1	10	4	0	3	98	1192
190081	1	1	7	1	1	3	5	113
190081	2	1	8	1	1	 	 	 
190081	3	1	9	1	1	 	 	 
190081	4	1	10	4	0	3	5	401
190082	1	1	7	1	1	3	5	106
190082	2	1	8	1	1	 	 	 
190082	3	1	9	1	1	 	 	 
190082	4	1	10	4	0	3	5	401
190083	1	1	6	1	1	3	5	106
190083	2	1	7	1	1	 	 	 
190083	3	1	8	2	1	 	 	 
190083	4	1	8	1	1	 	 	 
190084	1	1	7	1	1	3	5	106
190084	2	1	8	1	1	 	 	 
190084	3	1	9	1	1	 	 	 
190084	4	1	10	4	0	3	5	1104
190087	1	1	7	1	1	3	5	113
190087	2	1	8	1	1	 	 	 
190087	3	1	9	1	1	 	 	 
190087	4	0	 	 	 	 	 	 
190088	1	1	7	1	1	3	5	106
190088	2	1	8	1	1	 	 	 
190088	3	1	9	1	1	 	 	 
190088	4	1	10	4	0	3	5	1104
190089	1	1	7	1	1	3	5	112
190089	2	1	8	1	1	 	 	 
190089	3	1	9	1	1	 	 	 
190089	4	1	10	4	0	3	5	1104
190090	1	1	7	1	1	3	5	106
190090	2	1	8	1	1	 	 	 
190090	3	1	9	1	1	 	 	 
190090	4	1	10	4	0	3	5	1104
190091	1	1	7	1	1	3	5	106
190091	2	1	8	1	1	 	 	 
190091	3	1	9	1	1	 	 	 
190091	4	1	10	4	0	3	5	1104
190092	1	1	7	1	1	3	5	106
190092	2	1	8	1	1	 	 	 
190092	3	1	9	1	1	 	 	 
190092	4	1	10	4	0	3	5	1104
190093	1	1	7	1	1	3	5	489
190093	2	1	8	1	1	 	 	 
190093	3	1	9	1	1	 	 	 
190093	4	1	10	4	0	3	5	152
190094	1	1	6	1	0	3	5	106
190094	2	1	7	1	1	 	 	 
190094	3	1	8	1	1	 	 	 
190094	4	1	9	4	1	 	 	 
190095	1	1	7	1	1	3	5	501
190095	2	1	8	1	1	 	 	 
190095	3	1	9	1	1	 	 	 
190095	4	1	10	4	0	3	5	1104
190096	1	1	7	1	1	3	5	106
190096	2	1	8	1	1	 	 	 
190096	3	1	9	1	1	 	 	 
190096	4	1	10	4	0	3	5	152
190097	1	1	7	1	1	3	5	106
190097	2	1	8	1	1	 	 	 
190097	3	1	9	1	1	 	 	 
190097	4	1	10	4	0	3	5	1104
190098	1	1	7	1	1	3	5	106
190098	2	1	8	1	1	 	 	 
190098	3	1	9	1	1	 	 	 
190098	4	1	10	4	0	3	5	1104
190099	1	1	7	1	1	3	5	106
190099	2	1	8	1	1	 	 	 
190099	3	1	9	1	1	 	 	 
190099	4	1	10	4	0	3	5	1104
190100	1	0	 	 	 	 	 	 
190100	2	0	 	 	 	 	 	 
190100	3	0	 	 	 	 	 	 
190100	4	0	 	 	 	 	 	 
190105	1	1	7	1	1	3	5	106
190105	2	1	8	1	1	 	 	 
190105	3	1	9	1	1	 	 	 
190105	4	1	10	4	0	3	5	1104
190107	1	1	7	1	1	3	5	113
190107	2	1	8	1	1	 	 	 
190107	3	1	9	1	1	 	 	 
190107	4	1	10	4	0	5	5	240
190110	1	1	7	1	1	3	5	106
190110	2	1	8	1	1	 	 	 
190110	3	1	9	1	1	 	 	 
190110	4	1	10	4	0	3	5	1104
190112	1	1	7	1	1	3	5	113
190112	2	1	8	1	1	 	 	 
190112	3	1	9	1	1	 	 	 
190112	4	1	10	4	0	3	5	240
190113	1	1	7	1	1	3	5	109
190113	2	1	8	1	1	 	 	 
190113	3	1	9	1	1	 	 	 
190113	4	1	10	4	0	3	5	156
190115	1	1	7	1	1	3	5	112
190115	2	1	8	1	1	 	 	 
190115	3	1	9	1	1	 	 	 
190115	4	1	10	4	0	3	5	152
190116	1	1	7	1	1	3	5	113
190116	2	1	8	1	1	 	 	 
190116	3	1	9	1	1	 	 	 
190116	4	1	10	4	0	3	5	1104
190118	1	1	6	1	0	3	5	113
190118	2	1	7	1	1	 	 	 
190118	3	1	8	1	1	 	 	 
190118	4	1	9	4	1	 	 	 
190123	1	1	7	1	1	3	5	106
190123	2	1	8	1	1	 	 	 
190123	3	1	9	1	1	 	 	 
190123	4	1	10	4	0	3	5	1104
190130	1	1	7	1	1	3	5	113
190130	2	1	8	1	1	 	 	 
190130	3	1	9	1	1	 	 	 
190130	4	1	14	4	0	3	5	1108
190137	1	1	7	1	1	3	5	106
190137	2	1	8	1	1	 	 	 
190137	3	1	9	1	1	 	 	 
190137	4	1	10	4	0	3	5	152
190139	1	1	7	1	1	3	5	113
190139	2	1	8	1	1	 	 	 
190139	3	1	9	1	1	 	 	 
190139	4	1	10	1	0	3	5	240
200001	1	1	7	1	1	3	5	108
200001	2	1	8	1	1	 	 	 
200001	3	1	9	1	1	 	 	 
200001	4	1	10	4	0	1	5	1114
200002	1	1	7	1	1	3	5	108
200002	2	1	8	1	1	 	 	 
200002	3	1	9	1	1	 	 	 
200002	4	1	10	4	0	3	5	154
200003	1	1	7	1	1	3	5	108
200003	2	1	8	1	1	 	 	 
200003	3	1	9	1	1	 	 	 
200003	4	0	 	 	 	 	 	 
200004	1	1	7	1	1	3	5	108
200004	2	1	8	1	1	 	 	 
200004	3	1	9	1	1	 	 	 
200004	4	1	10	4	0	3	5	155
200005	1	1	7	3	1	3	5	108
200005	2	0	 	 	 	 	 	 
200005	3	0	 	 	 	 	 	 
200005	4	0	 	 	 	 	 	 
200006	1	1	7	1	1	3	5	109
200006	2	1	8	1	1	 	 	 
200006	3	1	9	1	1	 	 	 
200006	4	1	10	4	0	3	5	155
200007	1	1	7	1	1	3	5	108
200007	2	1	8	1	1	 	 	 
200007	3	1	9	1	1	 	 	 
200007	4	0	 	 	 	 	 	 
200009	1	1	7	1	1	3	5	108
200009	2	1	8	1	1	 	 	 
200009	3	1	9	1	1	 	 	 
200009	4	1	10	4	0	3	5	394
200011	1	1	7	1	1	3	5	108
200011	2	1	8	1	1	 	 	 
