CHILDCODE	LVSKIDR5	AYANR5	NMAMR5
170059	13	 	 
170059	14	 	 
170059	15	 	 
170059	16	 	 
170059	17	 	 
170059	58	 	 
170061	1	 	 
170061	2	 	 
170061	3	 	 
170061	4	 	 
170061	7	 	 
170061	8	 	 
170061	9	 	 
170061	13	 	 
170061	14	 	 
170061	15	 	 
170061	16	 	 
170061	17	 	 
170061	58	 	 
170062	1	 	 
170062	2	 	 
170062	3	 	 
170062	4	 	 
170062	7	 	 
170062	8	 	 
170062	9	 	 
170062	13	 	 
170062	14	 	 
170062	15	 	 
170062	16	 	 
170062	17	 	 
170062	58	 	 
170063	1	 	 
170063	2	 	 
170063	3	 	 
170063	4	 	 
170063	7	 	 
170063	8	 	 
170063	9	 	 
170063	13	 	 
170063	14	 	 
170063	15	 	 
170063	16	 	 
170063	17	 	 
170063	58	 	 
170064	1	 	 
170064	2	 	 
170064	3	 	 
170064	4	 	 
170064	7	 	 
170064	8	 	 
170064	9	 	 
170064	13	 	 
170064	14	 	 
170064	15	 	 
170064	16	 	 
170064	17	 	 
170064	58	 	 
170066	1	 	 
170066	2	 	 
170066	3	 	 
170066	4	 	 
170066	7	 	 
170066	8	 	 
170066	9	 	 
170066	13	 	 
170066	14	 	 
170066	15	 	 
170066	16	 	 
170066	17	 	 
170066	58	 	 
170068	1	 	 
170068	2	 	 
170068	3	 	 
170068	4	 	 
170068	7	 	 
170068	8	 	 
170068	9	 	 
170068	13	 	 
170068	14	 	 
170068	15	 	 
170068	16	 	 
170068	17	 	 
170068	58	 	 
170069	1	 	 
170069	2	 	 
170069	3	 	 
170069	4	 	 
170069	7	 	 
170069	8	 	 
170069	9	 	 
170069	13	 	 
170069	14	 	 
170069	15	 	 
170069	16	 	 
170069	17	 	 
170069	58	 	 
170070	1	 	 
170070	2	 	 
170070	3	 	 
170070	4	 	 
170070	7	 	 
170070	8	 	 
170070	9	 	 
170070	13	 	 
170070	14	 	 
170070	15	 	 
170070	16	 	 
170070	17	 	 
170070	58	 	 
170071	1	 	 
170071	2	 	 
170071	3	 	 
170071	4	 	 
170071	7	 	 
170071	8	 	 
170071	9	 	 
170071	13	 	 
170071	14	 	 
170071	15	 	 
170071	16	 	 
170071	17	 	 
170071	58	 	 
170072	1	 	 
170072	2	 	 
170072	3	 	 
170072	4	 	 
170072	7	 	 
170072	8	 	 
170072	9	 	 
170072	13	 	 
170072	14	 	 
170072	15	 	 
170072	16	 	 
170072	17	 	 
170072	58	 	 
170073	1	 	 
170073	2	 	 
170073	3	 	 
170073	4	 	 
170073	7	 	 
170073	8	 	 
170073	9	 	 
170073	13	 	 
170073	14	 	 
170073	15	 	 
170073	16	 	 
170073	17	 	 
170073	58	 	 
170074	1	 	 
170074	2	 	 
170074	3	 	 
170074	4	 	 
170074	7	 	 
170074	8	 	 
170074	9	 	 
170074	13	 	 
170074	14	 	 
170074	15	 	 
170074	16	 	 
170074	17	 	 
170074	58	 	 
170076	1	 	 
170076	2	 	 
170076	3	 	 
170076	4	 	 
170076	7	 	 
170076	8	 	 
170076	9	 	 
170076	13	 	 
170076	14	 	 
170076	15	 	 
170076	16	 	 
170076	17	 	 
170076	58	 	 
170077	1	 	 
170077	2	 	 
170077	3	 	 
170077	4	 	 
170077	7	 	 
170077	8	 	 
170077	9	 	 
170077	13	 	 
170077	14	 	 
170077	15	 	 
170077	16	 	 
170077	17	 	 
170077	58	 	 
170079	1	 	 
170079	2	 	 
170079	3	 	 
170079	4	 	 
170079	7	 	 
170079	8	 	 
170079	9	 	 
170079	13	 	 
170079	14	 	 
170079	15	 	 
170079	16	 	 
170079	17	 	 
170079	58	 	 
170080	1	 	 
170080	2	 	 
170080	3	 	 
170080	4	 	 
170080	7	 	 
170080	8	 	 
170080	9	 	 
170080	13	 	 
170080	14	 	 
170080	15	 	 
170080	16	 	 
170080	17	 	 
170080	58	 	 
170082	1	 	 
170082	2	 	 
170082	3	 	 
170082	4	 	 
170082	7	 	 
170082	8	 	 
170082	9	 	 
170082	13	 	 
170082	14	 	 
170082	15	 	 
170082	16	 	 
170082	17	 	 
170082	58	 	 
170084	1	 	 
170084	2	 	 
170084	3	 	 
170084	4	 	 
170084	7	 	 
170084	8	 	 
170084	9	 	 
170084	13	 	 
170084	14	 	 
170084	15	 	 
170084	16	 	 
170084	17	 	 
170084	58	 	 
170085	1	 	 
170085	2	 	 
170085	3	 	 
170085	4	 	 
170085	7	 	 
170085	8	 	 
170085	9	 	 
170085	13	 	 
170085	14	 	 
170085	15	 	 
170085	16	 	 
170085	17	 	 
170085	58	 	 
170086	1	 	 
170086	2	 	 
170086	3	 	 
170086	4	 	 
170086	7	 	 
170086	8	 	 
170086	9	 	 
170086	13	 	 
170086	14	 	 
170086	15	 	 
170086	16	 	 
170086	17	 	 
170086	58	 	 
170087	1	 	 
170087	2	 	 
170087	3	 	 
170087	4	 	 
170087	7	 	 
170087	8	 	 
170087	9	 	 
170087	13	 	 
170087	14	 	 
170087	15	 	 
170087	16	 	 
170087	17	 	 
170087	58	 	 
170088	1	 	 
170088	2	 	 
170088	3	 	 
170088	4	 	 
170088	7	 	 
170088	8	 	 
170088	9	 	 
170088	13	 	 
170088	14	 	 
170088	15	 	 
170088	16	 	 
170088	17	 	 
170088	58	 	 
170089	1	 	 
170089	2	 	 
170089	3	 	 
170089	4	 	 
170089	7	 	 
170089	8	 	 
170089	9	 	 
170089	13	 	 
170089	14	 	 
170089	15	 	 
170089	16	 	 
170089	17	 	 
170089	58	 	 
170090	1	 	 
170090	2	 	 
170090	3	 	 
170090	4	 	 
170090	7	 	 
170090	8	 	 
170090	9	 	 
170090	13	 	 
170090	14	 	 
170090	15	 	 
170090	16	 	 
170090	17	 	 
170090	58	 	 
170091	1	 	 
170091	2	 	 
170091	3	 	 
170091	4	 	 
170091	7	 	 
170091	8	 	 
170091	9	 	 
170091	13	 	 
170091	14	 	 
170091	15	 	 
170091	16	 	 
170091	17	 	 
170091	58	 	 
170092	1	 	 
170092	2	 	 
170092	3	 	 
170092	4	 	 
170092	7	 	 
170092	8	 	 
170092	9	 	 
170092	13	 	 
170092	14	 	 
170092	15	 	 
170092	16	 	 
170092	17	 	 
170092	58	 	 
170093	1	 	 
170093	2	 	 
170093	3	 	 
170093	4	 	 
170093	7	 	 
170093	8	 	 
170093	9	 	 
170093	13	 	 
170093	14	 	 
170093	15	 	 
170093	16	 	 
170093	17	 	 
170093	58	 	 
170094	1	 	 
170094	2	 	 
170094	3	 	 
170094	4	 	 
170094	7	 	 
170094	8	 	 
170094	9	 	 
170094	13	 	 
170094	14	 	 
170094	15	 	 
170094	16	 	 
170094	17	 	 
170094	58	 	 
170095	1	 	 
170095	2	 	 
170095	3	 	 
170095	4	 	 
170095	7	 	 
170095	8	 	 
170095	9	 	 
170095	13	 	 
170095	14	 	 
170095	15	 	 
170095	16	 	 
170095	17	 	 
170095	58	 	 
170096	1	 	 
170096	2	 	 
170096	3	 	 
170096	4	 	 
170096	7	 	 
170096	8	 	 
170096	9	 	 
170096	13	 	 
170096	14	 	 
170096	15	 	 
170096	16	 	 
170096	17	 	 
170096	58	 	 
170097	1	 	 
170097	2	 	 
170097	3	 	 
170097	4	 	 
170097	7	 	 
170097	8	 	 
170097	9	 	 
170097	13	 	 
170097	14	 	 
170097	15	 	 
170097	16	 	 
170097	17	 	 
170097	58	 	 
170099	1	 	 
170099	2	 	 
170099	3	 	 
170099	4	 	 
170099	7	 	 
170099	8	 	 
170099	9	 	 
170099	13	 	 
170099	14	 	 
170099	15	 	 
170099	16	 	 
170099	17	 	 
170099	58	 	 
170100	1	 	 
170100	2	 	 
170100	3	 	 
170100	4	 	 
170100	7	 	 
170100	8	 	 
170100	9	 	 
170100	13	 	 
170100	14	 	 
170100	15	 	 
170100	16	 	 
170100	17	 	 
170100	58	 	 
170101	1	 	 
170101	2	 	 
170101	3	 	 
170101	4	 	 
170101	7	 	 
170101	8	 	 
170101	9	 	 
170101	13	 	 
170101	14	 	 
170101	15	 	 
170101	16	 	 
170101	17	 	 
170101	58	 	 
170103	1	 	 
170103	2	 	 
170103	3	 	 
170103	4	 	 
170103	7	 	 
170103	8	 	 
170103	9	 	 
170103	13	 	 
170103	14	 	 
170103	15	 	 
170103	16	 	 
170103	17	 	 
170103	58	 	 
170104	1	 	 
170104	2	 	 
170104	3	 	 
170104	4	 	 
170104	7	 	 
170104	8	 	 
170104	9	 	 
170104	13	 	 
170104	14	 	 
170104	15	 	 
170104	16	 	 
170104	17	 	 
170104	58	 	 
170109	1	 	 
170109	2	 	 
170109	3	 	 
170109	4	 	 
170109	7	 	 
170109	8	 	 
170109	9	 	 
170109	13	 	 
170109	14	 	 
170109	15	 	 
170109	16	 	 
170109	17	 	 
170109	58	 	 
170112	1	 	 
170112	2	 	 
170112	3	 	 
170112	4	 	 
170112	7	 	 
170112	8	 	 
170112	9	 	 
170112	13	 	 
170112	14	 	 
170112	15	 	 
170112	16	 	 
170112	17	 	 
170112	58	 	 
170114	1	 	 
170114	2	 	 
170114	3	 	 
170114	4	 	 
170114	7	 	 
170114	8	 	 
170114	9	 	 
170114	13	 	 
170114	14	 	 
170114	15	 	 
170114	16	 	 
170114	17	 	 
170114	58	 	 
170118	1	 	 
170118	2	 	 
170118	3	 	 
170118	4	 	 
170118	7	 	 
170118	8	 	 
170118	9	 	 
170118	13	 	 
170118	14	 	 
170118	15	 	 
170118	16	 	 
170118	17	 	 
170118	58	 	 
170119	1	 	 
170119	2	 	 
170119	3	 	 
170119	4	 	 
170119	7	 	 
170119	8	 	 
170119	9	 	 
170119	13	 	 
170119	14	 	 
170119	15	 	 
170119	16	 	 
170119	17	 	 
170119	58	 	 
170126	1	 	 
170126	2	 	 
170126	3	 	 
170126	4	 	 
170126	7	 	 
170126	8	 	 
170126	9	 	 
170126	13	 	 
170126	14	 	 
170126	15	 	 
170126	16	 	 
170126	17	 	 
170126	58	 	 
170132	1	 	 
170132	2	 	 
170132	3	 	 
170132	4	 	 
170132	7	 	 
170132	8	 	 
170132	9	 	 
170132	13	 	 
170132	14	 	 
170132	15	 	 
170132	16	 	 
170132	17	 	 
170132	58	 	 
170141	1	 	 
170141	2	 	 
170141	3	 	 
170141	4	 	 
170141	7	 	 
170141	8	 	 
170141	9	 	 
170141	13	 	 
170141	14	 	 
170141	15	 	 
170141	16	 	 
170141	17	 	 
170141	58	 	 
170144	1	 	 
170144	2	 	 
170144	3	 	 
170144	4	 	 
170144	7	 	 
170144	8	 	 
170144	9	 	 
170144	13	 	 
170144	14	 	 
170144	15	 	 
170144	16	 	 
170144	17	 	 
170144	58	 	 
180001	1	 	 
180001	2	 	 
180001	3	 	 
180001	4	 	 
180001	7	 	 
180001	8	 	 
180001	9	 	 
180001	13	 	 
180001	14	 	 
180001	15	 	 
180001	16	 	 
180001	17	 	 
180001	58	 	 
180002	1	 	 
180002	2	 	 
180002	3	 	 
180002	4	 	 
180002	7	 	 
180002	8	 	 
180002	9	 	 
180002	13	 	 
180002	14	 	 
180002	15	 	 
180002	16	 	 
180002	17	 	 
180002	58	 	 
180003	1	 	 
180003	2	 	 
180003	3	 	 
180003	4	 	 
180003	7	 	 
180003	8	 	 
180003	9	 	 
180003	13	 	 
180003	14	 	 
180003	15	 	 
180003	16	 	 
180003	17	 	 
180003	58	 	 
180004	1	 	 
180004	2	 	 
180004	3	 	 
180004	4	 	 
180004	7	 	 
180004	8	 	 
180004	9	 	 
180004	13	 	 
180004	14	 	 
180004	15	 	 
180004	16	 	 
180004	17	 	 
180004	58	 	 
180005	1	 	 
180005	2	 	 
180005	3	 	 
180005	4	 	 
180005	7	 	 
180005	8	 	 
180005	9	 	 
180005	13	 	 
180005	14	 	 
180005	15	 	 
180005	16	 	 
180005	17	 	 
180005	58	 	 
180006	1	 	 
180006	2	 	 
180006	3	 	 
180006	4	 	 
180006	7	 	 
180006	8	 	 
180006	9	 	 
180006	13	 	 
180006	14	 	 
180006	15	 	 
180006	16	 	 
180006	17	 	 
180006	58	 	 
180007	1	 	 
180007	2	 	 
180007	3	 	 
180007	4	 	 
180007	7	 	 
180007	8	 	 
180007	9	 	 
180007	13	 	 
180007	14	 	 
180007	15	 	 
180007	16	 	 
180007	17	 	 
180007	58	 	 
180008	1	 	 
180008	2	 	 
180008	3	 	 
180008	4	 	 
180008	7	 	 
180008	8	 	 
180008	9	 	 
180008	13	 	 
180008	14	 	 
180008	15	 	 
180008	16	 	 
180008	17	 	 
180008	58	 	 
180011	1	 	 
180011	2	 	 
180011	3	 	 
180011	4	 	 
180011	7	 	 
180011	8	 	 
180011	9	 	 
180011	13	 	 
180011	14	 	 
180011	15	 	 
180011	16	 	 
180011	17	 	 
180011	58	 	 
180015	1	 	 
180015	2	 	 
180015	3	 	 
180015	4	 	 
180015	7	 	 
180015	8	 	 
180015	9	 	 
180015	13	 	 
180015	14	 	 
180015	15	 	 
180015	16	 	 
180015	17	 	 
180015	58	 	 
180016	1	 	 
180016	2	 	 
180016	3	 	 
180016	4	 	 
180016	7	 	 
180016	8	 	 
180016	9	 	 
180016	13	 	 
180016	14	 	 
180016	15	 	 
180016	16	 	 
180016	17	 	 
180016	58	 	 
180018	1	 	 
180018	2	 	 
180018	3	 	 
180018	4	 	 
180018	7	 	 
180018	8	 	 
180018	9	 	 
180018	13	 	 
180018	14	 	 
180018	15	 	 
180018	16	 	 
180018	17	 	 
180018	58	 	 
180019	1	 	 
180019	2	 	 
180019	3	 	 
180019	4	 	 
180019	7	 	 
180019	8	 	 
180019	9	 	 
180019	13	 	 
180019	14	 	 
180019	15	 	 
180019	16	 	 
180019	17	 	 
180019	58	 	 
180020	1	 	 
180020	2	 	 
180020	3	 	 
180020	4	 	 
180020	7	 	 
180020	8	 	 
180020	9	 	 
180020	13	 	 
180020	14	 	 
180020	15	 	 
180020	16	 	 
180020	17	 	 
180020	58	 	 
180021	1	 	 
180021	2	 	 
180021	3	 	 
180021	4	 	 
180021	7	 	 
180021	8	 	 
180021	9	 	 
180021	13	 	 
180021	14	 	 
180021	15	 	 
180021	16	 	 
180021	17	 	 
180021	58	 	 
180023	1	 	 
180023	2	 	 
180023	3	 	 
180023	4	 	 
180023	7	 	 
180023	8	 	 
180023	9	 	 
180023	13	 	 
180023	14	 	 
180023	15	 	 
180023	16	 	 
180023	17	 	 
180023	58	 	 
180024	1	 	 
180024	2	 	 
180024	3	 	 
180024	4	 	 
180024	7	 	 
180024	8	 	 
180024	9	 	 
180024	13	 	 
180024	14	 	 
180024	15	 	 
180024	16	 	 
180024	17	 	 
180024	58	 	 
180025	1	 	 
180025	2	 	 
180025	3	 	 
180025	4	 	 
180025	7	 	 
180025	8	 	 
180025	9	 	 
180025	13	 	 
180025	14	 	 
180025	15	 	 
180025	16	 	 
180025	17	 	 
180025	58	 	 
180026	1	 	 
180026	2	 	 
180026	3	 	 
180026	4	 	 
180026	7	 	 
180026	8	 	 
180026	9	 	 
180026	13	 	 
180026	14	 	 
180026	15	 	 
180026	16	 	 
180026	17	 	 
180026	58	 	 
180027	1	 	 
180027	2	 	 
180027	3	 	 
180027	4	 	 
180027	7	 	 
180027	8	 	 
180027	9	 	 
180027	13	 	 
180027	14	 	 
180027	15	 	 
180027	16	 	 
180027	17	 	 
180027	58	 	 
180028	1	 	 
180028	2	 	 
180028	3	 	 
180028	4	 	 
180028	7	 	 
180028	8	 	 
180028	9	 	 
180028	13	 	 
180028	14	 	 
180028	15	 	 
180028	16	 	 
180028	17	 	 
180028	58	 	 
180029	1	 	 
180029	2	 	 
180029	3	 	 
180029	4	 	 
180029	7	 	 
180029	8	 	 
180029	9	 	 
180029	13	 	 
180029	14	 	 
180029	15	 	 
180029	16	 	 
180029	17	 	 
180029	58	 	 
180030	1	 	 
180030	2	 	 
180030	3	 	 
180030	4	 	 
180030	7	 	 
180030	8	 	 
180030	9	 	 
180030	13	 	 
180030	14	 	 
180030	15	 	 
180030	16	 	 
180030	17	 	 
180030	58	 	 
180031	1	 	 
180031	2	 	 
180031	3	 	 
180031	4	 	 
180031	7	 	 
180031	8	 	 
180031	9	 	 
180031	13	 	 
180031	14	 	 
180031	15	 	 
180031	16	 	 
180031	17	 	 
180031	58	 	 
180032	1	 	 
180032	2	 	 
180032	3	 	 
180032	4	 	 
180032	7	 	 
180032	8	 	 
180032	9	 	 
180032	13	 	 
180032	14	 	 
180032	15	 	 
180032	16	 	 
180032	17	 	 
180032	58	 	 
180033	1	 	 
180033	2	 	 
180033	3	 	 
180033	4	 	 
180033	7	 	 
180033	8	 	 
180033	9	 	 
180033	13	 	 
180033	14	 	 
180033	15	 	 
180033	16	 	 
180033	17	 	 
180033	58	 	 
180034	1	 	 
180034	2	 	 
180034	3	 	 
180034	4	 	 
180034	7	 	 
180034	8	 	 
180034	9	 	 
180034	13	 	 
180034	14	 	 
180034	15	 	 
180034	16	 	 
180034	17	 	 
180034	58	 	 
180035	1	 	 
180035	2	 	 
180035	3	 	 
180035	4	 	 
180035	7	 	 
180035	8	 	 
180035	9	 	 
180035	13	 	 
180035	14	 	 
180035	15	 	 
180035	16	 	 
180035	17	 	 
180035	58	 	 
180036	1	 	 
180036	2	 	 
180036	3	 	 
180036	4	 	 
180036	7	 	 
180036	8	 	 
180036	9	 	 
180036	13	 	 
180036	14	 	 
180036	15	 	 
180036	16	 	 
180036	17	 	 
180036	58	 	 
180037	1	 	 
180037	2	 	 
180037	3	 	 
180037	4	 	 
180037	7	 	 
180037	8	 	 
180037	9	 	 
180037	13	 	 
180037	14	 	 
180037	15	 	 
180037	16	 	 
180037	17	 	 
180037	58	 	 
180039	1	 	 
180039	2	 	 
180039	3	 	 
180039	4	 	 
180039	7	 	 
180039	8	 	 
180039	9	 	 
180039	13	 	 
180039	14	 	 
180039	15	 	 
180039	16	 	 
180039	17	 	 
180039	58	 	 
180040	1	 	 
180040	2	 	 
180040	3	 	 
180040	4	 	 
180040	7	 	 
180040	8	 	 
180040	9	 	 
180040	13	 	 
180040	14	 	 
180040	15	 	 
180040	16	 	 
180040	17	 	 
180040	58	 	 
180042	1	 	 
180042	2	 	 
180042	3	 	 
180042	4	 	 
180042	7	 	 
180042	8	 	 
180042	9	 	 
180042	13	 	 
180042	14	 	 
180042	15	 	 
180042	16	 	 
180042	17	 	 
180042	58	 	 
180044	1	 	 
180044	2	 	 
180044	3	 	 
180044	4	 	 
180044	7	 	 
180044	8	 	 
180044	9	 	 
180044	13	 	 
180044	14	 	 
180044	15	 	 
180044	16	 	 
180044	17	 	 
180044	58	 	 
180045	1	 	 
180045	2	 	 
180045	3	 	 
180045	4	 	 
180045	7	 	 
180045	8	 	 
180045	9	 	 
180045	13	 	 
180045	14	 	 
180045	15	 	 
180045	16	 	 
180045	17	 	 
180045	58	 	 
180046	1	 	 
180046	2	 	 
180046	3	 	 
180046	4	 	 
180046	7	 	 
180046	8	 	 
180046	9	 	 
180046	13	 	 
180046	14	 	 
180046	15	 	 
180046	16	 	 
180046	17	 	 
180046	58	 	 
180047	1	 	 
180047	2	 	 
180047	3	 	 
180047	4	 	 
180047	7	 	 
180047	8	 	 
180047	9	 	 
180047	13	 	 
180047	14	 	 
180047	15	 	 
180047	16	 	 
180047	17	 	 
180047	58	 	 
180048	1	 	 
180048	2	 	 
180048	3	 	 
180048	4	 	 
180048	7	 	 
180048	8	 	 
180048	9	 	 
180048	13	 	 
180048	14	 	 
180048	15	 	 
180048	16	 	 
180048	17	 	 
180048	58	 	 
180050	1	 	 
180050	2	 	 
180050	3	 	 
180050	4	 	 
180050	7	 	 
180050	8	 	 
180050	9	 	 
180050	13	 	 
180050	14	 	 
180050	15	 	 
180050	16	 	 
180050	17	 	 
180050	58	 	 
180051	1	 	 
180051	2	 	 
180051	3	 	 
180051	4	 	 
180051	7	 	 
180051	8	 	 
180051	9	 	 
180051	13	 	 
180051	14	 	 
180051	15	 	 
180051	16	 	 
180051	17	 	 
180051	58	 	 
180054	1	 	 
180054	2	 	 
180054	3	 	 
180054	4	 	 
180054	7	 	 
180054	8	 	 
180054	9	 	 
180054	13	 	 
180054	14	 	 
180054	15	 	 
180054	16	 	 
180054	17	 	 
180054	58	 	 
180055	1	 	 
180055	2	 	 
180055	3	 	 
180055	4	 	 
180055	7	 	 
180055	8	 	 
180055	9	 	 
180055	13	 	 
180055	14	 	 
180055	15	 	 
180055	16	 	 
180055	17	 	 
180055	58	 	 
180056	1	 	 
180056	2	 	 
180056	3	 	 
180056	4	 	 
180056	7	 	 
180056	8	 	 
180056	9	 	 
180056	13	 	 
180056	14	 	 
180056	15	 	 
180056	16	 	 
180056	17	 	 
180056	58	 	 
180057	1	 	 
180057	2	 	 
180057	3	 	 
180057	4	 	 
180057	7	 	 
180057	8	 	 
180057	9	 	 
180057	13	 	 
180057	14	 	 
180057	15	 	 
180057	16	 	 
180057	17	 	 
180057	58	 	 
180058	1	 	 
180058	2	 	 
180058	3	 	 
180058	4	 	 
180058	7	 	 
180058	8	 	 
180058	9	 	 
180058	13	 	 
180058	14	 	 
180058	15	 	 
180058	16	 	 
180058	17	 	 
180058	58	 	 
180060	1	 	 
180060	2	 	 
180060	3	 	 
180060	4	 	 
180060	7	 	 
180060	8	 	 
180060	9	 	 
180060	13	 	 
180060	14	 	 
180060	15	 	 
180060	16	 	 
180060	17	 	 
180060	58	 	 
180061	1	 	 
180061	2	 	 
180061	3	 	 
180061	4	 	 
180061	7	 	 
180061	8	 	 
180061	9	 	 
180061	13	 	 
180061	14	 	 
180061	15	 	 
180061	16	 	 
180061	17	 	 
180061	58	 	 
180064	1	 	 
180064	2	 	 
180064	3	 	 
180064	4	 	 
180064	7	 	 
180064	8	 	 
180064	9	 	 
180064	13	 	 
180064	14	 	 
180064	15	 	 
180064	16	 	 
180064	17	 	 
180064	58	 	 
180065	1	 	 
180065	2	 	 
180065	3	 	 
180065	4	 	 
180065	7	 	 
180065	8	 	 
180065	9	 	 
180065	13	 	 
180065	14	 	 
180065	15	 	 
180065	16	 	 
180065	17	 	 
180065	58	 	 
180066	1	 	 
180066	2	 	 
180066	3	 	 
180066	4	 	 
180066	7	 	 
180066	8	 	 
180066	9	 	 
180066	13	 	 
180066	14	 	 
180066	15	 	 
180066	16	 	 
180066	17	 	 
180066	58	 	 
180067	1	 	 
180067	2	 	 
180067	3	 	 
180067	4	 	 
180067	7	 	 
180067	8	 	 
180067	9	 	 
180067	13	 	 
180067	14	 	 
180067	15	 	 
180067	16	 	 
180067	17	 	 
180067	58	 	 
180068	1	 	 
180068	2	 	 
180068	3	 	 
180068	4	 	 
180068	7	 	 
180068	8	 	 
180068	9	 	 
180068	13	 	 
180068	14	 	 
180068	15	 	 
180068	16	 	 
180068	17	 	 
180068	58	 	 
180069	1	 	 
180069	2	 	 
180069	3	 	 
180069	4	 	 
180069	7	 	 
180069	8	 	 
180069	9	 	 
180069	13	 	 
180069	14	 	 
180069	15	 	 
180069	16	 	 
180069	17	 	 
180069	58	 	 
180070	1	 	 
180070	2	 	 
180070	3	 	 
180070	4	 	 
180070	7	 	 
180070	8	 	 
180070	9	 	 
180070	13	 	 
180070	14	 	 
180070	15	 	 
180070	16	 	 
180070	17	 	 
180070	58	 	 
180071	1	 	 
180071	2	 	 
180071	3	 	 
180071	4	 	 
180071	7	 	 
180071	8	 	 
180071	9	 	 
180071	13	 	 
180071	14	 	 
180071	15	 	 
180071	16	 	 
180071	17	 	 
180071	58	 	 
180072	1	 	 
180072	2	 	 
180072	3	 	 
180072	4	 	 
180072	7	 	 
180072	8	 	 
180072	9	 	 
180072	13	 	 
180072	14	 	 
180072	15	 	 
180072	16	 	 
180072	17	 	 
180072	58	 	 
180074	1	 	 
180074	2	 	 
180074	3	 	 
180074	4	 	 
180074	7	 	 
180074	8	 	 
180074	9	 	 
180074	13	 	 
180074	14	 	 
180074	15	 	 
180074	16	 	 
180074	17	 	 
180074	58	 	 
180075	1	 	 
180075	2	 	 
180075	3	 	 
180075	4	 	 
180075	7	 	 
180075	8	 	 
180075	9	 	 
180075	13	 	 
180075	14	 	 
180075	15	 	 
180075	16	 	 
180075	17	 	 
180075	58	 	 
180076	1	 	 
180076	2	 	 
180076	3	 	 
180076	4	 	 
180076	7	 	 
180076	8	 	 
180076	9	 	 
180076	13	 	 
180076	14	 	 
180076	15	 	 
180076	16	 	 
180076	17	 	 
180076	58	 	 
180077	1	 	 
180077	2	 	 
180077	3	 	 
180077	4	 	 
180077	7	 	 
180077	8	 	 
180077	9	 	 
180077	13	 	 
180077	14	 	 
180077	15	 	 
180077	16	 	 
180077	17	 	 
180077	58	 	 
180080	1	 	 
180080	2	 	 
180080	3	 	 
180080	4	 	 
180080	7	 	 
180080	8	 	 
180080	9	 	 
180080	13	 	 
180080	14	 	 
180080	15	 	 
180080	16	 	 
180080	17	 	 
180080	58	 	 
180081	1	 	 
180081	2	 	 
180081	3	 	 
180081	4	 	 
180081	7	 	 
180081	8	 	 
180081	9	 	 
180081	13	 	 
180081	14	 	 
180081	15	 	 
180081	16	 	 
180081	17	 	 
180081	58	 	 
180082	1	 	 
180082	2	 	 
180082	3	 	 
180082	4	 	 
180082	7	 	 
180082	8	 	 
180082	9	 	 
180082	13	 	 
180082	14	 	 
180082	15	 	 
180082	16	 	 
180082	17	 	 
180082	58	 	 
180083	1	 	 
180083	2	 	 
180083	3	 	 
180083	4	 	 
180083	7	 	 
180083	8	 	 
180083	9	 	 
180083	13	 	 
180083	14	 	 
180083	15	 	 
180083	16	 	 
180083	17	 	 
180083	58	 	 
180084	1	 	 
180084	2	 	 
180084	3	 	 
180084	4	 	 
180084	7	 	 
180084	8	 	 
180084	9	 	 
180084	13	 	 
180084	14	 	 
180084	15	 	 
180084	16	 	 
180084	17	 	 
180084	58	 	 
180085	1	 	 
180085	2	 	 
180085	3	 	 
180085	4	 	 
180085	7	 	 
180085	8	 	 
180085	9	 	 
180085	13	 	 
180085	14	 	 
180085	15	 	 
180085	16	 	 
180085	17	 	 
180085	58	 	 
180087	1	 	 
180087	2	 	 
180087	3	 	 
180087	4	 	 
180087	7	 	 
180087	8	 	 
180087	9	 	 
180087	13	 	 
180087	14	 	 
180087	15	 	 
180087	16	 	 
180087	17	 	 
180087	58	 	 
180088	1	 	 
180088	2	 	 
180088	3	 	 
180088	4	 	 
180088	7	 	 
180088	8	 	 
180088	9	 	 
180088	13	 	 
180088	14	 	 
180088	15	 	 
180088	16	 	 
180088	17	 	 
180088	58	 	 
180089	1	 	 
180089	2	 	 
180089	3	 	 
180089	4	 	 
180089	7	 	 
180089	8	 	 
180089	9	 	 
180089	13	 	 
180089	14	 	 
180089	15	 	 
180089	16	 	 
180089	17	 	 
180089	58	 	 
180090	1	 	 
180090	2	 	 
180090	3	 	 
180090	4	 	 
180090	7	 	 
180090	8	 	 
180090	9	 	 
180090	13	 	 
180090	14	 	 
180090	15	 	 
180090	16	 	 
180090	17	 	 
180090	58	 	 
180091	1	 	 
180091	2	 	 
180091	3	 	 
180091	4	 	 
180091	7	 	 
180091	8	 	 
180091	9	 	 
180091	13	 	 
180091	14	 	 
180091	15	 	 
180091	16	 	 
180091	17	 	 
180091	58	 	 
180092	1	 	 
180092	2	 	 
180092	3	 	 
180092	4	 	 
180092	7	 	 
180092	8	 	 
180092	9	 	 
180092	13	 	 
180092	14	 	 
180092	15	 	 
180092	16	 	 
180092	17	 	 
180092	58	 	 
180094	1	 	 
180094	2	 	 
180094	3	 	 
180094	4	 	 
180094	7	 	 
180094	8	 	 
180094	9	 	 
180094	13	 	 
180094	14	 	 
180094	15	 	 
180094	16	 	 
180094	17	 	 
180094	58	 	 
180095	1	 	 
180095	2	 	 
180095	3	 	 
180095	4	 	 
180095	7	 	 
180095	8	 	 
180095	9	 	 
180095	13	 	 
180095	14	 	 
180095	15	 	 
180095	16	 	 
180095	17	 	 
