CHILDCODE	SLVSIDR5	SOWNLVR5	SNMOWNR5	SVLOWNR5
181008	6	 	 	 
181008	9	 	 	 
181008	10	 	 	 
181008	11	 	 	 
181008	12	 	 	 
181008	13	 	 	 
181008	14	 	 	 
181008	15	 	 	 
181008	16	 	 	 
181008	17	 	 	 
181008	31	 	 	 
181008	32	 	 	 
181010	1	 	 	 
181010	2	 	 	 
181010	3	 	 	 
181010	4	 	 	 
181010	6	 	 	 
181010	9	 	 	 
181010	10	 	 	 
181010	11	 	 	 
181010	12	 	 	 
181010	13	 	 	 
181010	14	 	 	 
181010	15	 	 	 
181010	16	 	 	 
181010	17	 	 	 
181010	31	 	 	 
181010	32	 	 	 
181012	1	 	 	 
181012	2	 	 	 
181012	3	 	 	 
181012	4	 	 	 
181012	6	 	 	 
181012	9	 	 	 
181012	10	 	 	 
181012	11	 	 	 
181012	12	 	 	 
181012	13	 	 	 
181012	14	 	 	 
181012	15	 	 	 
181012	16	 	 	 
181012	17	 	 	 
181012	31	 	 	 
181012	32	 	 	 
181013	1	 	 	 
181013	2	 	 	 
181013	3	 	 	 
181013	4	 	 	 
181013	6	 	 	 
181013	9	 	 	 
181013	10	 	 	 
181013	11	 	 	 
181013	12	 	 	 
181013	13	 	 	 
181013	14	 	 	 
181013	15	 	 	 
181013	16	 	 	 
181013	17	 	 	 
181013	31	 	 	 
181013	32	 	 	 
181014	1	 	 	 
181014	2	 	 	 
181014	3	 	 	 
181014	4	 	 	 
181014	6	 	 	 
181014	9	 	 	 
181014	10	 	 	 
181014	11	 	 	 
181014	12	 	 	 
181014	13	 	 	 
181014	14	 	 	 
181014	15	 	 	 
181014	16	 	 	 
181014	17	 	 	 
181014	31	 	 	 
181014	32	 	 	 
181016	1	 	 	 
181016	2	 	 	 
181016	3	 	 	 
181016	4	 	 	 
181016	6	 	 	 
181016	9	 	 	 
181016	10	 	 	 
181016	11	 	 	 
181016	12	 	 	 
181016	13	 	 	 
181016	14	 	 	 
181016	15	 	 	 
181016	16	 	 	 
181016	17	 	 	 
181016	31	 	 	 
181016	32	 	 	 
181017	1	 	 	 
181017	2	 	 	 
181017	3	 	 	 
181017	4	 	 	 
181017	6	 	 	 
181017	9	 	 	 
181017	10	 	 	 
181017	11	 	 	 
181017	12	 	 	 
181017	13	 	 	 
181017	14	 	 	 
181017	15	 	 	 
181017	16	 	 	 
181017	17	 	 	 
181017	31	 	 	 
181017	32	 	 	 
181018	1	 	 	 
181018	2	 	 	 
181018	3	 	 	 
181018	4	 	 	 
181018	6	 	 	 
181018	9	 	 	 
181018	10	 	 	 
181018	11	 	 	 
181018	12	 	 	 
181018	13	 	 	 
181018	14	 	 	 
181018	15	 	 	 
181018	16	 	 	 
181018	17	 	 	 
181018	31	 	 	 
181018	32	 	 	 
181019	1	 	 	 
181019	2	 	 	 
181019	3	 	 	 
181019	4	 	 	 
181019	6	 	 	 
181019	9	 	 	 
181019	10	 	 	 
181019	11	 	 	 
181019	12	 	 	 
181019	13	 	 	 
181019	14	 	 	 
181019	15	 	 	 
181019	16	 	 	 
181019	17	 	 	 
181019	31	 	 	 
181019	32	 	 	 
181020	1	 	 	 
181020	2	 	 	 
181020	3	 	 	 
181020	4	 	 	 
181020	6	 	 	 
181020	9	 	 	 
181020	10	 	 	 
181020	11	 	 	 
181020	12	 	 	 
181020	13	 	 	 
181020	14	 	 	 
181020	15	 	 	 
181020	16	 	 	 
181020	17	 	 	 
181020	31	 	 	 
181020	32	 	 	 
181021	1	 	 	 
181021	2	 	 	 
181021	3	 	 	 
181021	4	 	 	 
181021	6	 	 	 
181021	9	 	 	 
181021	10	 	 	 
181021	11	 	 	 
181021	12	 	 	 
181021	13	 	 	 
181021	14	 	 	 
181021	15	 	 	 
181021	16	 	 	 
181021	17	 	 	 
181021	31	 	 	 
181021	32	 	 	 
181022	1	 	 	 
181022	2	 	 	 
181022	3	 	 	 
181022	4	 	 	 
181022	6	 	 	 
181022	9	 	 	 
181022	10	 	 	 
181022	11	 	 	 
181022	12	 	 	 
181022	13	 	 	 
181022	14	 	 	 
181022	15	 	 	 
181022	16	 	 	 
181022	17	 	 	 
181022	31	 	 	 
181022	32	 	 	 
181023	1	 	 	 
181023	2	 	 	 
181023	3	 	 	 
181023	4	 	 	 
181023	6	 	 	 
181023	9	 	 	 
181023	10	 	 	 
181023	11	 	 	 
181023	12	 	 	 
181023	13	 	 	 
181023	14	 	 	 
181023	15	 	 	 
181023	16	 	 	 
181023	17	 	 	 
181023	31	 	 	 
181023	32	 	 	 
181024	1	 	 	 
181024	2	 	 	 
181024	3	 	 	 
181024	4	 	 	 
181024	6	 	 	 
181024	9	 	 	 
181024	10	 	 	 
181024	11	 	 	 
181024	12	 	 	 
181024	13	 	 	 
181024	14	 	 	 
181024	15	 	 	 
181024	16	 	 	 
181024	17	 	 	 
181024	31	 	 	 
181024	32	 	 	 
181025	1	 	 	 
181025	2	 	 	 
181025	3	 	 	 
181025	4	 	 	 
181025	6	 	 	 
181025	9	 	 	 
181025	10	 	 	 
181025	11	 	 	 
181025	12	 	 	 
181025	13	 	 	 
181025	14	 	 	 
181025	15	 	 	 
181025	16	 	 	 
181025	17	 	 	 
181025	31	 	 	 
181025	32	 	 	 
181026	1	 	 	 
181026	2	 	 	 
181026	3	 	 	 
181026	4	 	 	 
181026	6	 	 	 
181026	9	 	 	 
181026	10	 	 	 
181026	11	 	 	 
181026	12	 	 	 
181026	13	 	 	 
181026	14	 	 	 
181026	15	 	 	 
181026	16	 	 	 
181026	17	 	 	 
181026	31	 	 	 
181026	32	 	 	 
181027	1	 	 	 
181027	2	 	 	 
181027	3	 	 	 
181027	4	 	 	 
181027	6	 	 	 
181027	9	 	 	 
181027	10	 	 	 
181027	11	 	 	 
181027	12	 	 	 
181027	13	 	 	 
181027	14	 	 	 
181027	15	 	 	 
181027	16	 	 	 
181027	17	 	 	 
181027	31	 	 	 
181027	32	 	 	 
181028	1	 	 	 
181028	2	 	 	 
181028	3	 	 	 
181028	4	 	 	 
181028	6	 	 	 
181028	9	 	 	 
181028	10	 	 	 
181028	11	 	 	 
181028	12	 	 	 
181028	13	 	 	 
181028	14	 	 	 
181028	15	 	 	 
181028	16	 	 	 
181028	17	 	 	 
181028	31	 	 	 
181028	32	 	 	 
181029	1	 	 	 
181029	2	 	 	 
181029	3	 	 	 
181029	4	 	 	 
181029	6	 	 	 
181029	9	 	 	 
181029	10	 	 	 
181029	11	 	 	 
181029	12	 	 	 
181029	13	 	 	 
181029	14	 	 	 
181029	15	 	 	 
181029	16	 	 	 
181029	17	 	 	 
181029	31	 	 	 
181029	32	 	 	 
181031	1	 	 	 
181031	2	 	 	 
181031	3	 	 	 
181031	4	 	 	 
181031	6	 	 	 
181031	9	 	 	 
181031	10	 	 	 
181031	11	 	 	 
181031	12	 	 	 
181031	13	 	 	 
181031	14	 	 	 
181031	15	 	 	 
181031	16	 	 	 
181031	17	 	 	 
181031	31	 	 	 
181031	32	 	 	 
181032	1	 	 	 
181032	2	 	 	 
181032	3	 	 	 
181032	4	 	 	 
181032	6	 	 	 
181032	9	 	 	 
181032	10	 	 	 
181032	11	 	 	 
181032	12	 	 	 
181032	13	 	 	 
181032	14	 	 	 
181032	15	 	 	 
181032	16	 	 	 
181032	17	 	 	 
181032	31	 	 	 
181032	32	 	 	 
181033	1	 	 	 
181033	2	 	 	 
181033	3	 	 	 
181033	4	 	 	 
181033	6	 	 	 
181033	9	 	 	 
181033	10	 	 	 
181033	11	 	 	 
181033	12	 	 	 
181033	13	 	 	 
181033	14	 	 	 
181033	15	 	 	 
181033	16	 	 	 
181033	17	 	 	 
181033	31	 	 	 
181033	32	 	 	 
181034	1	 	 	 
181034	2	 	 	 
181034	3	 	 	 
181034	4	 	 	 
181034	6	 	 	 
181034	9	 	 	 
181034	10	 	 	 
181034	11	 	 	 
181034	12	 	 	 
181034	13	 	 	 
181034	14	 	 	 
181034	15	 	 	 
181034	16	 	 	 
181034	17	 	 	 
181034	31	 	 	 
181034	32	 	 	 
181036	1	 	 	 
181036	2	 	 	 
181036	3	 	 	 
181036	4	 	 	 
181036	6	 	 	 
181036	9	 	 	 
181036	10	 	 	 
181036	11	 	 	 
181036	12	 	 	 
181036	13	 	 	 
181036	14	 	 	 
181036	15	 	 	 
181036	16	 	 	 
181036	17	 	 	 
181036	31	 	 	 
181036	32	 	 	 
181037	1	 	 	 
181037	2	 	 	 
181037	3	 	 	 
181037	4	 	 	 
181037	6	 	 	 
181037	9	 	 	 
181037	10	 	 	 
181037	11	 	 	 
181037	12	 	 	 
181037	13	 	 	 
181037	14	 	 	 
181037	15	 	 	 
181037	16	 	 	 
181037	17	 	 	 
181037	31	 	 	 
181037	32	 	 	 
181038	1	 	 	 
181038	2	 	 	 
181038	3	 	 	 
181038	4	 	 	 
181038	6	 	 	 
181038	9	 	 	 
181038	10	 	 	 
181038	11	 	 	 
181038	12	 	 	 
181038	13	 	 	 
181038	14	 	 	 
181038	15	 	 	 
181038	16	 	 	 
181038	17	 	 	 
181038	31	 	 	 
181038	32	 	 	 
181039	1	 	 	 
181039	2	 	 	 
181039	3	 	 	 
181039	4	 	 	 
181039	6	 	 	 
181039	9	 	 	 
181039	10	 	 	 
181039	11	 	 	 
181039	12	 	 	 
181039	13	 	 	 
181039	14	 	 	 
181039	15	 	 	 
181039	16	 	 	 
181039	17	 	 	 
181039	31	 	 	 
181039	32	 	 	 
181040	1	 	 	 
181040	2	 	 	 
181040	3	 	 	 
181040	4	 	 	 
181040	6	 	 	 
181040	9	 	 	 
181040	10	 	 	 
181040	11	 	 	 
181040	12	 	 	 
181040	13	 	 	 
181040	14	 	 	 
181040	15	 	 	 
181040	16	 	 	 
181040	17	 	 	 
181040	31	 	 	 
181040	32	 	 	 
181041	1	 	 	 
181041	2	 	 	 
181041	3	 	 	 
181041	4	 	 	 
181041	6	 	 	 
181041	9	 	 	 
181041	10	 	 	 
181041	11	 	 	 
181041	12	 	 	 
181041	13	 	 	 
181041	14	 	 	 
181041	15	 	 	 
181041	16	 	 	 
181041	17	 	 	 
181041	31	 	 	 
181041	32	 	 	 
181043	1	 	 	 
181043	2	 	 	 
181043	3	 	 	 
181043	4	 	 	 
181043	6	 	 	 
181043	9	 	 	 
181043	10	 	 	 
181043	11	 	 	 
181043	12	 	 	 
181043	13	 	 	 
181043	14	 	 	 
181043	15	 	 	 
181043	16	 	 	 
181043	17	 	 	 
181043	31	 	 	 
181043	32	 	 	 
181045	1	 	 	 
181045	2	 	 	 
181045	3	 	 	 
181045	4	 	 	 
181045	6	 	 	 
181045	9	 	 	 
181045	10	 	 	 
181045	11	 	 	 
181045	12	 	 	 
181045	13	 	 	 
181045	14	 	 	 
181045	15	 	 	 
181045	16	 	 	 
181045	17	 	 	 
181045	31	 	 	 
181045	32	 	 	 
181047	1	0	 	 
181047	2	0	 	 
181047	3	0	 	 
181047	4	0	 	 
181047	6	0	 	 
181047	9	0	 	 
181047	10	0	 	 
181047	11	1	1	4000
181047	12	0	 	 
181047	13	0	 	 
181047	14	0	 	 
181047	15	0	 	 
181047	16	0	 	 
181047	17	0	 	 
181047	31	0	 	 
181047	32	0	 	 
181048	1	 	 	 
181048	2	 	 	 
181048	3	 	 	 
181048	4	 	 	 
181048	6	 	 	 
181048	9	 	 	 
181048	10	 	 	 
181048	11	 	 	 
181048	12	 	 	 
181048	13	 	 	 
181048	14	 	 	 
181048	15	 	 	 
181048	16	 	 	 
181048	17	 	 	 
181048	31	 	 	 
181048	32	 	 	 
181049	1	 	 	 
181049	2	 	 	 
181049	3	 	 	 
181049	4	 	 	 
181049	6	 	 	 
181049	9	 	 	 
181049	10	 	 	 
181049	11	 	 	 
181049	12	 	 	 
181049	13	 	 	 
181049	14	 	 	 
181049	15	 	 	 
181049	16	 	 	 
181049	17	 	 	 
181049	31	 	 	 
181049	32	 	 	 
181050	1	 	 	 
181050	2	 	 	 
181050	3	 	 	 
181050	4	 	 	 
181050	6	 	 	 
181050	9	 	 	 
181050	10	 	 	 
181050	11	 	 	 
181050	12	 	 	 
181050	13	 	 	 
181050	14	 	 	 
181050	15	 	 	 
181050	16	 	 	 
181050	17	 	 	 
181050	31	 	 	 
181050	32	 	 	 
191001	1	 	 	 
191001	2	 	 	 
191001	3	 	 	 
191001	4	 	 	 
191001	6	 	 	 
191001	9	 	 	 
191001	10	 	 	 
191001	11	 	 	 
191001	12	 	 	 
191001	13	 	 	 
191001	14	 	 	 
191001	15	 	 	 
191001	16	 	 	 
191001	17	 	 	 
191001	31	 	 	 
191001	32	 	 	 
191002	1	 	 	 
191002	2	 	 	 
191002	3	 	 	 
191002	4	 	 	 
191002	6	 	 	 
191002	9	 	 	 
191002	10	 	 	 
191002	11	 	 	 
191002	12	 	 	 
191002	13	 	 	 
191002	14	 	 	 
191002	15	 	 	 
191002	16	 	 	 
191002	17	 	 	 
191002	31	 	 	 
191002	32	 	 	 
191003	1	 	 	 
191003	2	 	 	 
191003	3	 	 	 
191003	4	 	 	 
191003	6	 	 	 
191003	9	 	 	 
191003	10	 	 	 
191003	11	 	 	 
191003	12	 	 	 
191003	13	 	 	 
191003	14	 	 	 
191003	15	 	 	 
191003	16	 	 	 
191003	17	 	 	 
191003	31	 	 	 
191003	32	 	 	 
191004	1	 	 	 
191004	2	 	 	 
191004	3	 	 	 
191004	4	 	 	 
191004	6	 	 	 
191004	9	 	 	 
191004	10	 	 	 
191004	11	 	 	 
191004	12	 	 	 
191004	13	 	 	 
191004	14	 	 	 
191004	15	 	 	 
191004	16	 	 	 
191004	17	 	 	 
191004	31	 	 	 
191004	32	 	 	 
191005	1	 	 	 
191005	2	 	 	 
191005	3	 	 	 
191005	4	 	 	 
191005	6	 	 	 
191005	9	 	 	 
191005	10	 	 	 
191005	11	 	 	 
191005	12	 	 	 
191005	13	 	 	 
191005	14	 	 	 
191005	15	 	 	 
191005	16	 	 	 
191005	17	 	 	 
191005	31	 	 	 
191005	32	 	 	 
191006	1	 	 	 
191006	2	 	 	 
191006	3	 	 	 
191006	4	 	 	 
191006	6	 	 	 
191006	9	 	 	 
191006	10	 	 	 
191006	11	 	 	 
191006	12	 	 	 
191006	13	 	 	 
191006	14	 	 	 
191006	15	 	 	 
191006	16	 	 	 
191006	17	 	 	 
191006	31	 	 	 
191006	32	 	 	 
191007	1	 	 	 
191007	2	 	 	 
191007	3	 	 	 
191007	4	 	 	 
191007	6	 	 	 
191007	9	 	 	 
191007	10	 	 	 
191007	11	 	 	 
191007	12	 	 	 
191007	13	 	 	 
191007	14	 	 	 
191007	15	 	 	 
191007	16	 	 	 
191007	17	 	 	 
191007	31	 	 	 
191007	32	 	 	 
191009	1	 	 	 
191009	2	 	 	 
191009	3	 	 	 
191009	4	 	 	 
191009	6	 	 	 
191009	9	 	 	 
191009	10	 	 	 
191009	11	 	 	 
191009	12	 	 	 
191009	13	 	 	 
191009	14	 	 	 
191009	15	 	 	 
191009	16	 	 	 
191009	17	 	 	 
191009	31	 	 	 
191009	32	 	 	 
191010	1	 	 	 
191010	2	 	 	 
191010	3	 	 	 
191010	4	 	 	 
191010	6	 	 	 
191010	9	 	 	 
191010	10	 	 	 
191010	11	 	 	 
191010	12	 	 	 
191010	13	 	 	 
191010	14	 	 	 
191010	15	 	 	 
191010	16	 	 	 
191010	17	 	 	 
191010	31	 	 	 
191010	32	 	 	 
191011	1	 	 	 
191011	2	 	 	 
191011	3	 	 	 
191011	4	 	 	 
191011	6	 	 	 
191011	9	 	 	 
191011	10	 	 	 
191011	11	 	 	 
191011	12	 	 	 
191011	13	 	 	 
191011	14	 	 	 
191011	15	 	 	 
191011	16	 	 	 
191011	17	 	 	 
191011	31	 	 	 
191011	32	 	 	 
191012	1	 	 	 
191012	2	 	 	 
191012	3	 	 	 
191012	4	 	 	 
191012	6	 	 	 
191012	9	 	 	 
191012	10	 	 	 
191012	11	 	 	 
191012	12	 	 	 
191012	13	 	 	 
191012	14	 	 	 
191012	15	 	 	 
191012	16	 	 	 
191012	17	 	 	 
191012	31	 	 	 
191012	32	 	 	 
191013	1	 	 	 
191013	2	 	 	 
191013	3	 	 	 
191013	4	 	 	 
191013	6	 	 	 
191013	9	 	 	 
191013	10	 	 	 
191013	11	 	 	 
191013	12	 	 	 
191013	13	 	 	 
191013	14	 	 	 
191013	15	 	 	 
191013	16	 	 	 
191013	17	 	 	 
191013	31	 	 	 
191013	32	 	 	 
191014	1	 	 	 
191014	2	 	 	 
191014	3	 	 	 
191014	4	 	 	 
191014	6	 	 	 
191014	9	 	 	 
191014	10	 	 	 
191014	11	 	 	 
191014	12	 	 	 
191014	13	 	 	 
191014	14	 	 	 
191014	15	 	 	 
191014	16	 	 	 
191014	17	 	 	 
191014	31	 	 	 
191014	32	 	 	 
191015	1	 	 	 
191015	2	 	 	 
191015	3	 	 	 
191015	4	 	 	 
191015	6	 	 	 
191015	9	 	 	 
191015	10	 	 	 
191015	11	 	 	 
191015	12	 	 	 
191015	13	 	 	 
191015	14	 	 	 
191015	15	 	 	 
191015	16	 	 	 
191015	17	 	 	 
191015	31	 	 	 
191015	32	 	 	 
191016	1	 	 	 
191016	2	 	 	 
191016	3	 	 	 
191016	4	 	 	 
191016	6	 	 	 
191016	9	 	 	 
191016	10	 	 	 
191016	11	 	 	 
191016	12	 	 	 
191016	13	 	 	 
191016	14	 	 	 
191016	15	 	 	 
191016	16	 	 	 
191016	17	 	 	 
191016	31	 	 	 
191016	32	 	 	 
191017	1	 	 	 
191017	2	 	 	 
191017	3	 	 	 
191017	4	 	 	 
191017	6	 	 	 
191017	9	 	 	 
191017	10	 	 	 
191017	11	 	 	 
191017	12	 	 	 
191017	13	 	 	 
191017	14	 	 	 
191017	15	 	 	 
191017	16	 	 	 
191017	17	 	 	 
191017	31	 	 	 
191017	32	 	 	 
191018	1	 	 	 
191018	2	 	 	 
191018	3	 	 	 
191018	4	 	 	 
191018	6	 	 	 
191018	9	 	 	 
191018	10	 	 	 
191018	11	 	 	 
191018	12	 	 	 
191018	13	 	 	 
191018	14	 	 	 
191018	15	 	 	 
191018	16	 	 	 
191018	17	 	 	 
191018	31	 	 	 
191018	32	 	 	 
191021	1	 	 	 
191021	2	 	 	 
191021	3	 	 	 
191021	4	 	 	 
191021	6	 	 	 
191021	9	 	 	 
191021	10	 	 	 
191021	11	 	 	 
191021	12	 	 	 
191021	13	 	 	 
191021	14	 	 	 
191021	15	 	 	 
191021	16	 	 	 
191021	17	 	 	 
191021	31	 	 	 
191021	32	 	 	 
191022	1	 	 	 
191022	2	 	 	 
191022	3	 	 	 
191022	4	 	 	 
191022	6	 	 	 
191022	9	 	 	 
191022	10	 	 	 
191022	11	 	 	 
191022	12	 	 	 
191022	13	 	 	 
191022	14	 	 	 
191022	15	 	 	 
191022	16	 	 	 
191022	17	 	 	 
191022	31	 	 	 
191022	32	 	 	 
191023	1	 	 	 
191023	2	 	 	 
191023	3	 	 	 
191023	4	 	 	 
191023	6	 	 	 
191023	9	 	 	 
191023	10	 	 	 
191023	11	 	 	 
191023	12	 	 	 
191023	13	 	 	 
191023	14	 	 	 
191023	15	 	 	 
191023	16	 	 	 
191023	17	 	 	 
191023	31	 	 	 
191023	32	 	 	 
191024	1	 	 	 
191024	2	 	 	 
191024	3	 	 	 
191024	4	 	 	 
191024	6	 	 	 
191024	9	 	 	 
191024	10	 	 	 
191024	11	 	 	 
191024	12	 	 	 
191024	13	 	 	 
191024	14	 	 	 
191024	15	 	 	 
191024	16	 	 	 
191024	17	 	 	 
191024	31	 	 	 
191024	32	 	 	 
191026	1	 	 	 
191026	2	 	 	 
191026	3	 	 	 
191026	4	 	 	 
191026	6	 	 	 
191026	9	 	 	 
191026	10	 	 	 
191026	11	 	 	 
191026	12	 	 	 
191026	13	 	 	 
191026	14	 	 	 
191026	15	 	 	 
191026	16	 	 	 
191026	17	 	 	 
191026	31	 	 	 
191026	32	 	 	 
191027	1	 	 	 
191027	2	 	 	 
191027	3	 	 	 
191027	4	 	 	 
191027	6	 	 	 
191027	9	 	 	 
191027	10	 	 	 
191027	11	 	 	 
191027	12	 	 	 
191027	13	 	 	 
191027	14	 	 	 
191027	15	 	 	 
191027	16	 	 	 
191027	17	 	 	 
191027	31	 	 	 
191027	32	 	 	 
191029	1	 	 	 
191029	2	 	 	 
191029	3	 	 	 
191029	4	 	 	 
191029	6	 	 	 
191029	9	 	 	 
191029	10	 	 	 
191029	11	 	 	 
191029	12	 	 	 
191029	13	 	 	 
191029	14	 	 	 
191029	15	 	 	 
191029	16	 	 	 
191029	17	 	 	 
191029	31	 	 	 
191029	32	 	 	 
191030	1	 	 	 
191030	2	 	 	 
191030	3	 	 	 
191030	4	 	 	 
191030	6	 	 	 
191030	9	 	 	 
191030	10	 	 	 
191030	11	 	 	 
191030	12	 	 	 
191030	13	 	 	 
191030	14	 	 	 
191030	15	 	 	 
191030	16	 	 	 
191030	17	 	 	 
191030	31	 	 	 
191030	32	 	 	 
191031	1	 	 	 
191031	2	 	 	 
191031	3	 	 	 
191031	4	 	 	 
191031	6	 	 	 
191031	9	 	 	 
191031	10	 	 	 
191031	11	 	 	 
191031	12	 	 	 
191031	13	 	 	 
191031	14	 	 	 
191031	15	 	 	 
191031	16	 	 	 
191031	17	 	 	 
191031	31	 	 	 
191031	32	 	 	 
191032	1	 	 	 
191032	2	 	 	 
191032	3	 	 	 
191032	4	 	 	 
191032	6	 	 	 
191032	9	 	 	 
191032	10	 	 	 
191032	11	 	 	 
191032	12	 	 	 
191032	13	 	 	 
191032	14	 	 	 
191032	15	 	 	 
191032	16	 	 	 
191032	17	 	 	 
191032	31	 	 	 
191032	32	 	 	 
191033	1	 	 	 
191033	2	 	 	 
191033	3	 	 	 
191033	4	 	 	 
191033	6	 	 	 
191033	9	 	 	 
191033	10	 	 	 
191033	11	 	 	 
191033	12	 	 	 
191033	13	 	 	 
191033	14	 	 	 
191033	15	 	 	 
191033	16	 	 	 
191033	17	 	 	 
191033	31	 	 	 
191033	32	 	 	 
191034	1	 	 	 
191034	2	 	 	 
191034	3	 	 	 
191034	4	 	 	 
191034	6	 	 	 
191034	9	 	 	 
191034	10	 	 	 
191034	11	 	 	 
191034	12	 	 	 
191034	13	 	 	 
191034	14	 	 	 
191034	15	 	 	 
191034	16	 	 	 
191034	17	 	 	 
191034	31	 	 	 
191034	32	 	 	 
191036	1	 	 	 
191036	2	 	 	 
191036	3	 	 	 
191036	4	 	 	 
191036	6	 	 	 
191036	9	 	 	 
191036	10	 	 	 
191036	11	 	 	 
191036	12	 	 	 
191036	13	 	 	 
191036	14	 	 	 
191036	15	 	 	 
191036	16	 	 	 
191036	17	 	 	 
191036	31	 	 	 
191036	32	 	 	 
191037	1	 	 	 
191037	2	 	 	 
191037	3	 	 	 
191037	4	 	 	 
191037	6	 	 	 
191037	9	 	 	 
191037	10	 	 	 
191037	11	 	 	 
191037	12	 	 	 
191037	13	 	 	 
191037	14	 	 	 
191037	15	 	 	 
191037	16	 	 	 
191037	17	 	 	 
191037	31	 	 	 
191037	32	 	 	 
191038	1	 	 	 
191038	2	 	 	 
191038	3	 	 	 
191038	4	 	 	 
191038	6	 	 	 
191038	9	 	 	 
191038	10	 	 	 
191038	11	 	 	 
191038	12	 	 	 
191038	13	 	 	 
191038	14	 	 	 
191038	15	 	 	 
191038	16	 	 	 
191038	17	 	 	 
191038	31	 	 	 
191038	32	 	 	 
191039	1	 	 	 
191039	2	 	 	 
191039	3	 	 	 
191039	4	 	 	 
191039	6	 	 	 
191039	9	 	 	 
191039	10	 	 	 
191039	11	 	 	 
191039	12	 	 	 
191039	13	 	 	 
191039	14	 	 	 
191039	15	 	 	 
191039	16	 	 	 
191039	17	 	 	 
191039	31	 	 	 
191039	32	 	 	 
191040	1	 	 	 
191040	2	 	 	 
191040	3	 	 	 
191040	4	 	 	 
191040	6	 	 	 
191040	9	 	 	 
191040	10	 	 	 
191040	11	 	 	 
191040	12	 	 	 
191040	13	 	 	 
191040	14	 	 	 
191040	15	 	 	 
191040	16	 	 	 
191040	17	 	 	 
191040	31	 	 	 
191040	32	 	 	 
191042	1	 	 	 
191042	2	 	 	 
191042	3	 	 	 
191042	4	 	 	 
191042	6	 	 	 
191042	9	 	 	 
191042	10	 	 	 
191042	11	 	 	 
191042	12	 	 	 
191042	13	 	 	 
191042	14	 	 	 
191042	15	 	 	 
191042	16	 	 	 
191042	17	 	 	 
191042	31	 	 	 
191042	32	 	 	 
191043	1	 	 	 
191043	2	 	 	 
191043	3	 	 	 
191043	4	 	 	 
191043	6	 	 	 
191043	9	 	 	 
191043	10	 	 	 
191043	11	 	 	 
191043	12	 	 	 
191043	13	 	 	 
191043	14	 	 	 
191043	15	 	 	 
191043	16	 	 	 
191043	17	 	 	 
191043	31	 	 	 
191043	32	 	 	 
191045	1	 	 	 
191045	2	 	 	 
191045	3	 	 	 
191045	4	 	 	 
191045	6	 	 	 
191045	9	 	 	 
191045	10	 	 	 
191045	11	 	 	 
191045	12	 	 	 
191045	13	 	 	 
191045	14	 	 	 
191045	15	 	 	 
191045	16	 	 	 
191045	17	 	 	 
191045	31	 	 	 
191045	32	 	 	 
191046	1	 	 	 
191046	2	 	 	 
191046	3	 	 	 
191046	4	 	 	 
191046	6	 	 	 
191046	9	 	 	 
191046	10	 	 	 
191046	11	 	 	 
191046	12	 	 	 
191046	13	 	 	 
191046	14	 	 	 
191046	15	 	 	 
191046	16	 	 	 
191046	17	 	 	 
191046	31	 	 	 
191046	32	 	 	 
191047	1	 	 	 
191047	2	 	 	 
191047	3	 	 	 
191047	4	 	 	 
191047	6	 	 	 
191047	9	 	 	 
191047	10	 	 	 
191047	11	 	 	 
191047	12	 	 	 
191047	13	 	 	 
191047	14	 	 	 
191047	15	 	 	 
191047	16	 	 	 
191047	17	 	 	 
191047	31	 	 	 
191047	32	 	 	 
191048	1	 	 	 
191048	2	 	 	 
191048	3	 	 	 
191048	4	 	 	 
191048	6	 	 	 
191048	9	 	 	 
191048	10	 	 	 
191048	11	 	 	 
191048	12	 	 	 
191048	13	 	 	 
191048	14	 	 	 
191048	15	 	 	 
191048	16	 	 	 
191048	17	 	 	 
191048	31	 	 	 
191048	32	 	 	 
191049	1	 	 	 
191049	2	 	 	 
191049	3	 	 	 
191049	4	 	 	 
191049	6	 	 	 
191049	9	 	 	 
191049	10	 	 	 
191049	11	 	 	 
191049	12	 	 	 
191049	13	 	 	 
191049	14	 	 	 
191049	15	 	 	 
191049	16	 	 	 
191049	17	 	 	 
191049	31	 	 	 
191049	32	 	 	 
191050	1	 	 	 
191050	2	 	 	 
191050	3	 	 	 
191050	4	 	 	 
191050	6	 	 	 
191050	9	 	 	 
191050	10	 	 	 
191050	11	 	 	 
191050	12	 	 	 
191050	13	 	 	 
191050	14	 	 	 
191050	15	 	 	 
191050	16	 	 	 
191050	17	 	 	 
191050	31	 	 	 
191050	32	 	 	 
191051	1	 	 	 
191051	2	 	 	 
191051	3	 	 	 
191051	4	 	 	 
191051	6	 	 	 
191051	9	 	 	 
191051	10	 	 	 
191051	11	 	 	 
191051	12	 	 	 
191051	13	 	 	 
191051	14	 	 	 
191051	15	 	 	 
191051	16	 	 	 
191051	17	 	 	 
191051	31	 	 	 
191051	32	 	 	 
201001	1	 	 	 
201001	2	 	 	 
201001	3	 	 	 
201001	4	 	 	 
201001	6	 	 	 
201001	9	 	 	 
201001	10	 	 	 
201001	11	 	 	 
201001	12	 	 	 
201001	13	 	 	 
201001	14	 	 	 
201001	15	 	 	 
201001	16	 	 	 
201001	17	 	 	 
201001	31	 	 	 
201001	32	 	 	 
201003	1	 	 	 
201003	2	 	 	 
201003	3	 	 	 
201003	4	 	 	 
201003	6	 	 	 
201003	9	 	 	 
201003	10	 	 	 
201003	11	 	 	 
