CHILDCODE	LANDIDR4	LNDLIVR4	TOTLIVR4	USELIVR4	LNDTYPR4	TOTINDR4	USEINDR4	TOTLNDR4	USERANR4	USEDRYR4	PRIRRR4
121008	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
121008	2	N	 	 	N	 	 	 	 	 	 
121008	3	N	 	 	N	 	 	 	 	 	 
121008	4	N	 	 	N	 	 	 	 	 	 
121008	5	N	 	 	N	 	 	 	 	 	 
121009	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
121009	2	N	 	 	N	 	 	 	 	 	 
121009	3	N	 	 	N	 	 	 	 	 	 
121009	4	N	 	 	N	 	 	 	 	 	 
121009	5	N	 	 	N	 	 	 	 	 	 
121010	1	Y	.00999999977648258	1	Y	0	 	2	5	11	5
121010	2	N	 	 	N	 	 	 	 	 	 
121010	3	N	 	 	N	 	 	 	 	 	 
121010	4	N	 	 	N	 	 	 	 	 	 
121010	5	N	 	 	N	 	 	 	 	 	 
121011	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
121011	2	N	 	 	N	 	 	 	 	 	 
121011	3	N	 	 	N	 	 	 	 	 	 
121011	4	N	 	 	N	 	 	 	 	 	 
121011	5	N	 	 	N	 	 	 	 	 	 
121012	1	Y	.0299999993294477	1	Y	0	 	6	5	5	3
121012	2	N	 	 	N	 	 	 	 	 	 
121012	3	N	 	 	Y	0	 	10	5	11	5
121012	4	N	 	 	N	 	 	 	 	 	 
121012	5	N	 	 	N	 	 	 	 	 	 
121013	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
121013	2	N	 	 	N	 	 	 	 	 	 
121013	3	N	 	 	N	 	 	 	 	 	 
121013	4	N	 	 	N	 	 	 	 	 	 
121013	5	N	 	 	N	 	 	 	 	 	 
121014	1	Y	.0199999995529652	1	Y	0	 	3	11	11	5
121014	2	N	 	 	N	 	 	 	 	 	 
121014	3	N	 	 	N	 	 	 	 	 	 
121014	4	N	 	 	N	 	 	 	 	 	 
121014	5	N	 	 	N	 	 	 	 	 	 
121015	1	N	 	 	N	 	 	 	 	 	 
121015	2	N	 	 	N	 	 	 	 	 	 
121015	3	Y	.0299999993294477	1	Y	0	 	4	5	5	4
121015	4	N	 	 	N	 	 	 	 	 	 
121015	5	N	 	 	N	 	 	 	 	 	 
121016	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
121016	2	N	 	 	N	 	 	 	 	 	 
121016	3	N	 	 	N	 	 	 	 	 	 
121016	4	N	 	 	N	 	 	 	 	 	 
121016	5	N	 	 	Y	0	 	10.5	11	11	5
121017	1	Y	.0599999986588955	1	Y	0	 	9	5	11	88
121017	2	N	 	 	N	 	 	 	 	 	 
121017	3	N	 	 	N	 	 	 	 	 	 
121017	4	N	 	 	N	 	 	 	 	 	 
121017	5	N	 	 	N	 	 	 	 	 	 
121018	1	N	 	 	Y	0	 	2	11	11	5
121018	2	N	 	 	N	 	 	 	 	 	 
121018	3	Y	.0199999995529652	1	N	 	 	 	 	 	 
121018	4	N	 	 	N	 	 	 	 	 	 
121018	5	N	 	 	N	 	 	 	 	 	 
121019	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
121019	2	N	 	 	N	 	 	 	 	 	 
121019	3	N	 	 	N	 	 	 	 	 	 
121019	4	N	 	 	N	 	 	 	 	 	 
121019	5	N	 	 	N	 	 	 	 	 	 
121020	1	Y	.0199999995529652	1	Y	0	 	2.5	5	11	5
121020	2	N	 	 	N	 	 	 	 	 	 
121020	3	N	 	 	N	 	 	 	 	 	 
121020	4	N	 	 	N	 	 	 	 	 	 
121020	5	N	 	 	N	 	 	 	 	 	 
121021	1	N	 	 	N	 	 	 	 	 	 
121021	2	N	 	 	N	 	 	 	 	 	 
121021	3	N	 	 	N	 	 	 	 	 	 
121021	4	N	 	 	N	 	 	 	 	 	 
121021	5	N	 	 	N	 	 	 	 	 	 
121022	1	Y	.0199999995529652	1	Y	0	 	2.5	11	11	5
121022	2	N	 	 	N	 	 	 	 	 	 
121022	3	N	 	 	N	 	 	 	 	 	 
121022	4	N	 	 	N	 	 	 	 	 	 
121022	5	N	 	 	N	 	 	 	 	 	 
121023	1	Y	.0199999995529652	1	Y	0	 	3	11	11	5
121023	2	N	 	 	N	 	 	 	 	 	 
121023	3	N	 	 	N	 	 	 	 	 	 
121023	4	N	 	 	N	 	 	 	 	 	 
121023	5	N	 	 	N	 	 	 	 	 	 
121024	1	Y	.0299999993294477	1	Y	0	 	1	5	11	5
121024	2	N	 	 	N	 	 	 	 	 	 
121024	3	N	 	 	N	 	 	 	 	 	 
121024	4	N	 	 	Y	 	 	2	5	11	5
121024	5	N	 	 	N	 	 	 	 	 	 
121025	1	Y	.0299999993294477	1	Y	0	 	2	11	11	5
121025	2	N	 	 	N	 	 	 	 	 	 
121025	3	N	 	 	N	 	 	 	 	 	 
121025	4	N	 	 	N	 	 	 	 	 	 
121025	5	N	 	 	N	 	 	 	 	 	 
121026	1	Y	.0299999993294477	1	Y	0	 	5	5	11	5
121026	2	N	 	 	N	 	 	 	 	 	 
121026	3	N	 	 	N	 	 	 	 	 	 
121026	4	N	 	 	N	 	 	 	 	 	 
121026	5	N	 	 	N	 	 	 	 	 	 
121027	1	Y	.0299999993294477	1	Y	0	 	5	5	5	3
121027	2	N	 	 	N	 	 	 	 	 	 
121027	3	N	 	 	N	 	 	 	 	 	 
121027	4	N	 	 	N	 	 	 	 	 	 
121027	5	N	 	 	N	 	 	 	 	 	 
121028	1	Y	.600000023841858	1	Y	0	 	7	5	5	2
121028	2	N	 	 	N	 	 	 	 	 	 
121028	3	N	 	 	N	 	 	 	 	 	 
121028	4	N	 	 	N	 	 	 	 	 	 
121028	5	N	 	 	N	 	 	 	 	 	 
121029	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
121029	2	N	 	 	N	 	 	 	 	 	 
121029	3	N	 	 	N	 	 	 	 	 	 
121029	4	N	 	 	N	 	 	 	 	 	 
121029	5	N	 	 	N	 	 	 	 	 	 
121030	1	Y	.0199999995529652	1	Y	0	 	1	5	11	5
121030	2	N	 	 	N	 	 	 	 	 	 
121030	3	N	 	 	Y	0	 	2	5	11	5
121030	4	N	 	 	N	 	 	 	 	 	 
121030	5	N	 	 	N	 	 	 	 	 	 
121031	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
121031	2	N	 	 	N	 	 	 	 	 	 
121031	3	N	 	 	N	 	 	 	 	 	 
121031	4	N	 	 	N	 	 	 	 	 	 
121031	5	N	 	 	N	 	 	 	 	 	 
121032	1	Y	.0199999995529652	1	Y	0	 	2.5	5	5	4
121032	2	N	 	 	N	 	 	 	 	 	 
121032	3	N	 	 	N	 	 	 	 	 	 
121032	4	N	 	 	Y	 	 	2	5	11	5
121032	5	N	 	 	N	 	 	 	 	 	 
121033	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
121033	2	N	 	 	N	 	 	 	 	 	 
121033	3	N	 	 	N	 	 	 	 	 	 
121033	4	N	 	 	N	 	 	 	 	 	 
121033	5	N	 	 	N	 	 	 	 	 	 
121034	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
121034	2	N	 	 	N	 	 	 	 	 	 
121034	3	N	 	 	N	 	 	 	 	 	 
121034	4	N	 	 	N	 	 	 	 	 	 
121034	5	N	 	 	N	 	 	 	 	 	 
121035	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
121035	2	N	 	 	N	 	 	 	 	 	 
121035	3	N	 	 	N	 	 	 	 	 	 
121035	4	N	 	 	N	 	 	 	 	 	 
121035	5	N	 	 	N	 	 	 	 	 	 
121036	1	Y	.0299999993294477	1	Y	0	 	6	5	5	4
121036	2	N	 	 	N	 	 	 	 	 	 
121036	3	N	 	 	N	 	 	 	 	 	 
121036	4	N	 	 	N	 	 	 	 	 	 
121036	5	N	 	 	N	 	 	 	 	 	 
121037	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
121037	2	N	 	 	N	 	 	 	 	 	 
121037	3	N	 	 	N	 	 	 	 	 	 
121037	4	N	 	 	N	 	 	 	 	 	 
121037	5	N	 	 	N	 	 	 	 	 	 
121038	1	Y	.0199999995529652	1	Y	0	 	1	5	11	5
121038	2	N	 	 	N	 	 	 	 	 	 
121038	3	N	 	 	N	 	 	 	 	 	 
121038	4	N	 	 	N	 	 	 	 	 	 
121038	5	N	 	 	N	 	 	 	 	 	 
121039	1	Y	.0199999995529652	1	Y	0	 	4	11	11	5
121039	2	N	 	 	N	 	 	 	 	 	 
121039	3	N	 	 	N	 	 	 	 	 	 
121039	4	N	 	 	Y	 	 	3	5	11	5
121039	5	N	 	 	N	 	 	 	 	 	 
121040	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
121040	2	N	 	 	N	 	 	 	 	 	 
121040	3	N	 	 	N	 	 	 	 	 	 
121040	4	N	 	 	N	 	 	 	 	 	 
121040	5	N	 	 	N	 	 	 	 	 	 
121041	1	Y	.0299999993294477	1	Y	0	 	2	11	11	5
121041	2	N	 	 	N	 	 	 	 	 	 
121041	3	N	 	 	N	 	 	 	 	 	 
121041	4	N	 	 	N	 	 	 	 	 	 
121041	5	N	 	 	N	 	 	 	 	 	 
121042	1	Y	.0199999995529652	1	Y	0	 	1	11	11	5
121042	2	N	 	 	N	 	 	 	 	 	 
121042	3	N	 	 	N	 	 	 	 	 	 
121042	4	N	 	 	N	 	 	 	 	 	 
121042	5	N	 	 	N	 	 	 	 	 	 
121043	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
121043	2	N	 	 	N	 	 	 	 	 	 
121043	3	N	 	 	N	 	 	 	 	 	 
121043	4	N	 	 	N	 	 	 	 	 	 
121043	5	N	 	 	N	 	 	 	 	 	 
121044	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
121044	2	N	 	 	N	 	 	 	 	 	 
121044	3	N	 	 	Y	0	 	1	5	11	5
121044	4	N	 	 	N	 	 	 	 	 	 
121044	5	N	 	 	N	 	 	 	 	 	 
121045	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
121045	2	N	 	 	N	 	 	 	 	 	 
121045	3	N	 	 	N	 	 	 	 	 	 
121045	4	N	 	 	N	 	 	 	 	 	 
121045	5	N	 	 	N	 	 	 	 	 	 
121046	1	N	 	 	N	 	 	 	 	 	 
121046	2	N	 	 	N	 	 	 	 	 	 
121046	3	N	 	 	N	 	 	 	 	 	 
121046	4	N	 	 	N	 	 	 	 	 	 
121046	5	N	 	 	N	 	 	 	 	 	 
121047	1	Y	.0299999993294477	1	Y	0	 	3	5	5	2
121047	2	N	 	 	N	 	 	 	 	 	 
121047	3	N	 	 	N	 	 	 	 	 	 
121047	4	N	 	 	N	 	 	 	 	 	 
121047	5	N	 	 	N	 	 	 	 	 	 
121048	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
121048	2	N	 	 	N	 	 	 	 	 	 
121048	3	N	 	 	N	 	 	 	 	 	 
121048	4	N	 	 	N	 	 	 	 	 	 
121048	5	N	 	 	N	 	 	 	 	 	 
121049	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
121049	2	N	 	 	N	 	 	 	 	 	 
121049	3	N	 	 	N	 	 	 	 	 	 
121049	4	N	 	 	N	 	 	 	 	 	 
121049	5	N	 	 	N	 	 	 	 	 	 
121050	1	Y	.0399999991059303	1	Y	.0599999986588955	11	3.5	5	11	5
121050	2	N	 	 	N	 	 	 	 	 	 
121050	3	N	 	 	N	 	 	 	 	 	 
121050	4	N	 	 	Y	 	 	2.5	5	5	4
121050	5	N	 	 	N	 	 	 	 	 	 
131001	1	Y	.0199999995529652	1	Y	0	 	1.5	5	11	5
131001	2	N	 	 	N	 	 	 	 	 	 
131001	3	N	 	 	N	 	 	 	 	 	 
131001	4	N	 	 	N	 	 	 	 	 	 
131001	5	N	 	 	N	 	 	 	 	 	 
131002	1	N	 	 	Y	0	 	2	11	11	5
131002	2	N	 	 	N	 	 	 	 	 	 
131002	3	Y	.00999999977648258	1	N	 	 	 	 	 	 
131002	4	N	 	 	N	 	 	 	 	 	 
131002	5	N	 	 	N	 	 	 	 	 	 
131003	1	Y	.0299999993294477	1	Y	0	 	2	5	11	5
131003	2	N	 	 	N	 	 	 	 	 	 
131003	3	N	 	 	N	 	 	 	 	 	 
131003	4	N	 	 	N	 	 	 	 	 	 
131003	5	N	 	 	N	 	 	 	 	 	 
131004	1	N	 	 	N	 	 	 	 	 	 
131004	2	N	 	 	N	 	 	 	 	 	 
131004	3	Y	.0199999995529652	1	N	 	 	 	 	 	 
131004	4	N	 	 	N	 	 	 	 	 	 
131004	5	N	 	 	N	 	 	 	 	 	 
131005	1	Y	.0199999995529652	1	Y	0	 	1	5	11	5
131005	2	N	 	 	N	 	 	 	 	 	 
131005	3	N	 	 	N	 	 	 	 	 	 
131005	4	N	 	 	N	 	 	 	 	 	 
131005	5	N	 	 	N	 	 	 	 	 	 
131006	1	Y	.00999999977648258	1	Y	0	 	1	5	11	5
131006	2	N	 	 	N	 	 	 	 	 	 
131006	3	N	 	 	N	 	 	 	 	 	 
131006	4	N	 	 	N	 	 	 	 	 	 
131006	5	N	 	 	N	 	 	 	 	 	 
131008	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
131008	2	N	 	 	N	 	 	 	 	 	 
131008	3	N	 	 	N	 	 	 	 	 	 
131008	4	N	 	 	N	 	 	 	 	 	 
131008	5	N	 	 	N	 	 	 	 	 	 
131009	1	N	 	 	N	 	 	 	 	 	 
131009	2	N	 	 	N	 	 	 	 	 	 
131009	3	Y	.00999999977648258	1	N	 	 	 	 	 	 
131009	4	N	 	 	N	 	 	 	 	 	 
131009	5	N	 	 	N	 	 	 	 	 	 
131010	1	Y	.0399999991059303	1	Y	0	 	8	5	5	3
131010	2	N	 	 	N	 	 	 	 	 	 
131010	3	N	 	 	N	 	 	 	 	 	 
131010	4	N	 	 	N	 	 	 	 	 	 
131010	5	N	 	 	N	 	 	 	 	 	 
131011	1	Y	.0199999995529652	1	Y	0	 	2.40000009536743	5	11	5
131011	2	N	 	 	N	 	 	 	 	 	 
131011	3	N	 	 	N	 	 	 	 	 	 
131011	4	N	 	 	N	 	 	 	 	 	 
131011	5	N	 	 	N	 	 	 	 	 	 
131012	1	N	 	 	Y	0	 	4	11	11	5
131012	2	N	 	 	N	 	 	 	 	 	 
131012	3	Y	.0299999993294477	1	N	 	 	 	 	 	 
131012	4	N	 	 	N	 	 	 	 	 	 
131012	5	N	 	 	N	 	 	 	 	 	 
131013	1	Y	.0299999993294477	1	Y	0	 	2	5	5	4
131013	2	N	 	 	N	 	 	 	 	 	 
131013	3	N	 	 	N	 	 	 	 	 	 
131013	4	N	 	 	N	 	 	 	 	 	 
131013	5	N	 	 	N	 	 	 	 	 	 
131014	1	Y	.0299999993294477	1	Y	0	 	3	5	5	4
131014	2	N	 	 	N	 	 	 	 	 	 
131014	3	N	 	 	N	 	 	 	 	 	 
131014	4	N	 	 	N	 	 	 	 	 	 
131014	5	N	 	 	N	 	 	 	 	 	 
131015	1	Y	.0199999995529652	1	Y	.0799999982118607	11	3	5	11	5
131015	2	N	 	 	N	 	 	 	 	 	 
131015	3	N	 	 	N	 	 	 	 	 	 
131015	4	N	 	 	N	 	 	 	 	 	 
131015	5	N	 	 	N	 	 	 	 	 	 
131016	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
131016	2	N	 	 	N	 	 	 	 	 	 
131016	3	N	 	 	N	 	 	 	 	 	 
131016	4	N	 	 	N	 	 	 	 	 	 
131016	5	N	 	 	N	 	 	 	 	 	 
131017	1	N	 	 	Y	0	 	4	10	11	5
131017	2	N	 	 	N	 	 	 	 	 	 
131017	3	Y	.00999999977648258	1	N	 	 	 	 	 	 
131017	4	N	 	 	N	 	 	 	 	 	 
131017	5	N	 	 	N	 	 	 	 	 	 
131018	1	N	 	 	Y	0	 	8	10	11	5
131018	2	N	 	 	N	 	 	 	 	 	 
131018	3	Y	.0199999995529652	1	N	 	 	 	 	 	 
131018	4	N	 	 	N	 	 	 	 	 	 
131018	5	N	 	 	N	 	 	 	 	 	 
131019	1	Y	.0299999993294477	1	Y	0	 	2	5	11	5
131019	2	N	 	 	N	 	 	 	 	 	 
131019	3	N	 	 	N	 	 	 	 	 	 
131019	4	N	 	 	N	 	 	 	 	 	 
131019	5	N	 	 	N	 	 	 	 	 	 
131020	1	Y	.0199999995529652	1	Y	0	 	2	5	5	2
131020	2	N	 	 	N	 	 	 	 	 	 
131020	3	N	 	 	N	 	 	 	 	 	 
131020	4	N	 	 	N	 	 	 	 	 	 
131020	5	N	 	 	N	 	 	 	 	 	 
131021	1	Y	.0199999995529652	1	Y	0	 	3.5	5	11	5
131021	2	N	 	 	N	 	 	 	 	 	 
131021	3	N	 	 	N	 	 	 	 	 	 
131021	4	N	 	 	N	 	 	 	 	 	 
131021	5	N	 	 	N	 	 	 	 	 	 
131022	1	Y	.0199999995529652	1	Y	0	 	5	5	11	5
131022	2	N	 	 	N	 	 	 	 	 	 
131022	3	N	 	 	N	 	 	 	 	 	 
131022	4	N	 	 	N	 	 	 	 	 	 
131022	5	N	 	 	N	 	 	 	 	 	 
131023	1	Y	.0299999993294477	1	Y	0	 	2	5	11	5
131023	2	N	 	 	N	 	 	 	 	 	 
131023	3	N	 	 	N	 	 	 	 	 	 
131023	4	N	 	 	N	 	 	 	 	 	 
131023	5	N	 	 	N	 	 	 	 	 	 
131024	1	Y	.0199999995529652	1	Y	0	 	2.25	5	11	5
131024	2	N	 	 	N	 	 	 	 	 	 
131024	3	N	 	 	N	 	 	 	 	 	 
131024	4	N	 	 	N	 	 	 	 	 	 
131024	5	N	 	 	N	 	 	 	 	 	 
131025	1	Y	.0199999995529652	1	Y	0	 	.0199999995529652	5	11	5
131025	2	N	 	 	N	 	 	 	 	 	 
131025	3	N	 	 	N	 	 	 	 	 	 
131025	4	N	 	 	N	 	 	 	 	 	 
131025	5	N	 	 	N	 	 	 	 	 	 
131026	1	Y	.0299999993294477	1	Y	0	 	2	5	11	5
131026	2	N	 	 	N	 	 	 	 	 	 
131026	3	N	 	 	N	 	 	 	 	 	 
131026	4	N	 	 	N	 	 	 	 	 	 
131026	5	N	 	 	N	 	 	 	 	 	 
131027	1	Y	.0299999993294477	1	Y	0	 	2	5	5	1
131027	2	N	 	 	N	 	 	 	 	 	 
131027	3	N	 	 	N	 	 	 	 	 	 
131027	4	N	 	 	N	 	 	 	 	 	 
131027	5	N	 	 	N	 	 	 	 	 	 
131028	1	Y	.0299999993294477	1	Y	0	 	2	5	5	2
131028	2	N	 	 	N	 	 	 	 	 	 
131028	3	N	 	 	N	 	 	 	 	 	 
131028	4	N	 	 	N	 	 	 	 	 	 
131028	5	N	 	 	N	 	 	 	 	 	 
131029	1	Y	.0199999995529652	1	Y	.0500000007450581	11	2	5	11	5
131029	2	N	 	 	N	 	 	 	 	 	 
131029	3	N	 	 	N	 	 	 	 	 	 
131029	4	N	 	 	N	 	 	 	 	 	 
131029	5	N	 	 	N	 	 	 	 	 	 
131030	1	Y	.0199999995529652	1	Y	0	 	3	5	5	3
131030	2	N	 	 	N	 	 	 	 	 	 
131030	3	N	 	 	N	 	 	 	 	 	 
131030	4	N	 	 	N	 	 	 	 	 	 
131030	5	N	 	 	N	 	 	 	 	 	 
131031	1	N	 	 	Y	0	 	1	11	11	5
131031	2	Y	.0199999995529652	1	N	 	 	 	 	 	 
131031	3	N	 	 	N	 	 	 	 	 	 
131031	4	N	 	 	N	 	 	 	 	 	 
131031	5	N	 	 	N	 	 	 	 	 	 
131032	1	Y	.0299999993294477	1	Y	0	 	2.25	5	11	5
131032	2	N	 	 	N	 	 	 	 	 	 
131032	3	N	 	 	N	 	 	 	 	 	 
131032	4	N	 	 	N	 	 	 	 	 	 
131032	5	N	 	 	N	 	 	 	 	 	 
131034	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
131034	2	N	 	 	N	 	 	 	 	 	 
131034	3	N	 	 	N	 	 	 	 	 	 
131034	4	N	 	 	N	 	 	 	 	 	 
131034	5	N	 	 	N	 	 	 	 	 	 
131035	1	Y	.0299999993294477	1	Y	0	 	2.5	5	5	1
131035	2	N	 	 	N	 	 	 	 	 	 
131035	3	N	 	 	N	 	 	 	 	 	 
131035	4	N	 	 	N	 	 	 	 	 	 
131035	5	N	 	 	N	 	 	 	 	 	 
131036	1	N	 	 	N	 	 	 	 	 	 
131036	2	N	 	 	N	 	 	 	 	 	 
131036	3	Y	.0199999995529652	1	N	 	 	 	 	 	 
131036	4	N	 	 	N	 	 	 	 	 	 
131036	5	N	 	 	N	 	 	 	 	 	 
131037	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
131037	2	N	 	 	N	 	 	 	 	 	 
131037	3	N	 	 	N	 	 	 	 	 	 
131037	4	N	 	 	N	 	 	 	 	 	 
131037	5	N	 	 	N	 	 	 	 	 	 
131038	1	Y	.0199999995529652	1	Y	0	 	1	11	11	5
131038	2	N	 	 	N	 	 	 	 	 	 
131038	3	N	 	 	N	 	 	 	 	 	 
131038	4	N	 	 	N	 	 	 	 	 	 
131038	5	N	 	 	N	 	 	 	 	 	 
131039	1	Y	.0199999995529652	1	Y	0	 	3	5	11	5
131039	2	N	 	 	N	 	 	 	 	 	 
131039	3	N	 	 	N	 	 	 	 	 	 
131039	4	N	 	 	N	 	 	 	 	 	 
131039	5	N	 	 	N	 	 	 	 	 	 
131040	1	Y	.0299999993294477	1	Y	0	 	1.10000002384186	5	11	5
131040	2	N	 	 	N	 	 	 	 	 	 
131040	3	N	 	 	N	 	 	 	 	 	 
131040	4	N	 	 	N	 	 	 	 	 	 
131040	5	N	 	 	N	 	 	 	 	 	 
131041	1	Y	.0199999995529652	1	Y	0	 	3	5	11	5
131041	2	N	 	 	N	 	 	 	 	 	 
131041	3	N	 	 	N	 	 	 	 	 	 
131041	4	N	 	 	N	 	 	 	 	 	 
131041	5	N	 	 	N	 	 	 	 	 	 
131042	1	Y	.0199999995529652	1	Y	0	 	3	11	11	5
131042	2	N	 	 	N	 	 	 	 	 	 
131042	3	N	 	 	N	 	 	 	 	 	 
131042	4	N	 	 	N	 	 	 	 	 	 
131042	5	N	 	 	N	 	 	 	 	 	 
131043	1	Y	.0299999993294477	1	Y	0	 	5	5	5	3
131043	2	N	 	 	N	 	 	 	 	 	 
131043	3	N	 	 	N	 	 	 	 	 	 
131043	4	N	 	 	N	 	 	 	 	 	 
131043	5	N	 	 	N	 	 	 	 	 	 
131044	1	Y	.0299999993294477	1	Y	0	 	10	5	5	4
131044	2	N	 	 	N	 	 	 	 	 	 
131044	3	N	 	 	N	 	 	 	 	 	 
131044	4	N	 	 	N	 	 	 	 	 	 
131044	5	N	 	 	N	 	 	 	 	 	 
131045	1	Y	.0299999993294477	1	Y	0	 	3.75999999046326	5	11	5
131045	2	N	 	 	N	 	 	 	 	 	 
131045	3	N	 	 	N	 	 	 	 	 	 
131045	4	N	 	 	N	 	 	 	 	 	 
131045	5	N	 	 	N	 	 	 	 	 	 
131046	1	Y	.0199999995529652	1	Y	0	 	3	5	11	5
131046	2	N	 	 	N	 	 	 	 	 	 
131046	3	N	 	 	N	 	 	 	 	 	 
131046	4	N	 	 	N	 	 	 	 	 	 
131046	5	N	 	 	N	 	 	 	 	 	 
131047	1	N	 	 	N	 	 	 	 	 	 
131047	2	N	 	 	N	 	 	 	 	 	 
131047	3	Y	.00999999977648258	1	N	 	 	 	 	 	 
131047	4	N	 	 	N	 	 	 	 	 	 
131047	5	N	 	 	N	 	 	 	 	 	 
131048	1	Y	.0299999993294477	1	Y	0	 	1	5	5	2
131048	2	N	 	 	N	 	 	 	 	 	 
131048	3	N	 	 	N	 	 	 	 	 	 
131048	4	N	 	 	N	 	 	 	 	 	 
131048	5	N	 	 	N	 	 	 	 	 	 
131049	1	N	 	 	N	 	 	 	 	 	 
131049	2	N	 	 	N	 	 	 	 	 	 
131049	3	Y	.0199999995529652	1	N	 	 	 	 	 	 
131049	4	N	 	 	N	 	 	 	 	 	 
131049	5	N	 	 	N	 	 	 	 	 	 
131050	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
131050	2	N	 	 	N	 	 	 	 	 	 
131050	3	N	 	 	N	 	 	 	 	 	 
131050	4	N	 	 	N	 	 	 	 	 	 
131050	5	N	 	 	N	 	 	 	 	 	 
141001	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
141001	2	N	 	 	N	 	 	 	 	 	 
141001	3	N	 	 	N	 	 	 	 	 	 
141001	4	N	 	 	N	 	 	 	 	 	 
141001	5	N	 	 	N	 	 	 	 	 	 
141002	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
141002	2	N	 	 	N	 	 	 	 	 	 
141002	3	N	 	 	N	 	 	 	 	 	 
141002	4	N	 	 	N	 	 	 	 	 	 
141002	5	N	 	 	N	 	 	 	 	 	 
141003	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
141003	2	N	 	 	N	 	 	 	 	 	 
141003	3	N	 	 	N	 	 	 	 	 	 
141003	4	N	 	 	N	 	 	 	 	 	 
141003	5	N	 	 	N	 	 	 	 	 	 
141004	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
141004	2	N	 	 	N	 	 	 	 	 	 
141004	3	N	 	 	N	 	 	 	 	 	 
141004	4	N	 	 	N	 	 	 	 	 	 
141004	5	N	 	 	N	 	 	 	 	 	 
141005	1	Y	.5	1	N	 	 	 	 	 	 
141005	2	N	 	 	N	 	 	 	 	 	 
141005	3	N	 	 	N	 	 	 	 	 	 
141005	4	N	 	 	N	 	 	 	 	 	 
141005	5	N	 	 	N	 	 	 	 	 	 
141006	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
141006	2	N	 	 	N	 	 	 	 	 	 
141006	3	N	 	 	N	 	 	 	 	 	 
141006	4	N	 	 	N	 	 	 	 	 	 
141006	5	N	 	 	N	 	 	 	 	 	 
141007	1	Y	.0599999986588955	1	N	 	 	 	 	 	 
141007	2	N	 	 	N	 	 	 	 	 	 
141007	3	N	 	 	N	 	 	 	 	 	 
141007	4	N	 	 	N	 	 	 	 	 	 
141007	5	N	 	 	N	 	 	 	 	 	 
141008	1	N	 	 	N	 	 	 	 	 	 
141008	2	N	 	 	N	 	 	 	 	 	 
141008	3	N	 	 	N	 	 	 	 	 	 
141008	4	N	 	 	N	 	 	 	 	 	 
141008	5	N	 	 	N	 	 	 	 	 	 
141009	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
141009	2	N	 	 	N	 	 	 	 	 	 
141009	3	N	 	 	N	 	 	 	 	 	 
141009	4	N	 	 	N	 	 	 	 	 	 
141009	5	N	 	 	N	 	 	 	 	 	 
141010	1	Y	.0500000007450581	1	N	 	 	 	 	 	 
141010	2	N	 	 	N	 	 	 	 	 	 
141010	3	N	 	 	N	 	 	 	 	 	 
141010	4	N	 	 	N	 	 	 	 	 	 
141010	5	N	 	 	N	 	 	 	 	 	 
141011	1	Y	.0500000007450581	1	N	 	 	 	 	 	 
141011	2	N	 	 	N	 	 	 	 	 	 
141011	3	N	 	 	N	 	 	 	 	 	 
141011	4	N	 	 	N	 	 	 	 	 	 
141011	5	N	 	 	N	 	 	 	 	 	 
141012	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
141012	2	N	 	 	N	 	 	 	 	 	 
141012	3	N	 	 	N	 	 	 	 	 	 
141012	4	N	 	 	N	 	 	 	 	 	 
141012	5	N	 	 	N	 	 	 	 	 	 
141013	1	N	 	 	N	 	 	 	 	 	 
141013	2	N	 	 	N	 	 	 	 	 	 
141013	3	N	 	 	N	 	 	 	 	 	 
141013	4	N	 	 	N	 	 	 	 	 	 
141013	5	N	 	 	N	 	 	 	 	 	 
141014	1	Y	.100000001490116	1	N	 	 	 	 	 	 
141014	2	N	 	 	N	 	 	 	 	 	 
