CHILDCODE	GFMRIDR4	OFNTYUR4	VLNTYUR4	OFNTSPR4	VLNTSPR4	OFSPYUR4	VLSPYUR4	OFSPNTR4	VLSPNTR4
71012	1	 	 	 	 	 	 	 	 
71012	2	 	 	 	 	 	 	 	 
71012	3	 	 	 	 	 	 	 	 
71012	4	 	 	 	 	 	 	 	 
71012	5	 	 	 	 	 	 	 	 
71012	6	 	 	 	 	 	 	 	 
71012	7	 	 	 	 	 	 	 	 
71012	8	 	 	 	 	 	 	 	 
71012	9	 	 	 	 	 	 	 	 
71012	10	 	 	 	 	 	 	 	 
71012	11	 	 	 	 	 	 	 	 
71012	12	 	 	 	 	 	 	 	 
71012	13	 	 	 	 	 	 	 	 
71013	1	 	 	 	 	 	 	 	 
71013	2	 	 	 	 	 	 	 	 
71013	3	 	 	 	 	 	 	 	 
71013	4	 	 	 	 	 	 	 	 
71013	5	 	 	 	 	 	 	 	 
71013	6	 	 	 	 	 	 	 	 
71013	7	 	 	 	 	 	 	 	 
71013	8	 	 	 	 	 	 	 	 
71013	9	 	 	 	 	 	 	 	 
71013	10	 	 	 	 	 	 	 	 
71013	11	 	 	 	 	 	 	 	 
71013	12	 	 	 	 	 	 	 	 
71013	13	 	 	 	 	 	 	 	 
71014	1	0	 	0	 	1	1000	0	 
71014	2	0	 	0	 	0	 	0	 
71014	3	0	 	0	 	0	 	0	 
71014	4	0	 	0	 	0	 	0	 
71014	5	0	 	0	 	0	 	0	 
71014	6	0	 	0	 	0	 	0	 
71014	7	1	500	0	 	1	1000	0	 
71014	8	1	500	0	 	1	500	0	 
71014	9	0	 	0	 	0	 	0	 
71014	10	0	 	0	 	0	 	0	 
71014	11	0	 	0	 	0	 	0	 
71014	12	0	 	0	 	0	 	0	 
71014	13	0	 	0	 	0	 	0	 
71015	1	 	 	 	 	 	 	 	 
71015	2	 	 	 	 	 	 	 	 
71015	3	 	 	 	 	 	 	 	 
71015	4	 	 	 	 	 	 	 	 
71015	5	 	 	 	 	 	 	 	 
71015	6	 	 	 	 	 	 	 	 
71015	7	 	 	 	 	 	 	 	 
71015	8	 	 	 	 	 	 	 	 
71015	9	 	 	 	 	 	 	 	 
71015	10	 	 	 	 	 	 	 	 
71015	11	 	 	 	 	 	 	 	 
71015	12	 	 	 	 	 	 	 	 
71015	13	 	 	 	 	 	 	 	 
71016	1	 	 	 	 	 	 	 	 
71016	2	 	 	 	 	 	 	 	 
71016	3	 	 	 	 	 	 	 	 
71016	4	 	 	 	 	 	 	 	 
71016	5	 	 	 	 	 	 	 	 
71016	6	 	 	 	 	 	 	 	 
71016	7	 	 	 	 	 	 	 	 
71016	8	 	 	 	 	 	 	 	 
71016	9	 	 	 	 	 	 	 	 
71016	10	 	 	 	 	 	 	 	 
71016	11	 	 	 	 	 	 	 	 
71016	12	 	 	 	 	 	 	 	 
71016	13	 	 	 	 	 	 	 	 
71017	1	 	 	 	 	 	 	 	 
71017	2	 	 	 	 	 	 	 	 
71017	3	 	 	 	 	 	 	 	 
71017	4	 	 	 	 	 	 	 	 
71017	5	 	 	 	 	 	 	 	 
71017	6	 	 	 	 	 	 	 	 
71017	7	 	 	 	 	 	 	 	 
71017	8	 	 	 	 	 	 	 	 
71017	9	 	 	 	 	 	 	 	 
71017	10	 	 	 	 	 	 	 	 
71017	11	 	 	 	 	 	 	 	 
71017	12	 	 	 	 	 	 	 	 
71017	13	 	 	 	 	 	 	 	 
71018	1	0	 	0	 	0	 	0	 
71018	2	0	 	0	 	0	 	0	 
71018	3	0	 	0	 	0	 	0	 
71018	4	0	 	0	 	0	 	0	 
71018	5	0	 	0	 	0	 	0	 
71018	6	0	 	0	 	0	 	0	 
71018	7	1	300	0	 	0	 	0	 
71018	8	0	 	0	 	0	 	0	 
71018	9	0	 	0	 	0	 	0	 
71018	10	0	 	0	 	0	 	0	 
71018	11	0	 	0	 	0	 	0	 
71018	12	0	 	0	 	0	 	0	 
71018	13	0	 	0	 	0	 	0	 
71019	1	 	 	 	 	 	 	 	 
71019	2	 	 	 	 	 	 	 	 
71019	3	 	 	 	 	 	 	 	 
71019	4	 	 	 	 	 	 	 	 
71019	5	 	 	 	 	 	 	 	 
71019	6	 	 	 	 	 	 	 	 
71019	7	 	 	 	 	 	 	 	 
71019	8	 	 	 	 	 	 	 	 
71019	9	 	 	 	 	 	 	 	 
71019	10	 	 	 	 	 	 	 	 
71019	11	 	 	 	 	 	 	 	 
71019	12	 	 	 	 	 	 	 	 
71019	13	 	 	 	 	 	 	 	 
71020	1	 	 	 	 	 	 	 	 
71020	2	 	 	 	 	 	 	 	 
71020	3	 	 	 	 	 	 	 	 
71020	4	 	 	 	 	 	 	 	 
71020	5	 	 	 	 	 	 	 	 
71020	6	 	 	 	 	 	 	 	 
71020	7	 	 	 	 	 	 	 	 
71020	8	 	 	 	 	 	 	 	 
71020	9	 	 	 	 	 	 	 	 
71020	10	 	 	 	 	 	 	 	 
71020	11	 	 	 	 	 	 	 	 
71020	12	 	 	 	 	 	 	 	 
71020	13	 	 	 	 	 	 	 	 
71021	1	 	 	 	 	 	 	 	 
71021	2	 	 	 	 	 	 	 	 
71021	3	 	 	 	 	 	 	 	 
71021	4	 	 	 	 	 	 	 	 
71021	5	 	 	 	 	 	 	 	 
71021	6	 	 	 	 	 	 	 	 
71021	7	 	 	 	 	 	 	 	 
71021	8	 	 	 	 	 	 	 	 
71021	9	 	 	 	 	 	 	 	 
71021	10	 	 	 	 	 	 	 	 
71021	11	 	 	 	 	 	 	 	 
71021	12	 	 	 	 	 	 	 	 
71021	13	 	 	 	 	 	 	 	 
71022	1	 	 	 	 	 	 	 	 
71022	2	 	 	 	 	 	 	 	 
71022	3	 	 	 	 	 	 	 	 
71022	4	 	 	 	 	 	 	 	 
71022	5	 	 	 	 	 	 	 	 
71022	6	 	 	 	 	 	 	 	 
71022	7	 	 	 	 	 	 	 	 
71022	8	 	 	 	 	 	 	 	 
71022	9	 	 	 	 	 	 	 	 
71022	10	 	 	 	 	 	 	 	 
71022	11	 	 	 	 	 	 	 	 
71022	12	 	 	 	 	 	 	 	 
71022	13	 	 	 	 	 	 	 	 
71024	1	 	 	 	 	 	 	 	 
71024	2	 	 	 	 	 	 	 	 
71024	3	 	 	 	 	 	 	 	 
71024	4	 	 	 	 	 	 	 	 
71024	5	 	 	 	 	 	 	 	 
71024	6	 	 	 	 	 	 	 	 
71024	7	 	 	 	 	 	 	 	 
71024	8	 	 	 	 	 	 	 	 
71024	9	 	 	 	 	 	 	 	 
71024	10	 	 	 	 	 	 	 	 
71024	11	 	 	 	 	 	 	 	 
71024	12	 	 	 	 	 	 	 	 
71024	13	 	 	 	 	 	 	 	 
71025	1	 	 	 	 	 	 	 	 
71025	2	 	 	 	 	 	 	 	 
71025	3	 	 	 	 	 	 	 	 
71025	4	 	 	 	 	 	 	 	 
71025	5	 	 	 	 	 	 	 	 
71025	6	 	 	 	 	 	 	 	 
71025	7	 	 	 	 	 	 	 	 
71025	8	 	 	 	 	 	 	 	 
71025	9	 	 	 	 	 	 	 	 
71025	10	 	 	 	 	 	 	 	 
71025	11	 	 	 	 	 	 	 	 
71025	12	 	 	 	 	 	 	 	 
71025	13	 	 	 	 	 	 	 	 
71026	1	 	 	 	 	 	 	 	 
71026	2	 	 	 	 	 	 	 	 
71026	3	 	 	 	 	 	 	 	 
71026	4	 	 	 	 	 	 	 	 
71026	5	 	 	 	 	 	 	 	 
71026	6	 	 	 	 	 	 	 	 
71026	7	 	 	 	 	 	 	 	 
71026	8	 	 	 	 	 	 	 	 
71026	9	 	 	 	 	 	 	 	 
71026	10	 	 	 	 	 	 	 	 
71026	11	 	 	 	 	 	 	 	 
71026	12	 	 	 	 	 	 	 	 
71026	13	 	 	 	 	 	 	 	 
71027	1	 	 	 	 	 	 	 	 
71027	2	 	 	 	 	 	 	 	 
71027	3	 	 	 	 	 	 	 	 
71027	4	 	 	 	 	 	 	 	 
71027	5	 	 	 	 	 	 	 	 
71027	6	 	 	 	 	 	 	 	 
71027	7	 	 	 	 	 	 	 	 
71027	8	 	 	 	 	 	 	 	 
71027	9	 	 	 	 	 	 	 	 
71027	10	 	 	 	 	 	 	 	 
71027	11	 	 	 	 	 	 	 	 
71027	12	 	 	 	 	 	 	 	 
71027	13	 	 	 	 	 	 	 	 
71028	1	 	 	 	 	 	 	 	 
71028	2	 	 	 	 	 	 	 	 
71028	3	 	 	 	 	 	 	 	 
71028	4	 	 	 	 	 	 	 	 
71028	5	 	 	 	 	 	 	 	 
71028	6	 	 	 	 	 	 	 	 
71028	7	 	 	 	 	 	 	 	 
71028	8	 	 	 	 	 	 	 	 
71028	9	 	 	 	 	 	 	 	 
71028	10	 	 	 	 	 	 	 	 
71028	11	 	 	 	 	 	 	 	 
71028	12	 	 	 	 	 	 	 	 
71028	13	 	 	 	 	 	 	 	 
71029	1	 	 	 	 	 	 	 	 
71029	2	 	 	 	 	 	 	 	 
71029	3	 	 	 	 	 	 	 	 
71029	4	 	 	 	 	 	 	 	 
71029	5	 	 	 	 	 	 	 	 
71029	6	 	 	 	 	 	 	 	 
71029	7	 	 	 	 	 	 	 	 
71029	8	 	 	 	 	 	 	 	 
71029	9	 	 	 	 	 	 	 	 
71029	10	 	 	 	 	 	 	 	 
71029	11	 	 	 	 	 	 	 	 
71029	12	 	 	 	 	 	 	 	 
71029	13	 	 	 	 	 	 	 	 
71030	1	 	 	 	 	 	 	 	 
71030	2	 	 	 	 	 	 	 	 
71030	3	 	 	 	 	 	 	 	 
71030	4	 	 	 	 	 	 	 	 
71030	5	 	 	 	 	 	 	 	 
71030	6	 	 	 	 	 	 	 	 
71030	7	 	 	 	 	 	 	 	 
71030	8	 	 	 	 	 	 	 	 
71030	9	 	 	 	 	 	 	 	 
71030	10	 	 	 	 	 	 	 	 
71030	11	 	 	 	 	 	 	 	 
71030	12	 	 	 	 	 	 	 	 
71030	13	 	 	 	 	 	 	 	 
71031	1	 	 	 	 	 	 	 	 
71031	2	 	 	 	 	 	 	 	 
71031	3	 	 	 	 	 	 	 	 
71031	4	 	 	 	 	 	 	 	 
71031	5	 	 	 	 	 	 	 	 
71031	6	 	 	 	 	 	 	 	 
71031	7	 	 	 	 	 	 	 	 
71031	8	 	 	 	 	 	 	 	 
71031	9	 	 	 	 	 	 	 	 
71031	10	 	 	 	 	 	 	 	 
71031	11	 	 	 	 	 	 	 	 
71031	12	 	 	 	 	 	 	 	 
71031	13	 	 	 	 	 	 	 	 
71032	1	 	 	 	 	 	 	 	 
71032	2	 	 	 	 	 	 	 	 
71032	3	 	 	 	 	 	 	 	 
71032	4	 	 	 	 	 	 	 	 
71032	5	 	 	 	 	 	 	 	 
71032	6	 	 	 	 	 	 	 	 
71032	7	 	 	 	 	 	 	 	 
71032	8	 	 	 	 	 	 	 	 
71032	9	 	 	 	 	 	 	 	 
71032	10	 	 	 	 	 	 	 	 
71032	11	 	 	 	 	 	 	 	 
71032	12	 	 	 	 	 	 	 	 
71032	13	 	 	 	 	 	 	 	 
71033	1	 	 	 	 	 	 	 	 
71033	2	 	 	 	 	 	 	 	 
71033	3	 	 	 	 	 	 	 	 
71033	4	 	 	 	 	 	 	 	 
71033	5	 	 	 	 	 	 	 	 
71033	6	 	 	 	 	 	 	 	 
71033	7	 	 	 	 	 	 	 	 
71033	8	 	 	 	 	 	 	 	 
71033	9	 	 	 	 	 	 	 	 
71033	10	 	 	 	 	 	 	 	 
71033	11	 	 	 	 	 	 	 	 
71033	12	 	 	 	 	 	 	 	 
71033	13	 	 	 	 	 	 	 	 
71034	1	 	 	 	 	 	 	 	 
71034	2	 	 	 	 	 	 	 	 
71034	3	 	 	 	 	 	 	 	 
71034	4	 	 	 	 	 	 	 	 
71034	5	 	 	 	 	 	 	 	 
71034	6	 	 	 	 	 	 	 	 
71034	7	 	 	 	 	 	 	 	 
71034	8	 	 	 	 	 	 	 	 
71034	9	 	 	 	 	 	 	 	 
71034	10	 	 	 	 	 	 	 	 
71034	11	 	 	 	 	 	 	 	 
71034	12	 	 	 	 	 	 	 	 
71034	13	 	 	 	 	 	 	 	 
71035	1	 	 	 	 	 	 	 	 
71035	2	 	 	 	 	 	 	 	 
71035	3	 	 	 	 	 	 	 	 
71035	4	 	 	 	 	 	 	 	 
71035	5	 	 	 	 	 	 	 	 
71035	6	 	 	 	 	 	 	 	 
71035	7	 	 	 	 	 	 	 	 
71035	8	 	 	 	 	 	 	 	 
71035	9	 	 	 	 	 	 	 	 
71035	10	 	 	 	 	 	 	 	 
71035	11	 	 	 	 	 	 	 	 
71035	12	 	 	 	 	 	 	 	 
71035	13	 	 	 	 	 	 	 	 
71036	1	 	 	 	 	 	 	 	 
71036	2	 	 	 	 	 	 	 	 
71036	3	 	 	 	 	 	 	 	 
71036	4	 	 	 	 	 	 	 	 
71036	5	 	 	 	 	 	 	 	 
71036	6	 	 	 	 	 	 	 	 
71036	7	 	 	 	 	 	 	 	 
71036	8	 	 	 	 	 	 	 	 
71036	9	 	 	 	 	 	 	 	 
71036	10	 	 	 	 	 	 	 	 
71036	11	 	 	 	 	 	 	 	 
71036	12	 	 	 	 	 	 	 	 
71036	13	 	 	 	 	 	 	 	 
71037	1	 	 	 	 	 	 	 	 
71037	2	 	 	 	 	 	 	 	 
71037	3	 	 	 	 	 	 	 	 
71037	4	 	 	 	 	 	 	 	 
71037	5	 	 	 	 	 	 	 	 
71037	6	 	 	 	 	 	 	 	 
71037	7	 	 	 	 	 	 	 	 
71037	8	 	 	 	 	 	 	 	 
71037	9	 	 	 	 	 	 	 	 
71037	10	 	 	 	 	 	 	 	 
71037	11	 	 	 	 	 	 	 	 
71037	12	 	 	 	 	 	 	 	 
71037	13	 	 	 	 	 	 	 	 
71038	1	 	 	 	 	 	 	 	 
71038	2	 	 	 	 	 	 	 	 
71038	3	 	 	 	 	 	 	 	 
71038	4	 	 	 	 	 	 	 	 
71038	5	 	 	 	 	 	 	 	 
71038	6	 	 	 	 	 	 	 	 
71038	7	 	 	 	 	 	 	 	 
71038	8	 	 	 	 	 	 	 	 
71038	9	 	 	 	 	 	 	 	 
71038	10	 	 	 	 	 	 	 	 
71038	11	 	 	 	 	 	 	 	 
71038	12	 	 	 	 	 	 	 	 
71038	13	 	 	 	 	 	 	 	 
71039	1	 	 	 	 	 	 	 	 
71039	2	 	 	 	 	 	 	 	 
71039	3	 	 	 	 	 	 	 	 
71039	4	 	 	 	 	 	 	 	 
71039	5	 	 	 	 	 	 	 	 
71039	6	 	 	 	 	 	 	 	 
71039	7	 	 	 	 	 	 	 	 
71039	8	 	 	 	 	 	 	 	 
71039	9	 	 	 	 	 	 	 	 
71039	10	 	 	 	 	 	 	 	 
71039	11	 	 	 	 	 	 	 	 
71039	12	 	 	 	 	 	 	 	 
71039	13	 	 	 	 	 	 	 	 
71040	1	 	 	 	 	 	 	 	 
71040	2	 	 	 	 	 	 	 	 
71040	3	 	 	 	 	 	 	 	 
71040	4	 	 	 	 	 	 	 	 
71040	5	 	 	 	 	 	 	 	 
71040	6	 	 	 	 	 	 	 	 
71040	7	 	 	 	 	 	 	 	 
71040	8	 	 	 	 	 	 	 	 
71040	9	 	 	 	 	 	 	 	 
71040	10	 	 	 	 	 	 	 	 
71040	11	 	 	 	 	 	 	 	 
71040	12	 	 	 	 	 	 	 	 
71040	13	 	 	 	 	 	 	 	 
71041	1	 	 	 	 	 	 	 	 
71041	2	 	 	 	 	 	 	 	 
71041	3	 	 	 	 	 	 	 	 
71041	4	 	 	 	 	 	 	 	 
71041	5	 	 	 	 	 	 	 	 
71041	6	 	 	 	 	 	 	 	 
71041	7	 	 	 	 	 	 	 	 
71041	8	 	 	 	 	 	 	 	 
71041	9	 	 	 	 	 	 	 	 
71041	10	 	 	 	 	 	 	 	 
71041	11	 	 	 	 	 	 	 	 
71041	12	 	 	 	 	 	 	 	 
71041	13	 	 	 	 	 	 	 	 
71042	1	 	 	 	 	 	 	 	 
71042	2	 	 	 	 	 	 	 	 
71042	3	 	 	 	 	 	 	 	 
71042	4	 	 	 	 	 	 	 	 
71042	5	 	 	 	 	 	 	 	 
71042	6	 	 	 	 	 	 	 	 
71042	7	 	 	 	 	 	 	 	 
71042	8	 	 	 	 	 	 	 	 
71042	9	 	 	 	 	 	 	 	 
71042	10	 	 	 	 	 	 	 	 
71042	11	 	 	 	 	 	 	 	 
71042	12	 	 	 	 	 	 	 	 
71042	13	 	 	 	 	 	 	 	 
71043	1	 	 	 	 	 	 	 	 
71043	2	 	 	 	 	 	 	 	 
71043	3	 	 	 	 	 	 	 	 
71043	4	 	 	 	 	 	 	 	 
71043	5	 	 	 	 	 	 	 	 
71043	6	 	 	 	 	 	 	 	 
71043	7	 	 	 	 	 	 	 	 
71043	8	 	 	 	 	 	 	 	 
71043	9	 	 	 	 	 	 	 	 
71043	10	 	 	 	 	 	 	 	 
71043	11	 	 	 	 	 	 	 	 
71043	12	 	 	 	 	 	 	 	 
71043	13	 	 	 	 	 	 	 	 
71044	1	 	 	 	 	 	 	 	 
71044	2	 	 	 	 	 	 	 	 
71044	3	 	 	 	 	 	 	 	 
71044	4	 	 	 	 	 	 	 	 
71044	5	 	 	 	 	 	 	 	 
71044	6	 	 	 	 	 	 	 	 
71044	7	 	 	 	 	 	 	 	 
71044	8	 	 	 	 	 	 	 	 
71044	9	 	 	 	 	 	 	 	 
71044	10	 	 	 	 	 	 	 	 
71044	11	 	 	 	 	 	 	 	 
71044	12	 	 	 	 	 	 	 	 
71044	13	 	 	 	 	 	 	 	 
71045	1	0	 	0	 	0	 	0	 
71045	2	0	 	0	 	0	 	0	 
71045	3	0	 	0	 	0	 	0	 
71045	4	0	 	0	 	0	 	0	 
71045	5	0	 	0	 	0	 	0	 
71045	6	0	 	0	 	0	 	0	 
71045	7	1	520	0	 	0	 	0	 
71045	8	1	300	0	 	0	 	0	 
71045	9	0	 	0	 	0	 	0	 
71045	10	0	 	0	 	0	 	0	 
71045	11	0	 	0	 	0	 	0	 
71045	12	0	 	0	 	0	 	0	 
71045	13	0	 	0	 	0	 	0	 
71046	1	 	 	 	 	 	 	 	 
71046	2	 	 	 	 	 	 	 	 
71046	3	 	 	 	 	 	 	 	 
71046	4	 	 	 	 	 	 	 	 
71046	5	 	 	 	 	 	 	 	 
71046	6	 	 	 	 	 	 	 	 
71046	7	 	 	 	 	 	 	 	 
71046	8	 	 	 	 	 	 	 	 
71046	9	 	 	 	 	 	 	 	 
71046	10	 	 	 	 	 	 	 	 
71046	11	 	 	 	 	 	 	 	 
71046	12	 	 	 	 	 	 	 	 
71046	13	 	 	 	 	 	 	 	 
71047	1	 	 	 	 	 	 	 	 
71047	2	 	 	 	 	 	 	 	 
71047	3	 	 	 	 	 	 	 	 
71047	4	 	 	 	 	 	 	 	 
71047	5	 	 	 	 	 	 	 	 
71047	6	 	 	 	 	 	 	 	 
71047	7	 	 	 	 	 	 	 	 
71047	8	 	 	 	 	 	 	 	 
71047	9	 	 	 	 	 	 	 	 
71047	10	 	 	 	 	 	 	 	 
71047	11	 	 	 	 	 	 	 	 
71047	12	 	 	 	 	 	 	 	 
71047	13	 	 	 	 	 	 	 	 
71048	1	 	 	 	 	 	 	 	 
71048	2	 	 	 	 	 	 	 	 
71048	3	 	 	 	 	 	 	 	 
71048	4	 	 	 	 	 	 	 	 
71048	5	 	 	 	 	 	 	 	 
71048	6	 	 	 	 	 	 	 	 
71048	7	 	 	 	 	 	 	 	 
71048	8	 	 	 	 	 	 	 	 
71048	9	 	 	 	 	 	 	 	 
71048	10	 	 	 	 	 	 	 	 
71048	11	 	 	 	 	 	 	 	 
71048	12	 	 	 	 	 	 	 	 
71048	13	 	 	 	 	 	 	 	 
71049	1	 	 	 	 	 	 	 	 
71049	2	 	 	 	 	 	 	 	 
71049	3	 	 	 	 	 	 	 	 
71049	4	 	 	 	 	 	 	 	 
71049	5	 	 	 	 	 	 	 	 
71049	6	 	 	 	 	 	 	 	 
71049	7	 	 	 	 	 	 	 	 
71049	8	 	 	 	 	 	 	 	 
71049	9	 	 	 	 	 	 	 	 
71049	10	 	 	 	 	 	 	 	 
71049	11	 	 	 	 	 	 	 	 
71049	12	 	 	 	 	 	 	 	 
71049	13	 	 	 	 	 	 	 	 
81001	1	 	 	 	 	 	 	 	 
81001	2	 	 	 	 	 	 	 	 
81001	3	 	 	 	 	 	 	 	 
81001	4	 	 	 	 	 	 	 	 
81001	5	 	 	 	 	 	 	 	 
81001	6	 	 	 	 	 	 	 	 
81001	7	 	 	 	 	 	 	 	 
81001	8	 	 	 	 	 	 	 	 
81001	9	 	 	 	 	 	 	 	 
81001	10	 	 	 	 	 	 	 	 
81001	11	 	 	 	 	 	 	 	 
81001	12	 	 	 	 	 	 	 	 
81001	13	 	 	 	 	 	 	 	 
81002	1	0	 	0	 	0	 	0	 
81002	2	0	 	0	 	0	 	0	 
81002	3	1	75000	0	 	0	 	0	 
81002	4	0	 	0	 	0	 	0	 
81002	5	1	1900	0	 	0	 	0	 
81002	6	0	 	0	 	0	 	0	 
81002	7	1	700	0	 	0	 	0	 
81002	8	1	1500	0	 	0	 	0	 
81002	9	0	 	0	 	0	 	0	 
81002	10	0	 	0	 	0	 	0	 
81002	11	0	 	0	 	0	 	0	 
81002	12	1	2000	0	 	0	 	0	 
81002	13	0	 	0	 	0	 	0	 
81003	1	 	 	 	 	 	 	 	 
81003	2	 	 	 	 	 	 	 	 
81003	3	 	 	 	 	 	 	 	 
81003	4	 	 	 	 	 	 	 	 
81003	5	 	 	 	 	 	 	 	 
81003	6	 	 	 	 	 	 	 	 
81003	7	 	 	 	 	 	 	 	 
81003	8	 	 	 	 	 	 	 	 
81003	9	 	 	 	 	 	 	 	 
81003	10	 	 	 	 	 	 	 	 
81003	11	 	 	 	 	 	 	 	 
81003	12	 	 	 	 	 	 	 	 
81003	13	 	 	 	 	 	 	 	 
81004	1	 	 	 	 	 	 	 	 
81004	2	 	 	 	 	 	 	 	 
81004	3	 	 	 	 	 	 	 	 
81004	4	 	 	 	 	 	 	 	 
81004	5	 	 	 	 	 	 	 	 
81004	6	 	 	 	 	 	 	 	 
81004	7	 	 	 	 	 	 	 	 
81004	8	 	 	 	 	 	 	 	 
81004	9	 	 	 	 	 	 	 	 
81004	10	 	 	 	 	 	 	 	 
81004	11	 	 	 	 	 	 	 	 
81004	12	 	 	 	 	 	 	 	 
81004	13	 	 	 	 	 	 	 	 
81005	1	 	 	 	 	 	 	 	 
81005	2	 	 	 	 	 	 	 	 
81005	3	 	 	 	 	 	 	 	 
81005	4	 	 	 	 	 	 	 	 
81005	5	 	 	 	 	 	 	 	 
81005	6	 	 	 	 	 	 	 	 
81005	7	 	 	 	 	 	 	 	 
81005	8	 	 	 	 	 	 	 	 
81005	9	 	 	 	 	 	 	 	 
81005	10	 	 	 	 	 	 	 	 
81005	11	 	 	 	 	 	 	 	 
81005	12	 	 	 	 	 	 	 	 
81005	13	 	 	 	 	 	 	 	 
81006	1	 	 	 	 	 	 	 	 
81006	2	 	 	 	 	 	 	 	 
81006	3	 	 	 	 	 	 	 	 
81006	4	 	 	 	 	 	 	 	 
81006	5	 	 	 	 	 	 	 	 
81006	6	 	 	 	 	 	 	 	 
81006	7	 	 	 	 	 	 	 	 
81006	8	 	 	 	 	 	 	 	 
81006	9	 	 	 	 	 	 	 	 
81006	10	 	 	 	 	 	 	 	 
81006	11	 	 	 	 	 	 	 	 
81006	12	 	 	 	 	 	 	 	 
81006	13	 	 	 	 	 	 	 	 
81007	1	 	 	 	 	 	 	 	 
81007	2	 	 	 	 	 	 	 	 
81007	3	 	 	 	 	 	 	 	 
81007	4	 	 	 	 	 	 	 	 
81007	5	 	 	 	 	 	 	 	 
81007	6	 	 	 	 	 	 	 	 
81007	7	 	 	 	 	 	 	 	 
81007	8	 	 	 	 	 	 	 	 
81007	9	 	 	 	 	 	 	 	 
81007	10	 	 	 	 	 	 	 	 
81007	11	 	 	 	 	 	 	 	 
81007	12	 	 	 	 	 	 	 	 
81007	13	 	 	 	 	 	 	 	 
81009	1	 	 	 	 	 	 	 	 
81009	2	 	 	 	 	 	 	 	 
81009	3	 	 	 	 	 	 	 	 
81009	4	 	 	 	 	 	 	 	 
81009	5	 	 	 	 	 	 	 	 
81009	6	 	 	 	 	 	 	 	 
81009	7	 	 	 	 	 	 	 	 
81009	8	 	 	 	 	 	 	 	 
81009	9	 	 	 	 	 	 	 	 
81009	10	 	 	 	 	 	 	 	 
81009	11	 	 	 	 	 	 	 	 
81009	12	 	 	 	 	 	 	 	 
81009	13	 	 	 	 	 	 	 	 
81010	1	 	 	 	 	 	 	 	 
81010	2	 	 	 	 	 	 	 	 
81010	3	 	 	 	 	 	 	 	 
81010	4	 	 	 	 	 	 	 	 
81010	5	 	 	 	 	 	 	 	 
81010	6	 	 	 	 	 	 	 	 
81010	7	 	 	 	 	 	 	 	 
81010	8	 	 	 	 	 	 	 	 
81010	9	 	 	 	 	 	 	 	 
81010	10	 	 	 	 	 	 	 	 
81010	11	 	 	 	 	 	 	 	 
81010	12	 	 	 	 	 	 	 	 
81010	13	 	 	 	 	 	 	 	 
81011	1	0	 	0	 	0	 	0	 
81011	2	0	 	0	 	0	 	0	 
81011	3	0	 	0	 	0	 	0	 
81011	4	0	 	0	 	0	 	0	 
81011	5	0	 	0	 	0	 	0	 
81011	6	0	 	0	 	0	 	0	 
81011	7	0	 	0	 	0	 	0	 
81011	8	0	 	0	 	0	 	1	2200
81011	9	0	 	0	 	1	6000	0	 
81011	10	0	 	0	 	0	 	0	 
81011	11	0	 	0	 	0	 	0	 
81011	12	0	 	0	 	0	 	0	 
81011	13	0	 	0	 	0	 	0	 
81012	1	0	 	0	 	0	 	0	 
81012	2	0	 	0	 	0	 	0	 
81012	3	0	 	0	 	1	5000	0	 
81012	4	0	 	0	 	0	 	0	 
81012	5	1	500	0	 	1	500	0	 
81012	6	0	 	0	 	0	 	0	 
81012	7	0	 	0	 	1	1000	0	 
81012	8	0	 	0	 	1	2200	0	 
81012	9	0	 	0	 	1	10000	0	 
81012	10	0	 	0	 	0	 	0	 
81012	11	0	 	0	 	0	 	0	 
81012	12	0	 	0	 	0	 	0	 
81012	13	0	 	0	 	0	 	0	 
81013	1	 	 	 	 	 	 	 	 
81013	2	 	 	 	 	 	 	 	 
81013	3	 	 	 	 	 	 	 	 
81013	4	 	 	 	 	 	 	 	 
81013	5	 	 	 	 	 	 	 	 
81013	6	 	 	 	 	 	 	 	 
81013	7	 	 	 	 	 	 	 	 
81013	8	 	 	 	 	 	 	 	 
81013	9	 	 	 	 	 	 	 	 
81013	10	 	 	 	 	 	 	 	 
81013	11	 	 	 	 	 	 	 	 
81013	12	 	 	 	 	 	 	 	 
81013	13	 	 	 	 	 	 	 	 
81014	1	 	 	 	 	 	 	 	 
81014	2	 	 	 	 	 	 	 	 
81014	3	 	 	 	 	 	 	 	 
81014	4	 	 	 	 	 	 	 	 
81014	5	 	 	 	 	 	 	 	 
81014	6	 	 	 	 	 	 	 	 
81014	7	 	 	 	 	 	 	 	 
81014	8	 	 	 	 	 	 	 	 
81014	9	 	 	 	 	 	 	 	 
81014	10	 	 	 	 	 	 	 	 
81014	11	 	 	 	 	 	 	 	 
81014	12	 	 	 	 	 	 	 	 
81014	13	 	 	 	 	 	 	 	 
81015	1	 	 	 	 	 	 	 	 
81015	2	 	 	 	 	 	 	 	 
81015	3	 	 	 	 	 	 	 	 
81015	4	 	 	 	 	 	 	 	 
81015	5	 	 	 	 	 	 	 	 
81015	6	 	 	 	 	 	 	 	 
81015	7	 	 	 	 	 	 	 	 
81015	8	 	 	 	 	 	 	 	 
81015	9	 	 	 	 	 	 	 	 
81015	10	 	 	 	 	 	 	 	 
81015	11	 	 	 	 	 	 	 	 
