CHILDCODE	LVSKIDR5	AYANR5	NMAMR5	CHDSANR5
81008	8	0	 	 
81008	9	1	2	1
81008	10	0	 	 
81008	11	1	2	1
81008	12	0	 	 
81008	13	0	 	 
81008	14	0	 	 
81008	15	0	 	 
81008	16	0	 	 
81008	17	0	 	 
81008	31	0	 	 
81008	32	0	 	 
81008	33	1	4	1
81009	1	0	 	 
81009	2	1	2	1
81009	3	0	 	 
81009	4	0	 	 
81009	5	0	 	 
81009	6	0	 	 
81009	7	0	 	 
81009	8	0	 	 
81009	9	0	 	 
81009	10	1	1	0
81009	11	1	1	0
81009	12	0	 	 
81009	13	0	 	 
81009	14	1	2	0
81009	15	0	 	 
81009	16	1	2	0
81009	17	0	 	 
81009	31	0	 	 
81009	32	0	 	 
81009	33	1	1	1
81010	1	0	 	 
81010	2	1	1	0
81010	3	0	 	 
81010	4	0	 	 
81010	5	0	 	 
81010	6	0	 	 
81010	7	0	 	 
81010	8	0	 	 
81010	9	0	 	 
81010	10	1	1	0
81010	11	0	 	 
81010	12	0	 	 
81010	13	0	 	 
81010	14	0	 	 
81010	15	0	 	 
81010	16	1	1	0
81010	17	0	 	 
81010	31	0	 	 
81010	32	0	 	 
81010	33	1	1	0
81011	1	 	 	 
81011	2	 	 	 
81011	3	 	 	 
81011	4	 	 	 
81011	5	 	 	 
81011	6	 	 	 
81011	7	 	 	 
81011	8	 	 	 
81011	9	 	 	 
81011	10	 	 	 
81011	11	 	 	 
81011	12	 	 	 
81011	13	 	 	 
81011	14	 	 	 
81011	15	 	 	 
81011	16	 	 	 
81011	17	 	 	 
81011	31	 	 	 
81011	32	 	 	 
81011	33	 	 	 
81012	1	0	 	 
81012	2	0	 	 
81012	3	0	 	 
81012	4	0	 	 
81012	5	0	 	 
81012	6	0	 	 
81012	7	0	 	 
81012	8	0	 	 
81012	9	0	 	 
81012	10	0	 	 
81012	11	0	 	 
81012	12	0	 	 
81012	13	1	2	1
81012	14	0	 	 
81012	15	0	 	 
81012	16	0	 	 
81012	17	0	 	 
81012	31	0	 	 
81012	32	0	 	 
81012	33	0	 	 
81013	1	 	 	 
81013	2	 	 	 
81013	3	 	 	 
81013	4	 	 	 
81013	5	 	 	 
81013	6	 	 	 
81013	7	 	 	 
81013	8	 	 	 
81013	9	 	 	 
81013	10	 	 	 
81013	11	 	 	 
81013	12	 	 	 
81013	13	 	 	 
81013	14	 	 	 
81013	15	 	 	 
81013	16	 	 	 
81013	17	 	 	 
81013	31	 	 	 
81013	32	 	 	 
81013	33	 	 	 
81014	1	0	 	 
81014	2	1	1	1
81014	3	0	 	 
81014	4	0	 	 
81014	5	0	 	 
81014	6	0	 	 
81014	7	0	 	 
81014	8	0	 	 
81014	9	0	 	 
81014	10	0	 	 
81014	11	0	 	 
81014	12	0	 	 
81014	13	0	 	 
81014	14	0	 	 
81014	15	0	 	 
81014	16	0	 	 
81014	17	0	 	 
81014	31	0	 	 
81014	32	0	 	 
81014	33	0	 	 
81015	1	0	 	 
81015	2	0	 	 
81015	3	0	 	 
81015	4	0	 	 
81015	5	0	 	 
81015	6	1	2	0
81015	7	0	 	 
81015	8	0	 	 
81015	9	0	 	 
81015	10	0	 	 
81015	11	1	2	1
81015	12	0	 	 
81015	13	0	 	 
81015	14	0	 	 
81015	15	0	 	 
81015	16	1	4	0
81015	17	0	 	 
81015	31	0	 	 
81015	32	0	 	 
81015	33	0	 	 
81016	1	0	 	 
81016	2	1	3	0
81016	3	0	 	 
81016	4	0	 	 
81016	5	0	 	 
81016	6	1	2	0
81016	7	0	 	 
81016	8	0	 	 
81016	9	0	 	 
81016	10	1	2	0
81016	11	1	2	0
81016	12	0	 	 
81016	13	0	 	 
81016	14	0	 	 
81016	15	0	 	 
81016	16	0	 	 
81016	17	0	 	 
81016	31	0	 	 
81016	32	0	 	 
81016	33	1	2	0
81017	1	0	 	 
81017	2	1	2	1
81017	3	1	2	1
81017	4	0	 	 
81017	5	0	 	 
81017	6	1	1	1
81017	7	0	 	 
81017	8	0	 	 
81017	9	0	 	 
81017	10	1	1	1
81017	11	1	2	1
81017	12	0	 	 
81017	13	0	 	 
81017	14	0	 	 
81017	15	0	 	 
81017	16	0	 	 
81017	17	0	 	 
81017	31	0	 	 
81017	32	0	 	 
81017	33	0	 	 
81018	1	0	 	 
81018	2	1	1	0
81018	3	0	 	 
81018	4	0	 	 
81018	5	0	 	 
81018	6	0	 	 
81018	7	0	 	 
81018	8	0	 	 
81018	9	0	 	 
81018	10	0	 	 
81018	11	1	1	0
81018	12	0	 	 
81018	13	0	 	 
81018	14	1	4	0
81018	15	0	 	 
81018	16	0	 	 
81018	17	0	 	 
81018	31	0	 	 
81018	32	0	 	 
81018	33	1	1	0
81019	1	0	 	 
81019	2	1	3	0
81019	3	0	 	 
81019	4	0	 	 
81019	5	0	 	 
81019	6	1	1	0
81019	7	0	 	 
81019	8	0	 	 
81019	9	0	 	 
81019	10	1	2	0
81019	11	1	1	0
81019	12	0	 	 
81019	13	0	 	 
81019	14	0	 	 
81019	15	0	 	 
81019	16	1	4	0
81019	17	0	 	 
81019	31	0	 	 
81019	32	0	 	 
81019	33	1	3	0
81020	1	0	 	 
81020	2	1	1	0
81020	3	0	 	 
81020	4	0	 	 
81020	5	0	 	 
81020	6	1	1	0
81020	7	0	 	 
81020	8	0	 	 
81020	9	0	 	 
81020	10	0	 	 
81020	11	0	 	 
81020	12	0	 	 
81020	13	0	 	 
81020	14	1	4	0
81020	15	0	 	 
81020	16	1	0	 
81020	17	0	 	 
81020	31	0	 	 
81020	32	0	 	 
81020	33	1	2	0
81021	1	0	 	 
81021	2	0	 	 
81021	3	0	 	 
81021	4	0	 	 
81021	5	0	 	 
81021	6	0	 	 
81021	7	0	 	 
81021	8	0	 	 
81021	9	1	1	1
81021	10	1	2	1
81021	11	0	 	 
81021	12	0	 	 
81021	13	0	 	 
81021	14	0	 	 
81021	15	0	 	 
81021	16	1	5	1
81021	17	0	 	 
81021	31	0	 	 
81021	32	0	 	 
81021	33	0	 	 
81022	1	 	 	 
81022	2	 	 	 
81022	3	 	 	 
81022	4	 	 	 
81022	5	 	 	 
81022	6	 	 	 
81022	7	 	 	 
81022	8	 	 	 
81022	9	 	 	 
81022	10	 	 	 
81022	11	 	 	 
81022	12	 	 	 
81022	13	 	 	 
81022	14	 	 	 
81022	15	 	 	 
81022	16	 	 	 
81022	17	 	 	 
81022	31	 	 	 
81022	32	 	 	 
81022	33	 	 	 
81023	1	0	 	 
81023	2	1	3	1
81023	3	0	 	 
81023	4	0	 	 
81023	5	0	 	 
81023	6	0	 	 
81023	7	0	 	 
81023	8	0	 	 
81023	9	0	 	 
81023	10	1	2	1
81023	11	1	3	1
81023	12	0	 	 
81023	13	0	 	 
81023	14	0	 	 
81023	15	0	 	 
81023	16	0	 	 
81023	17	0	 	 
81023	31	0	 	 
81023	32	0	 	 
81023	33	1	1	1
81024	1	 	 	 
81024	2	 	 	 
81024	3	 	 	 
81024	4	 	 	 
81024	5	 	 	 
81024	6	 	 	 
81024	7	 	 	 
81024	8	 	 	 
81024	9	 	 	 
81024	10	 	 	 
81024	11	 	 	 
81024	12	 	 	 
81024	13	 	 	 
81024	14	 	 	 
81024	15	 	 	 
81024	16	 	 	 
81024	17	 	 	 
81024	31	 	 	 
81024	32	 	 	 
81024	33	 	 	 
81025	1	0	 	 
81025	2	1	2	0
81025	3	0	 	 
81025	4	0	 	 
81025	5	0	 	 
81025	6	0	 	 
81025	7	0	 	 
81025	8	0	 	 
81025	9	0	 	 
81025	10	0	 	 
81025	11	1	4	0
81025	12	0	 	 
81025	13	0	 	 
81025	14	0	 	 
81025	15	0	 	 
81025	16	1	2	2
81025	17	0	 	 
81025	31	0	 	 
81025	32	0	 	 
81025	33	1	2	0
81026	1	0	 	 
81026	2	1	5	1
81026	3	0	 	 
81026	4	0	 	 
81026	5	0	 	 
81026	6	0	 	 
81026	7	0	 	 
81026	8	0	 	 
81026	9	1	2	1
81026	10	0	 	 
81026	11	1	2	1
81026	12	0	 	 
81026	13	0	 	 
81026	14	1	5	1
81026	15	0	 	 
81026	16	0	 	 
81026	17	0	 	 
81026	31	0	 	 
81026	32	0	 	 
81026	33	1	4	1
81027	1	 	 	 
81027	2	 	 	 
81027	3	 	 	 
81027	4	 	 	 
81027	5	 	 	 
81027	6	 	 	 
81027	7	 	 	 
81027	8	 	 	 
81027	9	 	 	 
81027	10	 	 	 
81027	11	 	 	 
81027	12	 	 	 
81027	13	 	 	 
81027	14	 	 	 
81027	15	 	 	 
81027	16	 	 	 
81027	17	 	 	 
81027	31	 	 	 
81027	32	 	 	 
81027	33	 	 	 
81028	1	0	 	 
81028	2	1	2	1
81028	3	0	 	 
81028	4	0	 	 
81028	5	0	 	 
81028	6	0	 	 
81028	7	0	 	 
81028	8	0	 	 
81028	9	0	 	 
81028	10	0	 	 
81028	11	1	1	1
81028	12	0	 	 
81028	13	0	 	 
81028	14	0	 	 
81028	15	0	 	 
81028	16	0	 	 
81028	17	0	 	 
81028	31	0	 	 
81028	32	0	 	 
81028	33	1	1	0
81029	1	0	 	 
81029	2	1	2	1
81029	3	0	 	 
81029	4	0	 	 
81029	5	0	 	 
81029	6	1	1	0
81029	7	0	 	 
81029	8	0	 	 
81029	9	1	1	1
81029	10	1	2	0
81029	11	0	 	 
81029	12	0	 	 
81029	13	0	 	 
81029	14	0	 	 
81029	15	0	 	 
81029	16	0	 	 
81029	17	0	 	 
81029	31	0	 	 
81029	32	0	 	 
81029	33	1	2	0
81030	1	0	 	 
81030	2	1	1	2
81030	3	0	 	 
81030	4	0	 	 
81030	5	0	 	 
81030	6	0	 	 
81030	7	0	 	 
81030	8	0	 	 
81030	9	0	 	 
81030	10	0	 	 
81030	11	0	 	 
81030	12	0	 	 
81030	13	0	 	 
81030	14	0	 	 
81030	15	0	 	 
81030	16	0	 	 
81030	17	0	 	 
81030	31	0	 	 
81030	32	0	 	 
81030	33	0	 	 
81031	1	0	 	 
81031	2	0	 	 
81031	3	0	 	 
81031	4	0	 	 
81031	5	0	 	 
81031	6	0	 	 
81031	7	0	 	 
81031	8	0	 	 
81031	9	0	 	 
81031	10	0	 	 
81031	11	1	1	1
81031	12	0	 	 
81031	13	0	 	 
81031	14	0	 	 
81031	15	0	 	 
81031	16	0	 	 
81031	17	0	 	 
81031	31	0	 	 
81031	32	0	 	 
81031	33	0	 	 
81032	1	0	 	 
81032	2	1	1	1
81032	3	0	 	 
81032	4	0	 	 
81032	5	0	 	 
81032	6	0	 	 
81032	7	0	 	 
81032	8	0	 	 
81032	9	0	 	 
81032	10	0	 	 
81032	11	1	1	1
81032	12	0	 	 
81032	13	0	 	 
81032	14	0	 	 
81032	15	0	 	 
81032	16	0	 	 
81032	17	0	 	 
81032	31	0	 	 
81032	32	0	 	 
81032	33	0	 	 
81033	1	0	 	 
81033	2	1	1	0
81033	3	0	 	 
81033	4	0	 	 
81033	5	0	 	 
81033	6	0	 	 
81033	7	0	 	 
81033	8	0	 	 
81033	9	0	 	 
81033	10	0	 	 
81033	11	1	1	0
81033	12	0	 	 
81033	13	0	 	 
81033	14	0	 	 
81033	15	0	 	 
81033	16	0	 	 
81033	17	0	 	 
81033	31	0	 	 
81033	32	0	 	 
81033	33	1	1	0
81034	1	0	 	 
81034	2	1	1	1
81034	3	0	 	 
81034	4	0	 	 
81034	5	0	 	 
81034	6	0	 	 
81034	7	0	 	 
81034	8	0	 	 
81034	9	0	 	 
81034	10	0	 	 
81034	11	0	 	 
81034	12	0	 	 
81034	13	0	 	 
81034	14	0	 	 
81034	15	0	 	 
81034	16	0	 	 
81034	17	0	 	 
81034	31	0	 	 
81034	32	0	 	 
81034	33	1	1	1
81035	1	 	 	 
81035	2	 	 	 
81035	3	 	 	 
81035	4	 	 	 
81035	5	 	 	 
81035	6	 	 	 
81035	7	 	 	 
81035	8	 	 	 
81035	9	 	 	 
81035	10	 	 	 
81035	11	 	 	 
81035	12	 	 	 
81035	13	 	 	 
81035	14	 	 	 
81035	15	 	 	 
81035	16	 	 	 
81035	17	 	 	 
81035	31	 	 	 
81035	32	 	 	 
81035	33	 	 	 
81036	1	0	 	 
81036	2	1	2	1
81036	3	0	 	 
81036	4	0	 	 
81036	5	0	 	 
81036	6	0	 	 
81036	7	0	 	 
81036	8	0	 	 
81036	9	0	 	 
81036	10	1	1	0
81036	11	0	 	 
81036	12	0	 	 
81036	13	0	 	 
81036	14	0	 	 
81036	15	0	 	 
81036	16	1	1	0
81036	17	0	 	 
81036	31	0	 	 
81036	32	0	 	 
81036	33	1	2	0
81037	1	0	 	 
81037	2	1	1	0
81037	3	0	 	 
81037	4	0	 	 
81037	5	0	 	 
81037	6	0	 	 
81037	7	0	 	 
81037	8	0	 	 
81037	9	0	 	 
81037	10	0	 	 
81037	11	0	 	 
81037	12	0	 	 
81037	13	0	 	 
81037	14	0	 	 
81037	15	0	 	 
81037	16	1	10	1
81037	17	0	 	 
81037	31	0	 	 
81037	32	0	 	 
81037	33	1	1	0
81038	1	0	 	 
81038	2	0	 	 
81038	3	0	 	 
81038	4	0	 	 
81038	5	0	 	 
81038	6	0	 	 
81038	7	0	 	 
81038	8	0	 	 
81038	9	0	 	 
81038	10	0	 	 
81038	11	0	 	 
81038	12	0	 	 
81038	13	0	 	 
81038	14	0	 	 
81038	15	0	 	 
81038	16	1	5	1
81038	17	0	 	 
81038	31	0	 	 
81038	32	0	 	 
81038	33	0	 	 
81039	1	 	 	 
81039	2	 	 	 
81039	3	 	 	 
81039	4	 	 	 
81039	5	 	 	 
81039	6	 	 	 
81039	7	 	 	 
81039	8	 	 	 
81039	9	 	 	 
81039	10	 	 	 
81039	11	 	 	 
81039	12	 	 	 
81039	13	 	 	 
81039	14	 	 	 
81039	15	 	 	 
81039	16	 	 	 
81039	17	 	 	 
81039	31	 	 	 
81039	32	 	 	 
81039	33	 	 	 
81040	1	0	 	 
81040	2	0	 	 
81040	3	0	 	 
81040	4	0	 	 
81040	5	0	 	 
81040	6	0	 	 
81040	7	0	 	 
81040	8	0	 	 
81040	9	0	 	 
81040	10	0	 	 
81040	11	1	2	1
81040	12	0	 	 
81040	13	0	 	 
81040	14	0	 	 
81040	15	0	 	 
81040	16	0	 	 
81040	17	0	 	 
81040	31	0	 	 
81040	32	0	 	 
81040	33	0	 	 
81041	1	0	 	 
81041	2	1	3	1
81041	3	0	 	 
81041	4	0	 	 
81041	5	0	 	 
81041	6	1	2	0
81041	7	0	 	 
81041	8	0	 	 
81041	9	1	2	1
81041	10	0	 	 
81041	11	1	1	1
81041	12	0	 	 
81041	13	0	 	 
81041	14	1	1	1
81041	15	0	 	 
81041	16	0	 	 
81041	17	0	 	 
81041	31	0	 	 
81041	32	0	 	 
81041	33	1	2	1
81043	1	0	 	 
81043	2	1	1	1
81043	3	0	 	 
81043	4	0	 	 
81043	5	0	 	 
81043	6	1	3	1
81043	7	0	 	 
81043	8	0	 	 
81043	9	0	 	 
81043	10	1	1	1
81043	11	1	1	1
81043	12	0	 	 
81043	13	0	 	 
81043	14	1	2	1
81043	15	0	 	 
81043	16	0	 	 
81043	17	0	 	 
81043	31	0	 	 
81043	32	0	 	 
81043	33	1	1	1
81044	1	0	 	 
81044	2	1	2	1
81044	3	0	 	 
81044	4	0	 	 
81044	5	0	 	 
81044	6	0	 	 
81044	7	0	 	 
81044	8	0	 	 
81044	9	1	1	1
81044	10	1	1	1
81044	11	1	2	1
81044	12	0	 	 
81044	13	0	 	 
81044	14	1	2	1
81044	15	0	 	 
81044	16	1	2	1
81044	17	0	 	 
81044	31	0	 	 
81044	32	0	 	 
81044	33	1	2	1
81045	1	 	 	 
81045	2	 	 	 
81045	3	 	 	 
81045	4	 	 	 
81045	5	 	 	 
81045	6	 	 	 
81045	7	 	 	 
81045	8	 	 	 
81045	9	 	 	 
81045	10	 	 	 
81045	11	 	 	 
81045	12	 	 	 
81045	13	 	 	 
81045	14	 	 	 
81045	15	 	 	 
81045	16	 	 	 
81045	17	 	 	 
81045	31	 	 	 
81045	32	 	 	 
81045	33	 	 	 
81046	1	 	 	 
81046	2	 	 	 
81046	3	 	 	 
81046	4	 	 	 
81046	5	 	 	 
81046	6	 	 	 
81046	7	 	 	 
81046	8	 	 	 
81046	9	 	 	 
81046	10	 	 	 
81046	11	 	 	 
81046	12	 	 	 
81046	13	 	 	 
81046	14	 	 	 
81046	15	 	 	 
81046	16	 	 	 
81046	17	 	 	 
81046	31	 	 	 
81046	32	 	 	 
81046	33	 	 	 
81047	1	0	 	 
81047	2	0	 	 
81047	3	0	 	 
81047	4	0	 	 
81047	5	0	 	 
81047	6	0	 	 
81047	7	0	 	 
81047	8	0	 	 
81047	9	0	 	 
81047	10	0	 	 
81047	11	0	 	 
81047	12	0	 	 
81047	13	0	 	 
81047	14	0	 	 
81047	15	0	 	 
81047	16	1	3	1
81047	17	0	 	 
81047	31	0	 	 
81047	32	0	 	 
81047	33	0	 	 
81048	1	0	 	 
81048	2	1	2	0
81048	3	0	 	 
81048	4	0	 	 
81048	5	0	 	 
81048	6	1	1	0
81048	7	0	 	 
81048	8	0	 	 
81048	9	0	 	 
81048	10	1	1	0
81048	11	1	0	 
81048	12	0	 	 
81048	13	0	 	 
81048	14	1	4	0
81048	15	0	 	 
81048	16	0	 	 
81048	17	0	 	 
81048	31	0	 	 
81048	32	0	 	 
81048	33	1	2	0
81049	1	 	 	 
81049	2	 	 	 
81049	3	 	 	 
81049	4	 	 	 
81049	5	 	 	 
81049	6	 	 	 
81049	7	 	 	 
81049	8	 	 	 
81049	9	 	 	 
81049	10	 	 	 
81049	11	 	 	 
81049	12	 	 	 
81049	13	 	 	 
81049	14	 	 	 
81049	15	 	 	 
81049	16	 	 	 
81049	17	 	 	 
81049	31	 	 	 
81049	32	 	 	 
81049	33	 	 	 
91001	1	 	 	 
91001	2	 	 	 
91001	3	 	 	 
91001	4	 	 	 
91001	5	 	 	 
91001	6	 	 	 
91001	7	 	 	 
91001	8	 	 	 
91001	9	 	 	 
91001	10	 	 	 
91001	11	 	 	 
91001	12	 	 	 
91001	13	 	 	 
91001	14	 	 	 
91001	15	 	 	 
91001	16	 	 	 
91001	17	 	 	 
91001	31	 	 	 
91001	32	 	 	 
91001	33	 	 	 
91002	1	0	 	 
91002	2	0	 	 
91002	3	0	 	 
91002	4	0	 	 
91002	5	0	 	 
91002	6	1	1	2
91002	7	0	 	 
91002	8	0	 	 
91002	9	0	 	 
91002	10	0	 	 
91002	11	1	2	2
91002	12	0	 	 
91002	13	1	4	2
91002	14	0	 	 
91002	15	0	 	 
91002	16	1	5	2
91002	17	0	 	 
91002	31	0	 	 
91002	32	0	 	 
91002	33	0	 	 
91003	1	 	 	 
91003	2	 	 	 
91003	3	 	 	 
91003	4	 	 	 
91003	5	 	 	 
91003	6	 	 	 
91003	7	 	 	 
91003	8	 	 	 
91003	9	 	 	 
91003	10	 	 	 
91003	11	 	 	 
91003	12	 	 	 
91003	13	 	 	 
91003	14	 	 	 
91003	15	 	 	 
91003	16	 	 	 
91003	17	 	 	 
91003	31	 	 	 
91003	32	 	 	 
91003	33	 	 	 
91004	1	 	 	 
91004	2	 	 	 
91004	3	 	 	 
91004	4	 	 	 
91004	5	 	 	 
91004	6	 	 	 
91004	7	 	 	 
91004	8	 	 	 
91004	9	 	 	 
91004	10	 	 	 
91004	11	 	 	 
91004	12	 	 	 
91004	13	 	 	 
91004	14	 	 	 
91004	15	 	 	 
91004	16	 	 	 
91004	17	 	 	 
91004	31	 	 	 
91004	32	 	 	 
91004	33	 	 	 
91005	1	 	 	 
91005	2	 	 	 
91005	3	 	 	 
91005	4	 	 	 
91005	5	 	 	 
91005	6	 	 	 
91005	7	 	 	 
91005	8	 	 	 
91005	9	 	 	 
91005	10	 	 	 
91005	11	 	 	 
91005	12	 	 	 
91005	13	 	 	 
91005	14	 	 	 
91005	15	 	 	 
91005	16	 	 	 
91005	17	 	 	 
91005	31	 	 	 
91005	32	 	 	 
91005	33	 	 	 
91006	1	 	 	 
91006	2	 	 	 
91006	3	 	 	 
91006	4	 	 	 
91006	5	 	 	 
91006	6	 	 	 
91006	7	 	 	 
91006	8	 	 	 
91006	9	 	 	 
91006	10	 	 	 
91006	11	 	 	 
91006	12	 	 	 
91006	13	 	 	 
91006	14	 	 	 
91006	15	 	 	 
91006	16	 	 	 
91006	17	 	 	 
91006	31	 	 	 
91006	32	 	 	 
91006	33	 	 	 
91007	1	0	 	 
91007	2	1	1	0
91007	3	0	 	 
91007	4	0	 	 
91007	5	0	 	 
91007	6	1	1	0
91007	7	0	 	 
91007	8	0	 	 
91007	9	1	1	0
91007	10	1	1	0
91007	11	1	2	0
91007	12	0	 	 
91007	13	0	 	 
91007	14	0	 	 
91007	15	0	 	 
91007	16	1	5	1
91007	17	0	 	 
91007	31	0	 	 
91007	32	0	 	 
91007	33	1	1	0
91008	1	0	 	 
91008	2	0	 	 
91008	3	0	 	 
91008	4	0	 	 
91008	5	0	 	 
91008	6	0	 	 
91008	7	0	 	 
91008	8	0	 	 
91008	9	1	1	1
91008	10	0	 	 
91008	11	1	1	1
91008	12	0	 	 
91008	13	0	 	 
91008	14	0	 	 
91008	15	0	 	 
91008	16	0	 	 
91008	17	0	 	 
91008	31	0	 	 
91008	32	0	 	 
91008	33	0	 	 
91010	1	0	 	 
91010	2	0	 	 
91010	3	0	 	 
91010	4	0	 	 
91010	5	0	 	 
91010	6	0	 	 
91010	7	0	 	 
91010	8	0	 	 
91010	9	1	1	0
91010	10	0	 	 
91010	11	1	2	0
91010	12	0	 	 
91010	13	0	 	 
91010	14	0	 	 
91010	15	0	 	 
91010	16	0	 	 
91010	17	0	 	 
91010	31	0	 	 
91010	32	0	 	 
91010	33	0	 	 
91011	1	0	 	 
91011	2	1	1	2
91011	3	0	 	 
91011	4	0	 	 
91011	5	0	 	 
91011	6	0	 	 
91011	7	0	 	 
91011	8	0	 	 
91011	9	0	 	 
91011	10	0	 	 
91011	11	0	 	 
91011	12	0	 	 
91011	13	0	 	 
91011	14	1	1	1
91011	15	0	 	 
91011	16	0	 	 
91011	17	0	 	 
91011	31	0	 	 
91011	32	0	 	 
91011	33	1	1	1
91012	1	 	 	 
91012	2	 	 	 
91012	3	 	 	 
91012	4	 	 	 
91012	5	 	 	 
91012	6	 	 	 
91012	7	 	 	 
91012	8	 	 	 
91012	9	 	 	 
91012	10	 	 	 
91012	11	 	 	 
91012	12	 	 	 
91012	13	 	 	 
91012	14	 	 	 
91012	15	 	 	 
91012	16	 	 	 
91012	17	 	 	 
91012	31	 	 	 
91012	32	 	 	 
91012	33	 	 	 
91013	1	0	 	 
91013	2	0	 	 
91013	3	0	 	 
91013	4	0	 	 
91013	5	0	 	 
91013	6	0	 	 
91013	7	0	 	 
91013	8	0	 	 
91013	9	1	1	0
91013	10	0	 	 
91013	11	1	1	0
91013	12	0	 	 
91013	13	0	 	 
91013	14	0	 	 
91013	15	0	 	 
91013	16	0	 	 
91013	17	0	 	 
91013	31	0	 	 
91013	32	0	 	 
91013	33	0	 	 
91014	1	0	 	 
91014	2	0	 	 
91014	3	0	 	 
91014	4	0	 	 
91014	5	0	 	 
91014	6	0	 	 
91014	7	0	 	 
91014	8	0	 	 
91014	9	0	 	 
91014	10	0	 	 
91014	11	1	1	1
91014	12	0	 	 
91014	13	0	 	 
91014	14	0	 	 
91014	15	0	 	 
91014	16	0	 	 
91014	17	0	 	 
91014	31	0	 	 
91014	32	0	 	 
91014	33	0	 	 
91015	1	0	 	 
91015	2	0	 	 
91015	3	0	 	 
91015	4	0	 	 
91015	5	0	 	 
91015	6	0	 	 
91015	7	0	 	 
91015	8	0	 	 
91015	9	1	1	1
91015	10	0	 	 
91015	11	1	1	1
91015	12	0	 	 
91015	13	0	 	 
91015	14	0	 	 
91015	15	0	 	 
91015	16	1	1	1
91015	17	0	 	 
91015	31	0	 	 
91015	32	0	 	 
91015	33	0	 	 
91016	1	0	 	 
91016	2	1	2	0
91016	3	0	 	 
91016	4	0	 	 
91016	5	0	 	 
91016	6	0	 	 
91016	7	0	 	 
91016	8	0	 	 
91016	9	1	1	0
91016	10	0	 	 
91016	11	1	1	0
91016	12	0	 	 
91016	13	0	 	 
91016	14	1	10	0
91016	15	0	 	 
91016	16	0	 	 
91016	17	0	 	 
91016	31	0	 	 
91016	32	0	 	 
91016	33	0	 	 
91017	1	 	 	 
91017	2	 	 	 
91017	3	 	 	 
91017	4	 	 	 
91017	5	 	 	 
91017	6	 	 	 
91017	7	 	 	 
91017	8	 	 	 
91017	9	 	 	 
91017	10	 	 	 
91017	11	 	 	 
91017	12	 	 	 
91017	13	 	 	 
91017	14	 	 	 
91017	15	 	 	 
91017	16	 	 	 
91017	17	 	 	 
91017	31	 	 	 
91017	32	 	 	 
91017	33	 	 	 
91018	1	0	 	 
91018	2	0	 	 
91018	3	0	 	 
91018	4	0	 	 
91018	5	0	 	 
91018	6	0	 	 
91018	7	0	 	 
91018	8	0	 	 
91018	9	0	 	 
91018	10	0	 	 
91018	11	1	1	2
91018	12	0	 	 
91018	13	0	 	 
91018	14	0	 	 
91018	15	0	 	 
91018	16	0	 	 
91018	17	0	 	 
91018	31	0	 	 
91018	32	0	 	 
91018	33	0	 	 
91019	1	 	 	 
91019	2	 	 	 
91019	3	 	 	 
91019	4	 	 	 
91019	5	 	 	 
91019	6	 	 	 
91019	7	 	 	 
91019	8	 	 	 
91019	9	 	 	 
91019	10	 	 	 
91019	11	 	 	 
91019	12	 	 	 
91019	13	 	 	 
91019	14	 	 	 
91019	15	 	 	 
91019	16	 	 	 
91019	17	 	 	 
91019	31	 	 	 
91019	32	 	 	 
91019	33	 	 	 
91020	1	 	 	 
91020	2	 	 	 
91020	3	 	 	 
91020	4	 	 	 
91020	5	 	 	 
91020	6	 	 	 
91020	7	 	 	 
91020	8	 	 	 
91020	9	 	 	 
91020	10	 	 	 
91020	11	 	 	 
91020	12	 	 	 
91020	13	 	 	 
91020	14	 	 	 
91020	15	 	 	 
91020	16	 	 	 
91020	17	 	 	 
91020	31	 	 	 
91020	32	 	 	 
91020	33	 	 	 
91021	1	0	 	 
91021	2	0	 	 
91021	3	0	 	 
91021	4	0	 	 
91021	5	0	 	 
91021	6	0	 	 
91021	7	0	 	 
91021	8	0	 	 
91021	9	0	 	 
91021	10	0	 	 
91021	11	1	2	1
91021	12	0	 	 
91021	13	1	1	1
91021	14	0	 	 
91021	15	0	 	 
91021	16	1	2	1
91021	17	0	 	 
91021	31	0	 	 
91021	32	0	 	 
91021	33	0	 	 
91022	1	0	 	 
91022	2	1	1	1
91022	3	0	 	 
91022	4	0	 	 
91022	5	0	 	 
91022	6	1	1	1
91022	7	0	 	 
91022	8	0	 	 
91022	9	1	1	1
91022	10	0	 	 
91022	11	1	2	1
91022	12	0	 	 
91022	13	0	 	 
91022	14	1	5	1
91022	15	0	 	 
91022	16	1	4	1
91022	17	0	 	 
91022	31	0	 	 
91022	32	0	 	 
91022	33	0	 	 
91023	1	 	 	 
91023	2	 	 	 
91023	3	 	 	 
91023	4	 	 	 
91023	5	 	 	 
91023	6	 	 	 
91023	7	 	 	 
91023	8	 	 	 
91023	9	 	 	 
91023	10	 	 	 
91023	11	 	 	 
91023	12	 	 	 
91023	13	 	 	 
91023	14	 	 	 
91023	15	 	 	 
91023	16	 	 	 
91023	17	 	 	 
91023	31	 	 	 
91023	32	 	 	 
91023	33	 	 	 
91024	1	0	 	 
91024	2	0	 	 
91024	3	0	 	 
91024	4	0	 	 
91024	5	0	 	 
91024	6	1	1	0
91024	7	0	 	 
91024	8	0	 	 
91024	9	1	1	0
91024	10	0	 	 
91024	11	1	2	0
91024	12	0	 	 
91024	13	0	 	 
91024	14	1	9	0
91024	15	0	 	 
91024	16	0	 	 
