CHILDCODE	EDCHSTR4	SCHAGER4	ATSCR4	GRDER4	SMESCHR4	TYSCR4	LOCSCRR4	LOCSCZR4	NMSCWDR4
50059	8	6	0	 	 	 	 	 	 
50059	7	5	0	 	 	 	 	 	 
50059	6	4	0	 	 	 	 	 	 
50059	5	3	0	 	 	 	 	 	 
50059	4	2	0	 	 	 	 	 	 
50059	3	1	0	 	 	 	 	 	 
50059	2	0	0	 	 	 	 	 	 
50059	1	0	88	 	 	 	 	 	 
50060	13	12	1	4	 	4	3	303	154
50060	12	11	1	3	Y	 	 	 	154
50060	11	10	1	3	Y	 	 	 	154
50060	10	9	1	3	Y	 	 	 	154
50060	9	8	1	3	Y	 	 	 	154
50060	8	7	1	2	Y	 	 	 	154
50060	7	6	1	1	Y	 	 	 	154
50060	6	5	0	 	 	 	 	 	 
50060	5	4	0	 	 	 	 	 	 
50060	4	3	0	 	 	 	 	 	 
50060	3	2	0	 	 	 	 	 	 
50060	2	1	0	 	 	 	 	 	 
50060	1	0	0	 	 	 	 	 	 
50061	13	11	1	3	 	4	3	303	154
50061	12	10	1	2	Y	 	 	 	154
50061	11	9	1	2	Y	 	 	 	154
50061	10	8	1	1	Y	 	 	 	154
50061	9	7	0	 	 	 	 	 	 
50061	8	6	0	 	 	 	 	 	 
50061	7	5	0	 	 	 	 	 	 
50061	6	4	0	 	 	 	 	 	 
50061	5	3	0	 	 	 	 	 	 
50061	4	2	0	 	 	 	 	 	 
50061	3	1	0	 	 	 	 	 	 
50061	2	0	0	 	 	 	 	 	 
50061	1	0	0	 	 	 	 	 	 
50062	13	12	1	5	 	4	3	303	177
50062	12	11	1	4	Y	 	 	 	177
50062	11	10	1	3	Y	 	 	 	177
50062	10	9	1	2	Y	 	 	 	177
50062	9	8	1	1	Y	 	 	 	177
50062	8	7	1	1	Y	 	 	 	177
50062	7	6	1	1	Y	 	 	 	177
50062	6	5	1	1	Y	 	 	 	177
50062	5	4	0	 	 	 	 	 	 
50062	4	3	0	 	 	 	 	 	 
50062	3	2	0	 	 	 	 	 	 
50062	2	1	0	 	 	 	 	 	 
50062	1	0	0	 	 	 	 	 	 
50063	13	13	0	 	 	 	 	 	 
50063	12	12	1	2	N	4	3	303	154
50063	11	11	1	1	Y	 	 	 	154
50063	10	10	0	 	 	 	 	 	 
50063	9	9	0	 	 	 	 	 	 
50063	8	8	0	 	 	 	 	 	 
50063	7	7	0	 	 	 	 	 	 
50063	6	6	0	 	 	 	 	 	 
50063	5	5	0	 	 	 	 	 	 
50063	4	4	0	 	 	 	 	 	 
50063	3	3	0	 	 	 	 	 	 
50063	2	2	0	 	 	 	 	 	 
50063	1	1	0	 	 	 	 	 	 
50064	13	12	1	4	 	4	3	303	154
50064	12	11	1	3	Y	 	 	 	154
50064	11	10	1	2	Y	 	 	 	154
50064	10	9	1	1	Y	 	 	 	154
50064	9	8	0	 	 	 	 	 	 
50064	8	7	0	 	 	 	 	 	 
50064	7	6	0	 	 	 	 	 	 
50064	6	5	0	 	 	 	 	 	 
50064	5	4	0	 	 	 	 	 	 
50064	4	3	0	 	 	 	 	 	 
50064	3	2	0	 	 	 	 	 	 
50064	2	1	0	 	 	 	 	 	 
50064	1	0	0	 	 	 	 	 	 
50065	13	12	1	5	 	4	3	303	154
50065	12	11	1	4	Y	 	 	 	154
50065	11	10	1	3	Y	 	 	 	154
50065	10	9	1	3	Y	 	 	 	154
50065	9	8	1	2	Y	 	 	 	154
50065	8	7	1	1	Y	 	 	 	154
50065	7	6	0	 	 	 	 	 	 
50065	6	5	0	 	 	 	 	 	 
50065	5	4	0	 	 	 	 	 	 
50065	4	3	0	 	 	 	 	 	 
50065	3	2	0	 	 	 	 	 	 
50065	2	1	0	 	 	 	 	 	 
50065	1	0	0	 	 	 	 	 	 
50066	13	12	1	5	 	4	3	303	154
50066	12	11	1	5	Y	 	 	 	154
50066	11	10	1	4	Y	 	 	 	154
50066	10	9	1	3	Y	 	 	 	154
50066	9	8	1	2	Y	 	 	 	154
50066	8	7	1	1	Y	 	 	 	154
50066	7	6	0	 	 	 	 	 	 
50066	6	5	0	 	 	 	 	 	 
50066	5	4	0	 	 	 	 	 	 
50066	4	3	0	 	 	 	 	 	 
50066	3	2	0	 	 	 	 	 	 
50066	2	1	0	 	 	 	 	 	 
50066	1	0	0	 	 	 	 	 	 
50068	13	12	1	6	 	4	3	303	154
50068	12	11	1	5	Y	 	 	 	154
50068	11	10	1	4	Y	 	 	 	154
50068	10	9	1	3	Y	 	 	 	154
50068	9	8	1	2	Y	 	 	 	154
50068	8	7	1	1	Y	 	 	 	154
50068	7	6	0	 	 	 	 	 	 
50068	6	5	0	 	 	 	 	 	 
50068	5	4	0	 	 	 	 	 	 
50068	4	3	0	 	 	 	 	 	 
50068	3	2	0	 	 	 	 	 	 
50068	2	1	0	 	 	 	 	 	 
50068	1	0	0	 	 	 	 	 	 
50070	13	12	1	6	 	4	3	303	154
50070	12	11	1	5	Y	 	 	 	154
50070	11	10	1	4	Y	 	 	 	154
50070	10	9	1	3	Y	 	 	 	154
50070	9	8	1	2	Y	 	 	 	154
50070	8	7	1	1	Y	 	 	 	154
50070	7	6	0	 	 	 	 	 	 
50070	6	5	0	 	 	 	 	 	 
50070	5	4	0	 	 	 	 	 	 
50070	4	3	0	 	 	 	 	 	 
50070	3	2	0	 	 	 	 	 	 
50070	2	1	0	 	 	 	 	 	 
50070	1	0	0	 	 	 	 	 	 
50072	13	11	1	3	 	4	3	303	154
50072	12	10	1	2	Y	 	 	 	154
50072	11	9	1	2	Y	 	 	 	154
50072	10	8	1	1	Y	 	 	 	154
50072	9	7	0	 	 	 	 	 	 
50072	8	6	0	 	 	 	 	 	 
50072	7	5	0	 	 	 	 	 	 
50072	6	4	0	 	 	 	 	 	 
50072	5	3	0	 	 	 	 	 	 
50072	4	2	0	 	 	 	 	 	 
50072	3	1	0	 	 	 	 	 	 
50072	2	0	0	 	 	 	 	 	 
50072	1	0	88	 	 	 	 	 	 
50073	13	12	1	1	 	4	3	303	154
50073	12	11	0	 	 	 	 	 	 
50073	11	10	0	 	 	 	 	 	 
50073	10	9	0	 	 	 	 	 	 
50073	9	8	0	 	 	 	 	 	 
50073	8	7	0	 	 	 	 	 	 
50073	7	6	0	 	 	 	 	 	 
50073	6	5	0	 	 	 	 	 	 
50073	5	4	0	 	 	 	 	 	 
50073	4	3	0	 	 	 	 	 	 
50073	3	2	0	 	 	 	 	 	 
50073	2	1	0	 	 	 	 	 	 
50073	1	0	0	 	 	 	 	 	 
50074	13	12	1	6	 	4	3	303	154
50074	12	11	1	6	Y	 	 	 	154
50074	11	10	1	5	Y	 	 	 	154
50074	10	9	1	4	Y	 	 	 	154
50074	9	8	1	3	Y	 	 	 	154
50074	8	7	1	2	Y	 	 	 	154
50074	7	6	1	1	Y	 	 	 	154
50074	6	5	0	 	 	 	 	 	 
50074	5	4	0	 	 	 	 	 	 
50074	4	3	0	 	 	 	 	 	 
50074	3	2	0	 	 	 	 	 	 
50074	2	1	0	 	 	 	 	 	 
50074	1	0	0	 	 	 	 	 	 
50075	13	12	1	6	 	4	3	303	154
50075	12	11	1	5	Y	 	 	 	154
50075	11	10	1	4	Y	 	 	 	154
50075	10	9	1	3	Y	 	 	 	154
50075	9	8	1	3	Y	 	 	 	154
50075	8	7	1	3	Y	 	 	 	154
50075	7	6	1	2	Y	 	 	 	154
50075	6	5	1	1	Y	 	 	 	154
50075	5	4	0	 	 	 	 	 	 
50075	4	3	0	 	 	 	 	 	 
50075	3	2	0	 	 	 	 	 	 
50075	2	1	0	 	 	 	 	 	 
50075	1	0	0	 	 	 	 	 	 
50076	13	12	1	6	 	4	3	303	154
50076	12	11	1	5	Y	 	 	 	154
50076	11	10	1	4	Y	 	 	 	154
50076	10	9	1	3	Y	 	 	 	154
50076	9	8	1	2	Y	 	 	 	154
50076	8	7	1	1	Y	 	 	 	154
50076	7	6	0	 	 	 	 	 	 
50076	6	5	0	 	 	 	 	 	 
50076	5	4	0	 	 	 	 	 	 
50076	4	3	0	 	 	 	 	 	 
50076	3	2	0	 	 	 	 	 	 
50076	2	1	0	 	 	 	 	 	 
50076	1	0	0	 	 	 	 	 	 
50077	13	12	1	8	 	4	3	303	154
50077	12	11	1	7	Y	 	 	 	154
50077	11	10	1	6	Y	 	 	 	154
50077	10	9	1	5	Y	 	 	 	154
50077	9	8	1	4	Y	 	 	 	154
50077	8	7	1	3	Y	 	 	 	154
50077	7	6	1	2	Y	 	 	 	154
50077	6	5	1	1	Y	 	 	 	154
50077	5	4	0	 	 	 	 	 	 
50077	4	3	0	 	 	 	 	 	 
50077	3	2	0	 	 	 	 	 	 
50077	2	1	0	 	 	 	 	 	 
50077	1	0	0	 	 	 	 	 	 
50078	13	11	1	4	 	4	3	303	154
50078	12	10	1	3	Y	 	 	 	154
50078	11	9	1	3	Y	 	 	 	154
50078	10	8	1	2	Y	 	 	 	154
50078	9	7	1	1	Y	 	 	 	154
50078	8	6	0	 	 	 	 	 	 
50078	7	5	0	 	 	 	 	 	 
50078	6	4	0	 	 	 	 	 	 
50078	5	3	0	 	 	 	 	 	 
50078	4	2	0	 	 	 	 	 	 
50078	3	1	0	 	 	 	 	 	 
50078	2	0	0	 	 	 	 	 	 
50078	1	0	0	 	 	 	 	 	 
50079	13	11	1	6	 	4	3	303	153
50079	12	10	1	5	Y	 	 	 	153
50079	11	9	1	4	Y	 	 	 	153
50079	10	8	1	3	Y	 	 	 	153
50079	9	7	1	2	Y	 	 	 	153
50079	8	6	1	1	Y	 	 	 	153
50079	7	5	0	 	 	 	 	 	 
50079	6	4	0	 	 	 	 	 	 
50079	5	3	0	 	 	 	 	 	 
50079	4	2	0	 	 	 	 	 	 
50079	3	1	0	 	 	 	 	 	 
50079	2	0	0	 	 	 	 	 	 
50079	1	0	88	 	 	 	 	 	 
50081	13	11	1	5	 	4	3	303	154
50081	12	10	1	5	Y	 	 	 	154
50081	11	9	1	4	Y	 	 	 	154
50081	10	8	1	3	Y	 	 	 	154
50081	9	7	1	3	Y	 	 	 	154
50081	8	6	1	2	Y	 	 	 	154
50081	7	5	1	1	Y	 	 	 	154
50081	6	4	0	 	 	 	 	 	 
50081	5	3	0	 	 	 	 	 	 
50081	4	2	0	 	 	 	 	 	 
50081	3	1	0	 	 	 	 	 	 
50081	2	0	0	 	 	 	 	 	 
50081	1	0	0	 	 	 	 	 	 
50082	13	12	0	 	 	 	 	 	 
50082	12	11	0	 	 	 	 	 	 
50082	11	10	1	3	N	4	3	303	154
50082	10	9	1	3	Y	 	 	 	154
50082	9	8	1	2	Y	 	 	 	154
50082	8	7	1	1	Y	 	 	 	154
50082	7	6	0	 	 	 	 	 	 
50082	6	5	0	 	 	 	 	 	 
50082	5	4	0	 	 	 	 	 	 
50082	4	3	0	 	 	 	 	 	 
50082	3	2	0	 	 	 	 	 	 
50082	2	1	0	 	 	 	 	 	 
50082	1	0	0	 	 	 	 	 	 
50083	13	12	1	3	 	4	3	303	153
50083	12	11	1	2	Y	 	 	 	153
50083	11	10	1	1	Y	 	 	 	153
50083	10	9	0	 	 	 	 	 	 
50083	9	8	0	 	 	 	 	 	 
50083	8	7	0	 	 	 	 	 	 
50083	7	6	0	 	 	 	 	 	 
50083	6	5	0	 	 	 	 	 	 
50083	5	4	0	 	 	 	 	 	 
50083	4	3	0	 	 	 	 	 	 
50083	3	2	0	 	 	 	 	 	 
50083	2	1	0	 	 	 	 	 	 
50083	1	0	0	 	 	 	 	 	 
50084	13	12	1	2	 	4	3	303	153
50084	12	11	1	2	Y	 	 	 	153
50084	11	10	1	2	Y	 	 	 	153
50084	10	9	1	1	Y	 	 	 	153
50084	9	8	0	 	 	 	 	 	 
50084	8	7	0	 	 	 	 	 	 
50084	7	6	0	 	 	 	 	 	 
50084	6	5	0	 	 	 	 	 	 
50084	5	4	0	 	 	 	 	 	 
50084	4	3	0	 	 	 	 	 	 
50084	3	2	0	 	 	 	 	 	 
50084	2	1	0	 	 	 	 	 	 
50084	1	0	0	 	 	 	 	 	 
50085	13	12	1	7	 	4	3	303	154
50085	12	11	1	7	Y	 	 	 	154
50085	11	10	1	6	N	4	3	303	153
50085	10	9	1	5	Y	 	 	 	153
50085	9	8	1	4	Y	 	 	 	153
50085	8	7	1	3	Y	 	 	 	153
50085	7	6	1	2	Y	 	 	 	153
50085	6	5	1	1	Y	 	 	 	153
50085	5	4	0	 	 	 	 	 	 
50085	4	3	0	 	 	 	 	 	 
50085	3	2	0	 	 	 	 	 	 
50085	2	1	0	 	 	 	 	 	 
50085	1	0	0	 	 	 	 	 	 
50086	13	12	1	3	 	4	3	303	154
50086	12	11	1	3	Y	 	 	 	154
50086	11	10	1	2	Y	 	 	 	154
50086	10	9	1	2	Y	 	 	 	154
50086	9	8	1	1	Y	 	 	 	154
50086	8	7	1	1	Y	 	 	 	154
50086	7	6	0	 	 	 	 	 	 
50086	6	5	0	 	 	 	 	 	 
50086	5	4	0	 	 	 	 	 	 
50086	4	3	0	 	 	 	 	 	 
50086	3	2	0	 	 	 	 	 	 
50086	2	1	0	 	 	 	 	 	 
50086	1	0	0	 	 	 	 	 	 
50087	13	12	1	4	 	4	3	303	153
50087	12	11	1	3	Y	 	 	 	153
50087	11	10	1	2	Y	 	 	 	153
50087	10	9	1	2	Y	 	 	 	153
50087	9	8	1	1	Y	 	 	 	153
50087	8	7	1	1	Y	 	 	 	153
50087	7	6	0	 	 	 	 	 	 
50087	6	5	0	 	 	 	 	 	 
50087	5	4	0	 	 	 	 	 	 
50087	4	3	0	 	 	 	 	 	 
50087	3	2	0	 	 	 	 	 	 
50087	2	1	0	 	 	 	 	 	 
50087	1	0	0	 	 	 	 	 	 
50088	13	12	1	5	 	4	3	303	154
50088	12	11	1	4	Y	 	 	 	154
50088	11	10	1	3	Y	 	 	 	154
50088	10	9	1	2	Y	 	 	 	154
50088	9	8	1	2	Y	 	 	 	154
50088	8	7	1	1	Y	 	 	 	154
50088	7	6	0	 	 	 	 	 	 
50088	6	5	0	 	 	 	 	 	 
50088	5	4	0	 	 	 	 	 	 
50088	4	3	0	 	 	 	 	 	 
50088	3	2	0	 	 	 	 	 	 
50088	2	1	0	 	 	 	 	 	 
50088	1	0	0	 	 	 	 	 	 
50089	13	12	1	7	 	4	3	303	154
50089	12	11	1	6	Y	 	 	 	154
50089	11	10	1	5	Y	 	 	 	154
50089	10	9	1	4	Y	 	 	 	154
50089	9	8	1	3	Y	 	 	 	154
50089	8	7	1	2	Y	 	 	 	154
50089	7	6	1	1	Y	 	 	 	154
50089	6	5	0	 	 	 	 	 	 
50089	5	4	0	 	 	 	 	 	 
50089	4	3	0	 	 	 	 	 	 
50089	3	2	0	 	 	 	 	 	 
50089	2	1	0	 	 	 	 	 	 
50089	1	0	0	 	 	 	 	 	 
50090	13	12	1	4	 	4	3	303	154
50090	12	11	1	3	N	4	3	303	153
50090	11	10	1	2	Y	 	 	 	153
50090	10	9	1	1	Y	 	 	 	153
50090	9	8	0	 	 	 	 	 	 
50090	8	7	0	 	 	 	 	 	 
50090	7	6	0	 	 	 	 	 	 
50090	6	5	0	 	 	 	 	 	 
50090	5	4	0	 	 	 	 	 	 
50090	4	3	0	 	 	 	 	 	 
50090	3	2	0	 	 	 	 	 	 
50090	2	1	0	 	 	 	 	 	 
50090	1	0	0	 	 	 	 	 	 
50091	13	12	0	 	 	 	 	 	 
50091	12	11	0	 	 	 	 	 	 
50091	11	10	0	 	 	 	 	 	 
50091	10	9	1	3	N	4	3	303	154
50091	9	8	1	2	Y	 	 	 	154
50091	8	7	1	1	Y	 	 	 	154
50091	7	6	0	 	 	 	 	 	 
50091	6	5	0	 	 	 	 	 	 
50091	5	4	0	 	 	 	 	 	 
50091	4	3	0	 	 	 	 	 	 
50091	3	2	0	 	 	 	 	 	 
50091	2	1	0	 	 	 	 	 	 
50091	1	0	0	 	 	 	 	 	 
50092	13	12	1	5	 	4	3	303	154
50092	12	11	1	4	Y	 	 	 	154
50092	11	10	1	3	Y	 	 	 	154
50092	10	9	1	2	Y	 	 	 	154
50092	9	8	1	1	Y	 	 	 	154
50092	8	7	0	 	 	 	 	 	 
50092	7	6	0	 	 	 	 	 	 
50092	6	5	0	 	 	 	 	 	 
50092	5	4	0	 	 	 	 	 	 
50092	4	3	0	 	 	 	 	 	 
50092	3	2	0	 	 	 	 	 	 
50092	2	1	0	 	 	 	 	 	 
50092	1	0	0	 	 	 	 	 	 
50093	13	12	1	6	 	4	3	303	154
50093	12	11	1	5	Y	 	 	 	154
50093	11	10	1	4	Y	 	 	 	154
50093	10	9	1	4	Y	 	 	 	154
50093	9	8	1	3	Y	 	 	 	154
50093	8	7	1	2	Y	 	 	 	154
50093	7	6	1	1	Y	 	 	 	154
50093	6	5	0	 	 	 	 	 	 
50093	5	4	0	 	 	 	 	 	 
50093	4	3	0	 	 	 	 	 	 
50093	3	2	0	 	 	 	 	 	 
50093	2	1	0	 	 	 	 	 	 
50093	1	0	0	 	 	 	 	 	 
50094	13	12	1	6	 	4	3	303	153
50094	12	11	1	5	Y	 	 	 	153
50094	11	10	1	4	Y	 	 	 	153
50094	10	9	1	3	Y	 	 	 	153
50094	9	8	1	2	Y	 	 	 	153
50094	8	7	1	1	Y	 	 	 	153
50094	7	6	0	 	 	 	 	 	 
50094	6	5	0	 	 	 	 	 	 
50094	5	4	0	 	 	 	 	 	 
50094	4	3	0	 	 	 	 	 	 
50094	3	2	0	 	 	 	 	 	 
50094	2	1	0	 	 	 	 	 	 
50094	1	0	0	 	 	 	 	 	 
50095	13	12	1	5	 	4	3	303	154
50095	12	11	1	4	Y	 	 	 	154
50095	11	10	1	3	Y	 	 	 	154
50095	10	9	1	3	Y	 	 	 	154
50095	9	8	1	2	Y	 	 	 	154
50095	8	7	1	1	Y	 	 	 	154
50095	7	6	0	 	 	 	 	 	 
50095	6	5	0	 	 	 	 	 	 
50095	5	4	0	 	 	 	 	 	 
50095	4	3	0	 	 	 	 	 	 
50095	3	2	0	 	 	 	 	 	 
50095	2	1	0	 	 	 	 	 	 
50095	1	0	0	 	 	 	 	 	 
50096	13	12	1	3	 	4	3	303	154
50096	12	11	1	2	Y	 	 	 	154
50096	11	10	1	2	Y	 	 	 	154
50096	10	9	1	1	Y	 	 	 	154
50096	9	8	1	1	Y	 	 	 	154
50096	8	7	0	 	 	 	 	 	 
50096	7	6	0	 	 	 	 	 	 
50096	6	5	0	 	 	 	 	 	 
50096	5	4	0	 	 	 	 	 	 
50096	4	3	0	 	 	 	 	 	 
50096	3	2	0	 	 	 	 	 	 
50096	2	1	0	 	 	 	 	 	 
50096	1	0	0	 	 	 	 	 	 
50097	13	12	0	 	 	 	 	 	 
50097	12	11	0	 	 	 	 	 	 
50097	11	10	0	 	 	 	 	 	 
50097	10	9	0	 	 	 	 	 	 
50097	9	8	0	 	 	 	 	 	 
50097	8	7	0	 	 	 	 	 	 
50097	7	6	0	 	 	 	 	 	 
50097	6	5	0	 	 	 	 	 	 
50097	5	4	0	 	 	 	 	 	 
50097	4	3	0	 	 	 	 	 	 
50097	3	2	0	 	 	 	 	 	 
50097	2	1	0	 	 	 	 	 	 
50097	1	0	0	 	 	 	 	 	 
50098	13	12	1	6	 	4	3	303	154
50098	12	11	1	5	Y	 	 	 	154
50098	11	10	1	4	Y	 	 	 	154
50098	10	9	1	3	Y	 	 	 	154
50098	9	8	1	2	Y	 	 	 	154
50098	8	7	1	1	Y	 	 	 	154
50098	7	6	0	 	 	 	 	 	 
50098	6	5	0	 	 	 	 	 	 
50098	5	4	0	 	 	 	 	 	 
50098	4	3	0	 	 	 	 	 	 
50098	3	2	0	 	 	 	 	 	 
50098	2	1	0	 	 	 	 	 	 
50098	1	0	0	 	 	 	 	 	 
50099	13	12	0	 	 	 	 	 	 
50099	12	11	0	 	 	 	 	 	 
50099	11	10	0	 	 	 	 	 	 
50099	10	9	0	 	 	 	 	 	 
50099	9	8	0	 	 	 	 	 	 
50099	8	7	0	 	 	 	 	 	 
50099	7	6	0	 	 	 	 	 	 
50099	6	5	0	 	 	 	 	 	 
50099	5	4	0	 	 	 	 	 	 
50099	4	3	0	 	 	 	 	 	 
50099	3	2	0	 	 	 	 	 	 
50099	2	1	0	 	 	 	 	 	 
50099	1	0	0	 	 	 	 	 	 
50100	13	11	1	4	 	4	3	303	153
50100	12	10	1	3	Y	 	 	 	153
50100	11	9	1	2	Y	 	 	 	153
50100	10	8	1	1	Y	 	 	 	153
50100	9	7	0	 	 	 	 	 	 
50100	8	6	0	 	 	 	 	 	 
50100	7	5	0	 	 	 	 	 	 
50100	6	4	0	 	 	 	 	 	 
50100	5	3	0	 	 	 	 	 	 
50100	4	2	0	 	 	 	 	 	 
50100	3	1	0	 	 	 	 	 	 
50100	2	0	0	 	 	 	 	 	 
50100	1	0	0	 	 	 	 	 	 
60002	13	12	0	 	 	 	 	 	 
60002	12	11	1	2	N	4	3	302	174
60002	11	10	1	1	Y	 	 	 	174
60002	10	9	0	 	 	 	 	 	 
60002	9	8	0	 	 	 	 	 	 
60002	8	7	0	 	 	 	 	 	 
60002	7	6	0	 	 	 	 	 	 
60002	6	5	0	 	 	 	 	 	 
60002	5	4	0	 	 	 	 	 	 
60002	4	3	0	 	 	 	 	 	 
60002	3	2	0	 	 	 	 	 	 
60002	2	1	0	 	 	 	 	 	 
60002	1	0	0	 	 	 	 	 	 
60003	13	12	0	 	 	 	 	 	 
60003	12	11	0	 	 	 	 	 	 
60003	11	10	0	 	 	 	 	 	 
60003	10	9	0	 	 	 	 	 	 
60003	9	8	0	 	 	 	 	 	 
60003	8	7	0	 	 	 	 	 	 
60003	7	6	0	 	 	 	 	 	 
60003	6	5	0	 	 	 	 	 	 
60003	5	4	0	 	 	 	 	 	 
60003	4	3	0	 	 	 	 	 	 
60003	3	2	0	 	 	 	 	 	 
60003	2	1	0	 	 	 	 	 	 
60003	1	0	0	 	 	 	 	 	 
60004	13	12	1	6	 	4	3	302	542
60004	12	11	1	5	Y	 	 	 	542
60004	11	10	1	4	N	4	3	302	174
60004	10	9	1	3	Y	 	 	 	174
60004	9	8	1	2	Y	 	 	 	174
60004	8	7	1	1	Y	 	 	 	174
60004	7	6	0	 	 	 	 	 	 
60004	6	5	0	 	 	 	 	 	 
60004	5	4	0	 	 	 	 	 	 
60004	4	3	0	 	 	 	 	 	 
60004	3	2	0	 	 	 	 	 	 
60004	2	1	0	 	 	 	 	 	 
60004	1	0	0	 	 	 	 	 	 
60005	13	11	0	 	 	 	 	 	 
60005	12	10	0	 	 	 	 	 	 
60005	11	9	0	 	 	 	 	 	 
60005	10	8	0	 	 	 	 	 	 
60005	9	7	0	 	 	 	 	 	 
60005	8	6	0	 	 	 	 	 	 
60005	7	5	0	 	 	 	 	 	 
60005	6	4	0	 	 	 	 	 	 
60005	5	3	0	 	 	 	 	 	 
60005	4	2	0	 	 	 	 	 	 
60005	3	1	0	 	 	 	 	 	 
60005	2	0	0	 	 	 	 	 	 
60005	1	-88	88	 	 	 	 	 	 
60006	13	12	1	2	 	4	3	302	138
60006	12	11	1	1	Y	 	 	 	138
60006	11	10	1	3	N	4	3	302	174
60006	10	9	1	2	Y	 	 	 	174
60006	9	8	1	1	Y	 	 	 	174
60006	8	7	0	 	 	 	 	 	 
60006	7	6	0	 	 	 	 	 	 
60006	6	5	0	 	 	 	 	 	 
60006	5	4	0	 	 	 	 	 	 
60006	4	3	0	 	 	 	 	 	 
60006	3	2	0	 	 	 	 	 	 
60006	2	1	0	 	 	 	 	 	 
60006	1	0	0	 	 	 	 	 	 
60007	13	12	1	1	 	4	3	302	138
60007	12	11	1	1	N	4	3	302	175
60007	11	10	1	1	Y	 	 	 	175
60007	10	9	1	1	Y	 	 	 	175
60007	9	8	1	1	Y	 	 	 	175
60007	8	7	0	 	 	 	 	 	 
60007	7	6	0	 	 	 	 	 	 
60007	6	5	0	 	 	 	 	 	 
60007	5	4	0	 	 	 	 	 	 
60007	4	3	0	 	 	 	 	 	 
60007	3	2	0	 	 	 	 	 	 
60007	2	1	0	 	 	 	 	 	 
60007	1	0	0	 	 	 	 	 	 
60008	13	11	1	4	 	4	3	302	174
60008	12	10	1	3	Y	 	 	 	174
60008	11	9	1	3	Y	 	 	 	174
60008	10	8	1	2	Y	 	 	 	174
60008	9	7	1	1	Y	 	 	 	174
60008	8	6	0	 	 	 	 	 	 
60008	7	5	0	 	 	 	 	 	 
60008	6	4	0	 	 	 	 	 	 
60008	5	3	0	 	 	 	 	 	 
60008	4	2	0	 	 	 	 	 	 
60008	3	1	0	 	 	 	 	 	 
60008	2	0	0	 	 	 	 	 	 
60008	1	-88	88	 	 	 	 	 	 
60009	13	11	1	3	 	4	3	302	174
60009	12	10	1	2	Y	 	 	 	174
60009	11	9	1	1	Y	 	 	 	174
60009	10	8	0	 	 	 	 	 	 
60009	9	7	0	 	 	 	 	 	 
60009	8	6	0	 	 	 	 	 	 
60009	7	5	0	 	 	 	 	 	 
60009	6	4	0	 	 	 	 	 	 
60009	5	3	0	 	 	 	 	 	 
60009	4	2	0	 	 	 	 	 	 
60009	3	1	0	 	 	 	 	 	 
60009	2	0	0	 	 	 	 	 	 
60009	1	-88	88	 	 	 	 	 	 
60010	13	12	1	3	 	4	3	302	174
60010	12	11	1	2	Y	 	 	 	174
60010	11	10	1	1	Y	 	 	 	174
60010	10	9	0	 	 	 	 	 	 
60010	9	8	0	 	 	 	 	 	 
60010	8	7	0	 	 	 	 	 	 
60010	7	6	0	 	 	 	 	 	 
60010	6	5	0	 	 	 	 	 	 
60010	5	4	0	 	 	 	 	 	 
60010	4	3	0	 	 	 	 	 	 
60010	3	2	0	 	 	 	 	 	 
60010	2	1	0	 	 	 	 	 	 
60010	1	0	0	 	 	 	 	 	 
60011	13	11	1	2	 	4	3	302	142
60011	12	10	1	1	N	4	3	302	168
60011	11	9	0	 	 	 	 	 	 
60011	10	8	0	 	 	 	 	 	 
60011	9	7	0	 	 	 	 	 	 
60011	8	6	0	 	 	 	 	 	 
60011	7	5	0	 	 	 	 	 	 
60011	6	4	0	 	 	 	 	 	 
60011	5	3	0	 	 	 	 	 	 
60011	4	2	0	 	 	 	 	 	 
60011	3	1	0	 	 	 	 	 	 
60011	2	0	0	 	 	 	 	 	 
60011	1	-88	88	 	 	 	 	 	 
60012	13	12	1	3	 	4	3	302	174
60012	12	11	1	3	Y	 	 	 	174
60012	11	10	1	2	Y	 	 	 	174
60012	10	9	1	1	Y	 	 	 	174
60012	9	8	0	 	 	 	 	 	 
60012	8	7	0	 	 	 	 	 	 
60012	7	6	0	 	 	 	 	 	 
60012	6	5	0	 	 	 	 	 	 
60012	5	4	0	 	 	 	 	 	 
60012	4	3	0	 	 	 	 	 	 
60012	3	2	0	 	 	 	 	 	 
60012	2	1	0	 	 	 	 	 	 
60012	1	0	0	 	 	 	 	 	 
60013	13	12	1	2	 	4	3	302	168
60013	12	11	1	1	Y	 	 	 	168
60013	11	10	0	 	 	 	 	 	 
60013	10	9	0	 	 	 	 	 	 
60013	9	8	0	 	 	 	 	 	 
60013	8	7	0	 	 	 	 	 	 
60013	7	6	0	 	 	 	 	 	 
60013	6	5	0	 	 	 	 	 	 
60013	5	4	0	 	 	 	 	 	 
60013	4	3	0	 	 	 	 	 	 
60013	3	2	0	 	 	 	 	 	 
60013	2	1	0	 	 	 	 	 	 
60013	1	0	0	 	 	 	 	 	 
60014	13	12	1	1	 	4	3	302	136
60014	12	11	1	1	N	4	3	302	174
60014	11	10	1	1	Y	 	 	 	174
60014	10	9	1	1	Y	 	 	 	174
60014	9	8	1	1	Y	 	 	 	174
60014	8	7	0	 	 	 	 	 	 
60014	7	6	0	 	 	 	 	 	 
60014	6	5	0	 	 	 	 	 	 
60014	5	4	0	 	 	 	 	 	 
