CHILDCODE	TDINTEN	MATHTEST	MPROVR4	MTHDIST	MTHCOMM	MTHITM01	MTHITM02	MTHITM03	MTHITM04	MTHITM05	MTHITM06	MTHITM07	MTHITM08	MTHITM09	MTHITM10	MTHITM11	MTHITM12	MTHITM13	MTHITM14	MTHITM15	MTHITM16	MTHITM17	MTHITM18	MTHITM19	MTHITM20	MTHITM21	MTHITM22	MTHITM23	MTHITM24	MTHITM25	MTHITM26	MTHITM27L	MTHITM27W	MATHEND	READTEST	RPROVR4	RDGDIST	RDGCOMM	RDGCMP01	RDGCMP02	RDGCMP03	RDGCMP04	RDGCMP05	RDGCMP06	RDGCMP07	RDGCMP08	RDGCMP09	RDGCMP10	RDGCMP11	RDGCMP12	RDGCMP13	RDGCMP14	RDGCMP15	RDGCMP16	RDGCMP17	RDGCMP18	RDGCMP19	RDGCMP20	RDGCMP21	RDGCMP22	RDGCMP23	RDGCMP24	READEND	lang_raw	lang_perco	maths_raw	maths_perco	correct01maths	correct02maths	correct03maths	correct04maths	correct05maths	correct06maths	correct07maths	correct08maths	correct09maths	correct10maths	correct11maths	correct12maths	correct13maths	correct14maths	correct15maths	correct16maths	correct17maths	correct18maths	correct19maths	correct20maths	correct21maths	correct22maths	correct23maths	correct24maths	correct25maths	correct26maths	correct27maths	correct28maths	correct01lang	correct02lang	correct03lang	correct04lang	correct05lang	correct06lang	correct07lang	correct08lang	correct09lang	correct10lang	correct11lang	correct12lang	correct13lang	correct14lang	correct15lang	correct16lang	correct17lang	correct18lang	correct19lang	correct20lang	correct21lang	correct22lang	correct23lang	correct24lang
111065	16/02/2014 23:16:12	1	3	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	3	2	4	4	3	1	3	1	1	2	1	3	2	3	32	3	236	-99	-99	 	1	3	98	98	4	1	3	1	2	3	2	2	4	2	2	1	2	1	1	3	4	1	4	4	3	3	2	1	 	12	50	16	57.1428565979004	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0
111069	28/04/2014 12:37:41	1	3	9	17	1	4	99	99	17.4300003051758	18/24	2	4	4	4	1	4	3	2	3	1	1	2	2	4	4	1	3	99	99	99	99	99	 	1	3	9	17	3	1	2	1	2	3	2	2	2	1	3	1	2	1	1	3	4	2	1	4	1	2	3	3	 	14	58.3333320617676	11	39.2857131958008	1	1	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0
111086	16/02/2014 02:22:22	1	3	9	17	1	4	1	-99	17.4300003051758	3/4	2	4	99	2	3	99	99	99	3	99	4	4	99	99	4	2	2	22	3	-99	-99	-99	 	1	3	9	17	1	1	2	1	2	2	1	2	2	4	3	1	2	4	1	4	4	4	3	3	1	1	3	3	 	14	58.3333320617676	9	32.1428565979004	1	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0
111109	16/02/2014 23:20:08	1	3	9	98	1	4	2	-99	18.0300006866455	-99	4	2	2	3	2	1	2	1	1	2	2	99	99	99	99	99	99	-99	-99	-99	-99	-99	 	1	3	9	98	1	1	2	1	3	1	3	2	1	2	3	4	2	2	1	2	3	4	4	2	2	4	2	1	 	7	29.1666660308838	4	14.2857141494751	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
111111	16/02/2014 02:25:44	1	3	9	17	1	4	3	-99	-99	-99	2	4	3	3	2	4	4	3	3	4	2	1	99	1	4	3	3	32	3	-99	-99	-99	 	1	3	9	17	4	1	2	4	3	2	2	2	4	4	2	1	4	4	3	3	2	1	1	3	1	1	2	1	 	14	58.3333320617676	11	39.2857131958008	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	0
111119	06/05/2014 22:49:17	1	98	98	98	1	4	3	60	17.4300003051758	3/4	2	4	1	3	3	4	4	3	3	1	2	1	2	99	4	1	3	23	1.25	99	99	99	 	1	98	98	98	1	1	3	1	1	3	2	2	2	4	2	1	2	4	1	3	2	4	1	3	4	1	1	3	 	17	70.8333358764648	14	50	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0
121001	28/04/2014 12:15:09	1	3	9	18	1	4	3	60	17.4300003051758	3/4	2	4	2	3	99	4	3	3	99	99	99	99	99	99	99	99	99	99	99	99	99	99	 	1	3	9	18	3	1	2	1	2	3	2	2	2	4	2	1	2	1	1	3	4	2	1	3	4	1	2	3	 	20	83.3333358764648	11	39.2857131958008	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
121002	05/05/2014 22:51:27	1	98	98	98	1	4	3	2860	17.4300003051758	21	2	4	2	1	3	1	1	1	1	2	1	1	2	4	3	3	3	22	3	40	2100	99	 	1	98	98	98	2	1	2	1	2	3	2	2	3	4	2	1	2	4	1	3	4	4	1	3	1	1	2	3	 	18	75	10	35.7142868041992	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0
121003	05/05/2014 22:25:40	1	98	98	98	1	4	2	215	17.7000007629395	21/18	2	2	3	2	2	4	1	1	3	3	4	4	2	1	3	4	2	21	1.5	228	40	99	 	1	98	98	98	1	4	3	2	4	3	2	2	3	4	2	1	4	1	1	2	4	3	1	3	4	2	2	2	 	14	58.3333320617676	6	21.4285717010498	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	1	1
121004	16/02/2014 10:56:24	1	3	9	18	1	4	3	60	17.4300003051758	23/54	1	4	1	2	1	1	1	3	1	2	3	3	1	2	2	3	4	23	.5	2840	280	30	 	1	3	9	18	1	1	2	1	2	3	4	1	4	4	2	1	1	4	4	4	2	4	1	3	4	2	2	3	 	13	54.1666679382324	9	32.1428565979004	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0
121005	16/02/2014 23:23:28	1	3	98	98	1	4	3	60	17.4300003051758	24	4	4	1	2	3	1	2	3	2	1	4	3	2	99	2	4	3	23	2	.400000005960464	300	-99	 	1	3	98	98	1	1	3	4	1	3	2	2	3	2	2	1	4	4	1	4	2	4	1	3	1	4	2	1	 	13	54.1666679382324	10	35.7142868041992	1	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	0
121006	16/02/2014 11:01:07	1	3	9	18	1	4	3	60	-99	-99	2	3	4	3	2	4	4	3	1	1	1	1	3	2	4	1	2	33	3	-99	-99	-99	 	1	3	9	18	4	1	3	1	2	3	3	2	3	2	2	1	2	2	1	1	3	1	4	3	3	4	2	3	 	10	41.6666679382324	10	35.7142868041992	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0
121007	16/02/2014 12:44:24	1	3	9	18	1	1	3	-99	-99	-99	4	4	1	2	4	4	3	3	1	4	4	2	4	1	4	4	3	-99	-99	-99	-99	-99	 	1	3	9	18	1	1	3	1	1	3	1	2	3	2	3	1	2	4	4	4	4	2	1	1	1	1	2	3	 	12	50	6	21.4285717010498	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0
121009	05/05/2014 23:15:30	1	98	98	98	1	4	2	60	17.2999992370605	3/4	2	2	2	3	3	1	3	3	3	3	1	1	2	4	4	3	3	33	1.5	228	40	-99	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	39.2857131958008	1	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121011	16/02/2014 23:27:55	1	3	98	98	1	4	3	60	17.4300003051758	3/4	2	4	1	4	2	1	2	3	3	1	2	2	2	1	4	3	3	24	1.5	-99	-99	-99	 	1	3	98	98	1	1	2	4	2	3	2	2	2	1	2	1	2	4	1	3	2	4	1	4	4	1	2	3	 	19	79.1666641235352	14	50	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	0
121012	05/05/2014 22:39:37	1	98	98	98	1	4	3	60	17.4300003051758	23	4	4	2	3	3	3	1	1	2	3	1	3	2	4	1	1	3	23	1.5	20	130	99	 	1	98	98	98	2	1	3	3	2	3	2	2	2	4	2	99	1	2	4	4	2	4	1	4	1	1	2	3	 	11	45.8333320617676	10	35.7142868041992	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0
121013	06/05/2014 07:15:45	1	98	98	98	1	4	3	99	17.4300003051758	3/4	3	4	1	3	2	2	3	3	1	1	2	99	4	4	99	99	99	99	99	99	99	99	 	1	98	98	98	1	1	2	1	2	3	2	2	2	1	2	1	2	99	1	3	2	3	1	3	99	99	99	99	 	15	62.5	8	28.5714282989502	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0
121014	06/05/2014 13:55:50	1	98	98	98	1	4	1	60	17.4300003051758	3/4	2	4	2	4	3	99	2	3	2	4	1	3	4	4	4	2	3	30	99	99	99	99	 	1	98	98	98	4	1	2	4	2	3	2	1	2	4	2	1	4	3	1	3	2	2	1	3	1	1	2	3	 	17	70.8333358764648	14	50	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0
121019	28/04/2014 15:52:13	1	3	8	98	1	4	3	99	99	99	2	4	4	4	1	4	3	2	3	1	1	2	2	4	4	1	3	99	99	3	99	99	 	1	3	8	98	3	1	2	1	2	3	2	2	2	1	3	1	2	1	1	3	4	2	1	4	1	2	3	3	 	14	58.3333320617676	11	39.2857131958008	1	1	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0
121020	16/02/2014 23:31:46	1	3	9	98	1	4	3	-99	17.4300003051758	-99	2	3	2	3	99	99	99	99	1	3	99	3	99	99	99	99	99	-99	-99	-99	-99	-99	 	1	3	9	98	1	4	1	3	3	3	2	1	3	4	2	1	4	3	1	3	2	1	1	3	4	1	1	1	 	12	50	6	21.4285717010498	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0
121021	16/02/2014 23:35:44	1	3	98	98	1	4	3	60	17.4300003051758	3/4	2	2	2	3	3	2	1	3	3	1	1	3	2	4	4	2	3	-99	-99	-99	-99	-99	 	1	3	98	98	1	1	1	4	1	3	4	2	3	1	2	1	4	1	1	3	2	2	1	3	1	2	2	4	 	13	54.1666679382324	14	50	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0
121022	16/02/2014 12:48:06	1	3	9	18	1	4	3	60	17.4099998474121	-99	2	4	2	1	1	3	2	3	1	1	2	2	1	4	4	4	3	33	1.5	-99	20	15	 	1	3	9	18	4	1	2	4	1	3	2	1	4	4	2	1	2	4	4	3	1	3	1	1	3	1	2	3	 	14	58.3333320617676	12	42.8571434020996	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0
121023	16/02/2014 23:45:13	1	3	98	98	1	2	3	60	18.0300006866455	3/4	2	4	2	3	4	4	4	3	1	1	1	1	2	1	4	2	3	32	2	-99	-99	-99	 	1	3	98	98	1	1	4	1	2	3	2	2	2	4	2	1	2	4	1	2	2	1	4	4	3	4	2	4	 	14	58.3333320617676	15	53.5714302062988	1	0	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0
121025	05/05/2014 22:18:24	1	98	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	99	99	3	3	4	2	3	2	3	4	1	3	99	1	99	99	99	 	1	98	98	98	1	1	2	1	1	4	2	2	3	1	2	1	2	1	1	1	4	4	3	1	1	4	2	3	 	11	45.8333320617676	13	46.4285697937012	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0
121028	17/02/2014 15:56:59	1	3	9	21	1	4	3	-99	-99	3/4	2	99	99	99	99	99	99	99	3	2	99	3	99	99	99	99	99	-99	-99	-99	-99	-99	 	1	3	9	21	4	1	1	4	1	3	4	2	3	1	2	1	4	1	1	3	2	2	99	99	99	99	99	99	 	9	37.5	6	21.4285717010498	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0
121030	17/02/2014 16:03:23	1	3	9	21	1	2	3	-99	17.4300003051758	-99	2	3	4	3	2	1	3	2	2	3	3	2	99	99	99	99	99	-99	-99	-99	-99	-99	 	1	3	9	21	1	4	1	3	4	1	3	1	1	1	2	4	2	1	4	2	2	1	99	99	99	99	99	99	 	3	12.5	4	14.2857141494751	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
121031	27/04/2014 16:23:21	1	98	98	98	1	4	3	60	17.4300003051758	3/4	3	3	3	2	2	3	2	3	2	1	2	1	4	3	2	1	3	25	99	99	99	99	 	1	98	98	98	1	1	2	3	2	4	1	2	4	3	2	1	4	1	3	3	4	2	2	2	3	4	2	3	 	11	45.8333320617676	10	35.7142868041992	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0
121032	17/02/2014 16:06:11	1	3	9	21	1	2	1	.0799999982118607	17.4300003051758	1	1	4	1	3	2	1	2	3	1	2	1	2	3	1	2	4	1	35	3	800	42	-99	 	1	3	9	21	1	1	4	4	2	1	2	1	2	3	2	1	3	2	1	1	2	1	3	2	4	2	3	2	 	11	45.8333320617676	7	25	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1
121033	17/02/2014 16:10:21	1	3	9	21	1	4	1	-99	17.4300003051758	-99	2	4	1	2	3	2	3	1	2	3	2	1	99	4	2	3	2	32	3	-99	-99	-99	 	1	3	9	21	4	1	3	2	3	2	4	1	3	4	2	1	2	4	4	3	2	4	3	1	4	4	2	3	 	9	37.5	8	28.5714282989502	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	1	0
121034	16/02/2014 23:49:25	1	3	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	3	3	1	3	3	2	4	2	1	2	1	3	4	3	32	-99	-99	-99	-99	 	1	3	98	98	3	1	2	4	2	3	3	2	3	4	1	1	4	1	3	1	3	1	2	3	3	3	4	3	 	9	37.5	14	50	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
121035	17/02/2014 18:00:12	1	3	9	21	1	4	3	60	17.4300003051758	-99	2	4	4	3	4	2	2	3	3	3	2	2	1	4	4	3	1	23	.699999988079071	-99	-99	-99	 	1	3	9	21	1	1	2	3	1	3	3	2	2	4	2	1	2	4	4	4	3	2	1	2	1	1	2	3	 	15	62.5	11	39.2857131958008	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	0
121036	16/02/2014 23:53:16	1	3	98	98	1	4	3	170	17.4300003051758	22/54	1	2	1	4	3	2	1	3	2	1	3	1	3	4	2	1	3	20	4	4	4.19999980926514	-99	 	1	3	98	98	1	1	3	3	4	3	3	2	4	1	2	99	1	4	1	3	2	4	4	3	3	4	2	1	 	10	41.6666679382324	9	32.1428565979004	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0
121037	17/02/2014 16:15:18	1	3	9	21	1	3	1	230	16.1399993896484	18.03	2	4	1	2	1	4	3	2	1	3	1	3	1	4	4	3	4	23	1	1000	230	-99	 	1	3	9	21	1	4	2	3	2	3	3	1	2	1	2	2	2	3	4	4	1	4	3	4	2	1	1	1	 	8	33.3333320617676	7	25	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
121038	06/05/2014 13:10:24	1	98	98	98	1	4	3	60	17.4300003051758	18/24	2	4	4	3	4	2	1	3	3	3	3	3	1	3	4	2	99	99	99	99	99	99	 	1	98	98	98	1	1	2	3	2	4	2	2	2	1	2	1	2	4	1	4	4	4	1	3	1	1	2	1	 	17	70.8333358764648	12	42.8571434020996	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	0
121039	17/02/2014 16:21:05	1	3	9	21	1	4	3	60	17.4300003051758	3/4	2	4	2	3	3	2	2	3	3	1	1	3	1	3	4	2	99	-99	-99	-99	-99	-99	 	1	3	9	21	4	1	1	1	2	3	1	2	4	1	2	1	2	1	1	2	2	2	1	3	1	1	2	2	 	14	58.3333320617676	17	60.7142868041992	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	1	1
121040	17/02/2014 16:23:47	1	3	9	21	1	4	3	180	17.4300003051758	3/4	2	4	2	4	3	2	4	4	1	2	2	1	4	1	1	2	1	44	3	-99	-99	-99	 	1	3	9	21	2	1	3	1	2	3	4	2	3	1	2	1	4	1	1	3	2	2	1	3	1	4	4	2	 	12	50	14	50	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1
121041	16/02/2014 23:57:19	1	3	98	98	1	2	3	120	8.72999954223633	5.3	3	2	3	3	4	3	1	3	1	2	1	1	99	4	2	2	1	20	3	8.30000019073486	60	-99	 	1	3	98	98	3	1	1	3	1	4	1	1	4	4	2	1	3	4	4	3	4	4	2	3	4	4	2	3	 	10	41.6666679382324	6	21.4285717010498	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	1	1	0	1	0
121042	17/02/2014 16:27:17	1	3	9	21	1	4	3	60	17.4300003051758	-99	2	4	2	3	99	99	3	3	1	99	2	3	2	99	99	99	3	-99	-99	-99	-99	-99	 	1	3	9	21	1	1	2	4	1	3	2	2	2	1	2	1	2	3	1	3	4	2	1	3	1	1	2	3	 	19	79.1666641235352	9	32.1428565979004	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0
121043	17/02/2014 16:31:00	1	3	9	21	1	4	2	60	17.4300003051758	2/3	2	99	99	99	99	99	3	3	99	99	99	99	99	99	99	99	99	-99	-99	-99	-99	-99	 	1	3	9	21	4	4	2	1	2	3	1	2	3	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	 	4	16.6666660308838	6	21.4285717010498	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121044	17/02/2014 00:03:05	1	3	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	3	1	3	1	1	4	2	3	32	45	-99	20	15	 	1	3	98	98	1	1	2	4	4	2	2	2	2	1	2	1	2	4	1	3	4	4	3	3	4	1	2	1	 	18	75	21	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0
121045	27/04/2014 20:55:37	1	98	98	98	1	4	3	60	99	99	2	99	99	99	99	99	99	99	3	3	1	2	2	1	4	4	1	22	3	99	99	99	 	1	98	98	98	1	1	2	3	2	3	2	2	2	4	4	1	4	4	4	99	4	2	1	3	2	1	2	2	 	18	75	8	28.5714282989502	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1
121047	17/02/2014 17:41:17	1	3	9	21	1	4	3	60	17.4300003051758	3/4	2	1	2	3	3	4	2	3	3	3	2	4	2	2	1	1	3	33	45	-99	20	15	 	1	3	9	21	1	1	2	1	2	3	1	2	2	4	2	1	2	4	1	3	2	4	3	4	1	1	2	3	 	16	66.6666641235352	15	53.5714302062988	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0
121048	17/02/2014 00:06:48	1	3	98	98	1	4	3	60	17.4300003051758	3/4	1	4	2	3	2	2	99	3	2	3	2	2	2	4	3	4	3	-99	-99	-99	-99	-99	 	1	3	98	98	1	1	2	4	2	4	2	1	1	2	3	1	4	3	1	3	4	2	1	1	2	99	99	99	 	12	50	9	32.1428565979004	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0
121049	27/04/2014 12:30:30	1	3	9	21	1	2	99	60	17.4300003051758	3/4	4	4	4	3	3	4	4	3	3	3	1	1	1	1	4	2	3	32	.75	99	20	15	 	1	3	9	21	1	1	2	3	1	2	2	2	2	1	2	1	2	4	1	2	4	2	3	4	1	2	2	1	 	14	58.3333320617676	16	57.1428565979004	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0
121050	17/02/2014 17:44:37	1	3	9	21	1	2	4	60	17.4300003051758	3/4	2	4	2	3	3	2	4	3	1	4	1	3	99	2	4	4	2	-99	1.5	-99	-99	-99	 	1	3	9	21	4	1	2	3	2	3	2	2	2	4	2	1	2	4	1	4	4	2	1	3	4	1	2	1	 	20	83.3333358764648	10	35.7142868041992	1	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0
121052	26/04/2014 09:06:57	1	98	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	3	3	4	3	3	3	1	1	2	2	1	2	2	3	43	.5	18	99	99	 	1	98	98	98	2	1	2	1	4	3	2	2	4	4	2	1	2	2	1	3	4	4	1	1	1	2	2	3	 	14	58.3333320617676	17	60.7142868041992	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0
121057	16/02/2014 13:11:45	1	3	9	18	1	4	3	60	17.3999996185303	-99	2	4	2	99	99	99	2	3	99	99	99	99	1	4	4	2	3	21	1.5	-99	20	9	 	1	3	9	18	2	1	2	4	2	3	2	2	3	2	3	1	2	4	1	3	2	4	1	4	1	1	2	3	 	15	62.5	12	42.8571434020996	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	1	0
121061	06/05/2014 13:58:42	1	98	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	3	3	4	2	3	3	3	4	1	1	1	4	2	2	23	.660000026226044	180	30	10	 	1	98	98	98	1	1	4	1	2	3	2	2	2	4	2	1	2	4	1	3	2	2	1	4	1	1	2	2	 	19	79.1666641235352	19	67.8571395874023	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1
