CHILDCODE	LANDIDR4	LNDTYPR4	ANYAGRR4	TOTLNDR4	UNTLNDR4	USERANR4	PRIRRR4	ANYLIVR4	TOTLIVR4	UNTLIVR4	USELIVR4	ANYINDR4	TOTINDR4	UNTINDR4	USEINDR4
131042	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131042	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131043	1	1	Y	2	2	5	5	Y	1350	17	2	Y	1200	17	8
131043	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131043	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131043	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131043	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131044	1	1	N	 	 	 	 	Y	150	17	2	N	 	 	 
131044	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131044	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131044	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131044	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131045	1	1	N	 	 	 	 	Y	350	17	2	N	 	 	 
131045	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131045	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131045	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131045	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131046	1	1	N	 	 	 	 	Y	150	17	2	Y	50	17	8
131046	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131046	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131046	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131046	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131047	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131047	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131047	3	1	N	 	 	 	 	Y	86	17	1	N	 	 	 
131047	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131047	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131048	1	1	N	 	 	 	 	Y	461	17	2	N	 	 	 
131048	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131048	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131048	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131048	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131049	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131049	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131049	3	1	N	 	 	 	 	Y	105	17	1	N	 	 	 
131049	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131049	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131050	1	1	N	 	 	 	 	Y	180	17	2	Y	250	17	8
131050	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131050	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131050	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131050	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	1	1	Y	.5	4	10	5	N	 	 	 	N	 	 	 
141001	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	3	1	N	 	 	 	 	Y	24	17	1	N	 	 	 
141001	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141002	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141002	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141002	3	1	N	 	 	 	 	Y	48	17	1	Y	100	17	7
141002	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141002	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	1	1	N	 	 	 	 	Y	367	17	2	N	 	 	 
141004	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141005	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141005	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141005	3	1	N	 	 	 	 	Y	24	17	1	N	 	 	 
141005	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141005	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141006	1	1	N	 	 	 	 	Y	72	17	3	Y	18	17	9
141006	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141006	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141006	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141006	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141007	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141007	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141007	3	1	N	 	 	 	 	Y	170	17	3	N	 	 	 
141007	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141007	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141008	1	1	N	 	 	 	 	Y	200	17	2	N	 	 	 
141008	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141008	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141008	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141008	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141009	1	1	Y	1	4	14	5	Y	408	17	4	N	 	 	 
141009	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141009	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141009	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141009	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141010	1	1	Y	.5	2	10	5	N	 	 	 	N	 	 	 
141010	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141010	3	1	N	 	 	 	 	Y	122	17	3	Y	12	17	8
141010	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141010	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141011	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141011	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141011	3	1	N	 	 	 	 	Y	7.5	17	1	N	 	 	 
141011	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141011	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141012	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141012	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141012	3	1	N	 	 	 	 	Y	63	17	2	N	 	 	 
141012	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141012	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141013	1	1	N	 	 	 	 	Y	180	17	4	N	 	 	 
141013	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141013	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141013	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141013	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141014	1	1	N	 	 	 	 	Y	230	17	1	N	 	 	 
141014	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141014	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141014	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141014	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141015	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141015	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141015	3	1	N	 	 	 	 	Y	20	17	1	N	 	 	 
141015	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141015	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141016	1	1	N	 	 	 	 	Y	280	17	2	Y	24	17	9
141016	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141016	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141016	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141016	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141017	1	1	N	 	 	 	 	Y	300	17	2	N	 	 	 
141017	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141017	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141017	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141017	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141018	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141018	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141018	3	1	N	 	 	 	 	Y	24	17	1	N	 	 	 
141018	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141018	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141019	1	1	N	 	 	 	 	Y	500	17	2	N	 	 	 
141019	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141019	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141019	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141019	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141020	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141020	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141020	3	1	N	 	 	 	 	Y	15	17	1	N	 	 	 
141020	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141020	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141021	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141021	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141021	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141021	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141021	5	1	N	 	 	 	 	Y	77	77	9	N	 	 	 
141022	1	1	N	 	 	 	 	Y	750	17	2	N	 	 	 
141022	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141022	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141022	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141022	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141023	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141023	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141023	3	1	N	 	 	 	 	Y	140	17	1	N	 	 	 
141023	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141023	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141024	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141024	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141024	3	1	N	 	 	 	 	Y	72	17	1	Y	6	17	8
141024	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141024	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141025	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141025	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141025	3	1	N	 	 	 	 	Y	250	17	1	N	 	 	 
141025	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141025	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141026	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141026	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141026	3	1	N	 	 	 	 	Y	112	17	3	N	 	 	 
141026	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141026	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141028	1	1	N	 	 	 	 	Y	50	17	1	Y	237	17	7
141028	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141028	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141028	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141028	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141029	1	1	Y	.5	2	10	5	N	 	 	 	N	 	 	 
141029	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141029	3	1	N	 	 	 	 	Y	58	17	2	N	 	 	 
141029	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141029	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141030	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141030	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141030	3	1	N	 	 	 	 	Y	70	17	1	Y	6	17	8
141030	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141030	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141031	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141031	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141031	3	1	N	 	 	 	 	Y	24	17	1	N	 	 	 
141031	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141031	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141032	1	1	N	 	 	 	 	Y	76	17	2	Y	71	17	8
141032	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141032	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141032	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141032	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141033	1	1	N	 	 	 	 	Y	420	17	2	N	 	 	 
141033	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141033	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141033	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141033	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141034	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141034	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141034	3	1	N	 	 	 	 	Y	32	17	1	N	 	 	 
141034	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141034	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141035	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141035	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141035	3	1	N	 	 	 	 	Y	48	17	1	N	 	 	 
141035	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141035	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141036	1	1	N	 	 	 	 	Y	408	17	2	Y	58	17	9
141036	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141036	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141036	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141036	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141037	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141037	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141037	3	1	N	 	 	 	 	Y	30	17	2	N	 	 	 
141037	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141037	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141038	1	1	N	 	 	 	 	Y	500	17	4	N	 	 	 
141038	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141038	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141038	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141038	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141039	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141039	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141039	3	1	N	 	 	 	 	Y	6	17	1	N	 	 	 
141039	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141039	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141040	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141040	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141040	3	1	N	 	 	 	 	Y	21	17	1	N	 	 	 
141040	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141040	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141041	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141041	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141041	3	1	N	 	 	 	 	Y	18	17	1	N	 	 	 
141041	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141041	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141042	1	1	N	 	 	 	 	Y	187	17	3	Y	56	17	9
141042	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141042	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141042	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141042	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141043	1	1	Y	2	4	5	5	Y	85	17	2	N	 	 	 
141043	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141043	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141043	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141043	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141044	1	1	Y	4	4	5	5	Y	250	17	2	N	 	 	 
141044	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141044	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141044	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141044	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141045	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141045	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141045	3	1	N	 	 	 	 	Y	35	17	1	N	 	 	 
141045	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141045	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141046	1	1	Y	1	2	5	5	N	 	 	 	N	 	 	 
141046	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141046	3	1	N	 	 	 	 	N	 	 	 	N	 	 	 
141046	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141046	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141047	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141047	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141047	3	1	N	 	 	 	 	Y	36	17	1	N	 	 	 
141047	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141047	5	1	N	 	 	 	 	N	 	 	 	Y	250	17	20
141048	1	1	N	 	 	 	 	Y	180	17	1	N	 	 	 
141048	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141048	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141048	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141048	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141049	1	1	N	 	 	 	 	Y	154	17	1	Y	96	17	9
141049	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141049	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141049	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
141049	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151001	1	1	Y	2	2	5	5	Y	600	11	2	N	 	 	 
151001	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151001	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151001	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151001	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151002	1	1	Y	2	2	5	5	Y	220	17	2	N	 	 	 
151002	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151002	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151002	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151002	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151004	1	1	Y	.25	2	5	5	Y	232	17	2	N	 	 	 
151004	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151004	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151004	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151004	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	1	1	Y	1	2	5	5	Y	392	17	2	N	 	 	 
151005	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	4	1	Y	.25	2	20	5	 	 	 	 	 	 	 	 
151005	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151008	1	1	Y	.5	2	5	5	Y	60	17	1	N	 	 	 
151008	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151008	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151008	4	1	Y	.25	2	5	5	 	 	 	 	 	 	 	 
151008	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151009	1	1	Y	2	2	5	5	Y	350	17	2	N	 	 	 
151009	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151009	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151009	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151009	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151010	1	1	Y	1	2	5	5	Y	150	17	4	N	 	 	 
151010	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151010	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151010	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151010	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151011	1	1	Y	.46000000834465	2	5	5	Y	150	17	2	N	 	 	 
151011	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151011	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151011	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151011	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151012	1	1	Y	.800000011920929	2	5	5	Y	240	17	1	N	 	 	 
151012	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151012	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151012	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151012	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151014	1	1	Y	1	2	5	5	Y	285	17	2	N	 	 	 
151014	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151014	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151014	4	1	Y	800	17	5	5	 	 	 	 	 	 	 	 
151014	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	1	1	Y	1	2	5	5	Y	320	17	2	N	 	 	 
151015	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151016	1	1	Y	2	2	5	5	Y	360	17	2	Y	30	17	8
151016	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151016	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151016	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151016	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151018	1	1	Y	3	2	5	88	Y	64	17	1	N	 	 	 
151018	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151018	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151018	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151018	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151019	1	1	Y	3	2	5	5	Y	600	17	2	N	 	 	 
151019	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151019	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151019	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151019	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151020	1	1	Y	.5	2	5	5	Y	202	17	4	Y	6	17	8
151020	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151020	3	1	N	 	 	 	 	N	 	 	 	N	 	 	 
151020	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151020	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151021	1	1	Y	1	2	5	5	Y	600	17	1	N	 	 	 
151021	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151021	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151021	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151021	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151023	1	1	Y	.800000011920929	2	5	5	Y	280	17	2	N	 	 	 
151023	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151023	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151023	4	1	Y	460	17	10	5	 	 	 	 	 	 	 	 
151023	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151024	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151024	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151024	3	1	N	 	 	 	 	Y	34	17	9	N	 	 	 
151024	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151024	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151025	1	1	Y	.5	2	5	5	Y	180	17	2	N	 	 	 
151025	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151025	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151025	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151025	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151026	1	1	Y	1	2	5	5	Y	64	17	9	N	 	 	 
151026	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151026	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151026	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151026	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151027	1	1	Y	2	2	5	5	Y	400	17	2	N	 	 	 
151027	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151027	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151027	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151027	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151028	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151028	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151028	3	1	N	 	 	 	 	Y	25	17	1	N	 	 	 
151028	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151028	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151029	1	1	Y	.899999976158142	2	5	5	Y	49	17	1	N	 	 	 
151029	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151029	3	1	N	 	 	 	 	Y	110	17	2	N	 	 	 
151029	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151029	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151030	1	1	Y	.25	2	5	5	Y	614	17	3	N	 	 	 
151030	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151030	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151030	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151030	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151031	1	1	Y	4	2	5	5	Y	500	17	2	N	 	 	 
151031	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151031	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151031	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151031	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151032	1	1	Y	1.17999994754791	2	5	5	Y	380	17	2	N	 	 	 
151032	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151032	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151032	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151032	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151033	1	1	Y	.689999997615814	2	5	5	Y	340	17	1	N	 	 	 
151033	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151033	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151033	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151033	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
151034	1	1	Y	.699999988079071	2	5	5	Y	220	17	1	N	 	 	 
151034	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
