CHILDCODE	EDCHSTR4	EDGRADER4	TYSCR4	SMESCHR4	PROVR4	SITER4	SCHNMER4
71019	9	10	3	0	2	98	366
71019	10	11	3	1	2	98	366
71019	11	12	3	1	2	98	366
71019	12	29	3	0	98	98	324
71020	0	0	 	 	 	 	 
71020	1	50	3	0	2	7	811
71020	2	1	3	0	2	7	12
71020	3	2	3	1	2	7	12
71020	4	3	3	1	2	7	12
71020	5	4	3	1	2	7	12
71020	6	5	3	1	2	7	12
71020	7	6	3	0	2	7	100
71020	8	7	3	1	2	7	100
71020	9	8	3	1	2	7	100
71020	10	9	3	1	2	7	100
71020	11	10	3	0	2	98	151
71020	12	11	3	1	2	98	151
71021	0	50	3	0	2	7	811
71021	1	1	3	0	2	7	12
71021	2	2	3	1	2	7	12
71021	3	3	3	1	2	7	12
71021	4	4	3	1	2	7	12
71021	5	5	3	1	2	7	12
71021	6	6	3	0	2	98	433
71021	7	7	3	1	2	98	433
71021	8	8	3	1	2	98	433
71021	9	9	3	1	2	98	433
71021	10	10	3	0	2	7	145
71021	11	11	3	1	2	7	145
71021	12	12	3	1	2	7	145
71023	0	1	3	0	2	7	12
71023	1	1	3	1	2	7	12
71023	2	2	3	1	2	7	12
71023	3	3	3	1	2	7	12
71023	4	4	3	1	2	7	12
71023	5	5	3	1	2	7	12
71023	6	6	3	0	2	7	100
71023	7	7	3	1	2	7	100
71023	8	8	3	1	2	7	100
71023	9	9	3	1	2	7	100
71023	10	10	3	0	2	7	145
71023	11	11	3	1	2	7	145
71023	12	12	3	1	2	7	145
71024	0	50	3	0	2	7	812
71024	1	1	3	0	2	7	9
71024	2	2	3	1	2	7	9
71024	3	3	3	1	2	7	9
71024	4	4	3	1	2	7	9
71024	5	5	3	1	2	7	9
71024	6	6	3	0	2	7	99
71024	7	7	3	1	2	7	99
71024	8	8	3	1	2	7	99
71024	9	9	3	1	2	7	99
71024	10	10	3	0	2	7	149
71024	11	11	3	1	2	7	149
71024	12	12	3	1	2	7	149
71025	0	1	3	0	2	7	9
71025	1	2	3	1	2	7	9
71025	2	3	3	1	2	7	9
71025	3	4	3	1	2	7	9
71025	4	5	3	1	2	7	9
71025	5	6	3	0	2	7	99
71025	6	7	3	1	2	7	99
71025	7	8	3	1	2	7	99
71025	8	9	3	1	2	7	99
71025	9	0	 	 	 	 	 
71025	10	0	 	 	 	 	 
71025	11	0	 	 	 	 	 
71025	12	0	 	 	 	 	 
71026	0	50	3	0	2	7	811
71026	1	1	3	0	2	7	9
71026	2	2	3	1	2	7	9
71026	3	3	3	1	2	7	9
71026	4	4	3	1	2	7	9
71026	5	5	3	1	2	7	9
71026	6	6	3	0	2	7	99
71026	7	7	3	1	2	7	99
71026	8	8	3	1	2	7	99
71026	9	9	3	1	2	7	99
71026	10	0	 	 	 	 	 
71026	11	0	 	 	 	 	 
71026	12	0	 	 	 	 	 
71027	0	50	3	0	2	7	811
71027	1	1	3	1	2	7	811
71027	2	2	3	1	2	7	811
71027	3	3	3	1	2	7	811
71027	4	4	3	1	2	7	811
71027	5	5	3	1	2	7	811
71027	6	6	3	0	2	7	99
71027	7	7	3	1	2	7	99
71027	8	8	3	1	2	7	99
71027	9	9	3	1	2	7	99
71027	10	10	3	0	2	7	145
71027	11	11	3	1	2	7	145
71027	12	12	3	1	2	7	145
71028	0	50	3	0	2	7	810
71028	1	1	3	1	2	7	810
71028	2	2	3	1	2	7	810
71028	3	3	3	1	2	7	810
71028	4	3	3	1	2	7	810
71028	5	4	3	1	2	7	810
71028	6	5	3	0	2	7	9
71028	7	6	3	1	2	7	9
71028	8	7	3	1	2	7	9
71028	9	8	3	1	2	7	9
71028	10	9	3	0	2	7	99
71028	11	10	3	0	2	98	151
71028	12	38	88	0	2	98	151
71031	0	1	3	0	2	7	812
71031	1	2	3	1	2	7	812
71031	2	3	3	1	2	7	812
71031	3	4	3	1	2	7	812
71031	4	5	3	1	2	7	812
71031	5	6	3	0	2	7	9
71031	6	7	3	1	2	7	9
71031	7	8	3	1	2	7	9
71031	8	9	3	1	2	7	9
71031	9	10	3	0	2	7	99
71031	10	11	3	1	2	7	99
71031	11	12	3	1	2	7	99
71031	12	0	 	 	 	 	 
71032	0	50	3	0	2	7	811
71032	1	1	3	0	2	7	9
71032	2	2	3	1	2	7	9
71032	3	3	3	1	2	7	9
71032	4	4	3	1	2	7	9
71032	5	5	3	1	2	7	9
71032	6	6	3	0	2	7	100
71032	7	6	3	0	2	7	100
71032	8	8	3	1	2	7	100
71032	9	0	 	 	 	 	 
71032	10	0	 	 	 	 	 
71032	11	0	 	 	 	 	 
71032	12	0	 	 	 	 	 
71033	0	1	3	0	2	7	811
71033	1	2	3	1	2	7	811
71033	2	3	3	1	2	7	811
71033	3	4	3	1	2	7	811
71033	4	5	3	1	2	7	811
71033	5	6	3	0	2	7	9
71033	6	8	3	1	2	7	9
71033	7	8	3	1	2	7	9
71033	8	8	3	1	2	7	9
71033	9	9	3	1	2	7	9
71033	10	10	3	0	2	7	99
71033	11	11	3	1	2	7	99
71033	12	12	3	1	2	7	99
71034	0	1	3	0	2	7	9
71034	1	2	3	1	2	7	9
71034	2	3	3	1	2	7	9
71034	3	4	3	1	2	7	9
71034	4	5	3	1	2	7	9
71034	5	6	3	0	2	7	12
71034	6	7	3	1	2	7	12
71034	7	8	3	1	2	7	12
71034	8	9	3	1	2	7	12
71034	9	10	3	0	2	7	151
71034	10	11	3	1	2	7	151
71034	11	12	3	1	2	7	151
71034	12	0	 	 	 	 	 
71035	0	50	3	0	2	7	812
71035	1	1	3	0	2	7	9
71035	2	2	3	1	2	7	9
71035	3	3	3	1	2	7	9
71035	4	4	3	1	2	7	9
71035	5	5	3	1	2	7	9
71035	6	6	3	0	2	7	99
71035	7	7	3	1	2	7	99
71035	8	8	3	1	2	7	99
71035	9	9	3	1	2	7	99
71035	10	9	3	1	2	7	99
71035	11	10	3	0	2	7	151
71035	12	11	3	1	2	7	151
71036	0	50	3	0	2	7	811
71036	1	1	3	1	2	7	811
71036	2	2	3	1	2	7	811
71036	3	3	3	1	2	7	811
71036	4	4	3	1	2	7	811
71036	5	5	3	1	2	7	811
71036	6	6	3	0	2	7	99
71036	7	7	3	1	2	7	99
71036	8	8	3	1	2	7	99
71036	9	9	3	1	2	7	99
71036	10	10	3	0	2	7	151
71036	11	11	3	1	2	7	151
71036	12	11	3	1	2	7	151
71037	0	2	3	1	 	 	 
71037	1	3	3	1	 	 	 
71037	2	4	3	1	 	 	 
71037	3	4	3	1	 	 	 
71037	4	5	3	1	 	 	 
71037	5	6	3	0	2	7	99
71037	6	7	3	1	2	7	99
71037	7	8	6	1	2	7	99
71037	8	9	6	1	2	7	99
71037	9	10	3	0	2	98	151
71037	10	11	3	1	2	98	151
71037	11	13	3	1	2	98	151
71037	12	29	3	0	98	98	311
71038	0	3	3	1	 	 	 
71038	1	4	3	1	 	 	 
71038	2	4	3	1	 	 	 
71038	3	5	3	1	 	 	 
71038	4	6	3	0	2	7	12
71038	5	7	3	1	2	7	12
71038	6	8	3	1	2	7	12
71038	7	9	3	1	2	7	12
71038	8	10	3	0	2	7	100
71038	9	11	3	1	2	7	100
71038	10	12	3	1	2	7	100
71038	11	21	3	0	2	7	145
71038	12	22	3	1	2	7	145
71039	0	1	3	0	2	7	12
71039	1	2	3	1	2	7	12
71039	2	3	3	1	2	7	12
71039	3	4	3	1	2	7	12
71039	4	5	3	1	2	7	12
71039	5	6	3	0	2	7	100
71039	6	7	3	1	2	7	100
71039	7	8	3	1	2	7	100
71039	8	9	3	1	2	7	100
71039	9	10	3	0	2	7	151
71039	10	11	3	1	2	7	151
71039	11	12	3	1	2	7	151
71039	12	0	 	 	 	 	 
71041	0	50	3	0	2	7	811
71041	1	1	3	0	2	7	9
71041	2	2	3	1	2	7	9
71041	3	3	3	1	2	7	9
71041	4	4	3	1	2	7	9
71041	5	5	3	1	2	7	9
71041	6	6	3	0	2	7	99
71041	7	7	3	1	2	7	99
71041	8	8	3	1	2	7	99
71041	9	9	3	1	2	7	99
71041	10	10	3	0	2	7	145
71041	11	11	3	1	2	7	145
71041	12	12	3	1	2	7	145
71042	0	1	3	0	2	7	12
71042	1	2	3	1	2	7	12
71042	2	3	3	1	2	7	12
71042	3	4	3	1	2	7	12
71042	4	5	3	1	2	7	12
71042	5	6	3	0	2	7	100
71042	6	7	3	1	2	7	100
71042	7	8	3	1	2	7	100
71042	8	9	3	1	2	7	100
71042	9	10	3	0	2	7	145
71042	10	11	3	1	2	7	145
71042	11	12	3	1	2	7	145
71042	12	29	3	0	98	98	296
71043	0	3	3	1	 	 	 
71043	1	4	3	1	 	 	 
71043	2	5	3	1	 	 	 
71043	3	6	3	0	2	7	99
71043	4	7	3	1	2	7	99
71043	5	7	3	1	2	7	99
71043	6	7	3	1	2	7	99
71043	7	8	3	1	2	7	99
71043	8	9	3	1	2	7	99
71043	9	10	3	0	2	7	151
71043	10	0	 	 	 	 	 
71043	11	0	 	 	 	 	 
71043	12	0	 	 	 	 	 
71044	0	1	3	0	2	7	811
71044	1	2	3	1	2	7	811
71044	2	3	3	1	2	7	811
71044	3	4	3	1	2	7	811
71044	4	5	3	0	2	7	12
71044	5	6	3	1	2	7	12
71044	6	7	3	1	2	7	12
71044	7	8	3	1	2	7	12
71044	8	9	3	0	2	7	100
71044	9	10	3	1	2	7	100
71044	10	11	3	0	2	7	145
71044	11	0	 	 	 	 	 
71044	12	0	 	 	 	 	 
71045	0	0	 	 	 	 	 
71045	1	1	3	0	2	7	9
71045	2	2	3	1	2	7	9
71045	3	3	3	1	2	7	9
71045	4	4	3	1	2	7	9
71045	5	5	3	1	2	7	9
71045	6	5	3	0	2	7	99
71045	7	7	3	1	2	7	99
71045	8	8	3	1	2	7	99
71045	9	0	 	 	 	 	 
71045	10	0	 	 	 	 	 
71045	11	0	 	 	 	 	 
71045	12	0	 	 	 	 	 
71046	0	1	3	1	 	 	 
71046	1	2	3	1	 	 	 
71046	2	3	3	1	 	 	 
71046	3	4	3	1	 	 	 
71046	4	5	3	1	 	 	 
71046	5	6	3	0	2	7	9
71046	6	7	3	1	2	7	9
71046	7	8	3	1	2	7	9
71046	8	9	3	1	2	7	9
71046	9	10	3	0	2	7	99
71046	10	11	3	1	2	7	99
71046	11	12	3	0	2	98	369
71046	12	0	 	 	 	 	 
71047	0	1	3	1	 	 	 
71047	1	2	3	1	 	 	 
71047	2	3	3	1	 	 	 
71047	3	4	3	1	 	 	 
71047	4	5	3	1	 	 	 
71047	5	6	3	0	2	7	9
71047	6	7	3	1	2	7	9
71047	7	8	3	1	2	7	9
71047	8	9	3	1	2	7	9
71047	9	10	3	0	2	7	99
71047	10	11	3	1	2	7	99
71047	11	12	3	1	2	7	99
71047	12	24	3	0	2	98	376
71048	0	1	3	0	2	7	9
71048	1	2	3	1	2	7	9
71048	2	3	3	1	2	7	9
71048	3	4	3	1	2	7	9
71048	4	5	3	1	2	7	9
71048	5	6	3	0	2	7	11
71048	6	7	3	1	2	7	11
71048	7	8	3	1	2	7	11
71048	8	9	3	1	2	7	11
71048	9	10	3	0	2	98	368
71048	10	11	3	1	2	98	368
71048	11	12	3	1	2	98	368
71048	12	0	 	 	 	 	 
71049	0	1	3	0	2	7	9
71049	1	2	3	1	2	7	9
71049	2	3	3	1	2	7	9
71049	3	4	3	1	2	7	9
71049	4	5	3	1	2	7	9
71049	5	6	3	0	2	7	99
71049	6	7	3	1	2	7	99
71049	7	8	3	1	2	7	99
71049	8	9	3	1	2	7	99
71049	9	10	3	0	2	7	145
71049	10	11	3	1	2	7	145
71049	11	12	3	1	2	7	145
71049	12	0	 	 	 	 	 
71073	0	1	3	1	 	 	 
71073	1	2	3	1	 	 	 
71073	2	3	3	1	 	 	 
71073	3	4	3	1	 	 	 
71073	4	5	3	1	 	 	 
71073	5	6	3	0	2	7	99
71073	6	7	3	1	2	7	99
71073	7	8	3	1	2	7	99
71073	8	9	3	1	2	7	99
71073	9	10	3	0	2	7	145
71073	10	11	3	1	2	7	145
71073	11	12	3	1	2	7	145
71073	12	17	3	0	98	98	316
71091	0	1	3	0	2	7	12
71091	1	2	3	1	2	7	12
71091	2	3	3	1	2	7	12
71091	3	4	3	1	2	7	12
71091	4	5	3	1	2	7	12
71091	5	6	3	0	2	98	434
71091	6	7	3	1	2	98	434
71091	7	8	3	1	2	98	434
71091	8	9	3	1	2	98	434
71091	9	10	3	0	2	98	365
71091	10	11	3	1	2	98	365
71091	11	12	3	1	2	98	365
71091	12	24	3	0	98	98	323
71097	0	1	3	0	2	7	9
71097	1	2	3	1	2	7	9
71097	2	3	3	1	2	7	9
71097	3	4	3	1	2	7	9
71097	4	5	3	1	2	7	9
71097	5	6	6	0	2	7	10
71097	6	7	3	1	2	7	10
71097	7	8	3	1	2	7	10
71097	8	9	3	1	2	7	10
71097	9	10	3	0	2	98	369
71097	10	11	3	1	2	98	369
71097	11	12	3	1	2	98	369
71097	12	29	3	0	98	98	303
71112	0	1	3	0	2	7	11
71112	1	2	3	1	2	7	11
71112	2	3	3	1	2	7	11
71112	3	4	3	1	2	7	11
71112	4	5	3	1	2	7	11
71112	5	6	3	0	2	7	99
71112	6	7	3	1	2	7	99
71112	7	8	3	1	2	7	99
71112	8	9	3	1	2	7	99
71112	9	10	3	0	2	7	145
71112	10	11	3	1	2	7	145
71112	11	12	3	1	2	7	145
71112	12	14	1	0	98	98	315
71120	0	0	 	 	 	 	 
71120	1	1	8	0	2	7	9
71120	2	2	3	1	2	7	9
71120	3	3	3	1	2	7	9
71120	4	4	3	1	2	7	9
71120	5	5	3	1	2	7	9
71120	6	6	3	0	2	7	434
71120	7	7	3	1	2	7	434
71120	8	8	3	1	2	7	434
71120	9	9	3	1	2	7	434
71120	10	10	3	0	2	7	145
71120	11	11	3	1	2	7	145
71120	12	12	3	1	2	7	145
71121	0	2	3	1	 	 	 
71121	1	3	3	1	 	 	 
71121	2	4	3	1	 	 	 
71121	3	5	3	1	 	 	 
71121	4	6	3	0	2	7	99
71121	5	7	3	1	2	7	99
71121	6	8	3	1	2	7	99
71121	7	0	 	 	 	 	 
71121	8	0	 	 	 	 	 
71121	9	0	 	 	 	 	 
71121	10	0	 	 	 	 	 
71121	11	0	 	 	 	 	 
71121	12	0	 	 	 	 	 
81001	0	1	3	0	2	8	14
81001	1	2	3	1	2	8	14
81001	2	3	3	1	2	8	14
81001	3	4	3	1	2	8	14
81001	4	5	3	0	98	98	715
81001	5	6	3	0	98	98	554
81001	6	7	3	1	98	98	554
81001	7	8	3	1	98	98	554
81001	8	0	 	 	 	 	 
81001	9	0	 	 	 	 	 
81001	10	0	 	 	 	 	 
81001	11	0	 	 	 	 	 
81001	12	0	 	 	 	 	 
81003	0	1	3	0	2	8	14
81003	1	2	3	1	2	8	14
81003	2	3	3	1	2	8	14
81003	3	4	3	1	2	8	14
81003	4	5	3	1	2	8	14
81003	5	6	3	0	2	8	101
81003	6	7	3	1	2	8	101
81003	7	8	3	1	2	8	101
81003	8	9	3	1	2	8	101
81003	9	10	3	0	2	8	372
81003	10	11	3	1	2	8	372
81003	11	12	3	1	2	8	372
81003	12	29	3	0	98	98	311
81004	0	0	 	 	 	 	 
81004	1	1	3	0	2	8	13
81004	2	2	3	1	2	8	13
81004	3	3	3	1	2	8	13
81004	4	4	3	1	2	8	13
81004	5	5	3	1	2	8	13
81004	6	6	3	0	2	8	101
81004	7	0	 	 	 	 	 
81004	8	0	 	 	 	 	 
81004	9	0	 	 	 	 	 
81004	10	0	 	 	 	 	 
81004	11	0	 	 	 	 	 
81004	12	0	 	 	 	 	 
81005	0	1	3	0	2	8	8
81005	1	2	3	1	2	8	8
81005	2	3	3	1	2	8	8
81005	3	4	3	1	2	8	8
81005	4	5	3	1	2	8	8
81005	5	6	3	0	2	8	8
81005	6	7	3	1	2	8	8
81005	7	8	3	1	2	8	8
81005	8	9	3	1	2	8	8
81005	9	14	3	0	2	8	98
81005	10	15	3	1	2	8	98
81005	11	16	3	1	2	8	98
81005	12	0	 	 	 	 	 
81006	0	50	3	1	 	 	 
81006	1	1	3	0	2	8	13
81006	2	2	3	1	2	8	13
81006	3	3	3	1	2	8	13
81006	4	4	3	1	2	8	13
81006	5	5	3	1	2	8	13
81006	6	6	3	0	2	8	101
81006	7	7	3	1	2	8	101
81006	8	8	3	1	2	8	101
81006	9	9	3	1	2	8	101
81006	10	10	3	0	2	7	372
81006	11	11	3	1	2	7	372
81006	12	12	3	1	2	7	372
81007	0	0	 	 	 	 	 
81007	1	1	3	0	2	8	8
81007	2	2	3	1	2	8	8
81007	3	3	3	1	2	8	8
81007	4	4	3	1	2	8	8
81007	5	5	3	1	2	8	8
81007	6	6	3	0	2	8	101
81007	7	7	3	1	2	8	101
81007	8	9	3	1	2	8	101
81007	9	9	3	1	2	8	101
81007	10	10	3	0	2	8	372
81007	11	11	3	1	2	8	372
81007	12	12	3	1	2	8	372
81008	0	50	3	1	 	 	 
81008	1	1	3	0	2	8	8
81008	2	2	3	1	2	8	8
81008	3	3	3	1	2	8	8
81008	4	4	3	1	2	8	8
81008	5	5	3	1	2	8	8
81008	6	6	3	0	2	8	98
81008	7	7	3	1	2	8	98
81008	8	7	3	1	2	8	98
81008	9	9	3	1	2	8	98
81008	10	0	 	 	 	 	 
81008	11	0	 	 	 	 	 
81008	12	0	 	 	 	 	 
81009	0	1	3	0	2	8	7
81009	1	2	3	1	2	8	7
81009	2	3	3	1	2	8	7
81009	3	4	3	1	2	8	7
81009	4	0	 	 	 	 	 
81009	5	0	 	 	 	 	 
81009	6	0	 	 	 	 	 
81009	7	0	 	 	 	 	 
81009	8	0	 	 	 	 	 
81009	9	0	 	 	 	 	 
81009	10	0	 	 	 	 	 
81009	11	0	 	 	 	 	 
81009	12	0	 	 	 	 	 
81010	0	0	 	 	 	 	 
81010	1	50	3	0	2	8	833
81010	2	1	3	0	2	8	7
81010	3	2	3	1	2	8	7
81010	4	3	3	1	2	8	7
81010	5	4	3	1	2	8	7
81010	6	5	3	1	2	8	7
81010	7	6	3	0	2	8	98
81010	8	7	3	1	2	8	98
81010	9	8	3	1	2	8	98
81010	10	9	3	1	2	8	98
81010	11	10	8	0	2	8	375
81010	12	11	8	1	2	8	375
81011	0	0	 	 	 	 	 
81011	1	1	3	1	 	 	 
81011	2	2	3	1	 	 	 
81011	3	3	3	1	 	 	 
81011	4	4	3	1	 	 	 
81011	5	5	3	1	 	 	 
81011	6	6	3	0	2	8	98
81011	7	0	 	 	 	 	 
81011	8	0	 	 	 	 	 
81011	9	0	 	 	 	 	 
81011	10	0	 	 	 	 	 
81011	11	0	 	 	 	 	 
81011	12	0	 	 	 	 	 
81012	0	1	3	0	2	8	7
81012	1	2	3	1	2	8	7
81012	2	3	3	1	2	8	7
81012	3	4	3	1	2	8	7
81012	4	5	3	1	2	8	7
81012	5	6	3	0	2	8	98
81012	6	7	3	1	2	8	98
81012	7	8	3	1	2	8	98
81012	8	9	3	1	2	8	98
81012	9	10	3	0	2	8	372
81012	10	11	3	1	2	8	372
81012	11	12	3	1	2	8	372
81012	12	29	3	0	98	98	295
81013	0	1	3	0	2	8	822
81013	1	2	3	1	2	8	822
81013	2	0	 	 	 	 	 
81013	3	0	 	 	 	 	 
81013	4	0	 	 	 	 	 
81013	5	0	 	 	 	 	 
81013	6	0	 	 	 	 	 
81013	7	0	 	 	 	 	 
81013	8	0	 	 	 	 	 
81013	9	0	 	 	 	 	 
81013	10	0	 	 	 	 	 
81013	11	0	 	 	 	 	 
81013	12	0	 	 	 	 	 
81017	0	50	3	1	 	 	 
81017	1	50	3	1	 	 	 
81017	2	1	3	0	2	8	8
81017	3	2	3	1	2	8	8
81017	4	3	3	1	2	8	8
81017	5	4	3	1	2	8	8
81017	6	5	3	1	2	8	8
81017	7	6	3	0	2	8	98
81017	8	7	3	1	2	8	98
81017	9	8	3	1	2	8	98
81017	10	9	3	1	2	8	98
81017	11	10	3	0	2	8	150
81017	12	11	3	1	2	8	150
81019	0	1	3	0	2	8	823
81019	1	2	3	1	2	8	823
81019	2	3	3	1	2	8	823
81019	3	4	3	1	2	8	823
81019	4	5	3	1	2	8	823
81019	5	6	3	0	2	8	8
81019	6	7	3	1	2	8	8
81019	7	8	3	1	2	8	8
81019	8	9	3	1	2	8	8
81019	9	0	 	 	 	 	 
81019	10	0	 	 	 	 	 
81019	11	0	 	 	 	 	 
81019	12	0	 	 	 	 	 
81020	0	0	 	 	 	 	 
81020	1	1	3	0	2	8	7
81020	2	2	3	1	2	8	7
81020	3	3	3	1	2	8	7
81020	4	4	3	1	2	8	7
81020	5	5	3	1	2	8	7
81020	6	6	3	0	2	8	98
81020	7	7	3	1	2	8	98
81020	8	8	3	1	2	8	98
81020	9	9	3	1	2	8	98
81020	10	10	3	0	2	8	372
81020	11	11	3	1	2	8	372
81020	12	12	3	1	2	8	372
81021	0	50	3	1	 	 	 
81021	1	1	3	0	2	8	7
81021	2	2	3	1	2	8	7
81021	3	3	3	1	2	8	7
81021	4	4	3	1	2	8	7
81021	5	5	3	1	2	8	7
81021	6	6	3	0	2	8	98
81021	7	7	3	1	2	8	98
81021	8	8	3	1	2	8	98
81021	9	9	3	1	2	8	98
81021	10	0	 	 	 	 	 
81021	11	0	 	 	 	 	 
81021	12	0	 	 	 	 	 
81022	0	50	3	1	 	 	 
81022	1	1	3	0	2	8	7
81022	2	2	3	1	2	8	7
81022	3	3	3	1	2	8	7
81022	4	4	3	1	2	8	7
81022	5	5	3	1	2	8	7
81022	6	6	3	0	2	8	98
81022	7	7	3	1	2	8	98
81022	8	8	3	1	2	8	98
81022	9	9	3	1	2	8	98
81022	10	10	3	0	2	7	149
81022	11	11	3	1	2	7	149
81022	12	0	 	 	 	 	 
81023	0	0	 	 	 	 	 
81023	1	1	3	0	2	8	7
81023	2	2	3	1	2	8	7
81023	3	3	3	1	2	8	7
81023	4	4	3	1	2	8	7
81023	5	5	3	1	2	8	7
81023	6	6	3	0	2	8	98
81023	7	7	3	1	2	8	98
81023	8	8	3	1	2	8	98
81023	9	9	3	1	2	8	98
81023	10	0	 	 	 	 	 
81023	11	0	 	 	 	 	 
81023	12	0	 	 	 	 	 
81024	0	50	3	0	2	8	822
81024	1	50	3	1	2	8	822
81024	2	1	3	0	2	8	7
81024	3	2	3	1	2	8	7
81024	4	3	3	0	2	8	5
81024	5	4	3	1	2	8	5
81024	6	5	3	1	2	8	5
81024	7	6	3	0	2	8	102
81024	8	7	3	0	2	8	98
81024	9	8	3	1	2	8	98
81024	10	9	3	1	2	8	98
81024	11	38	3	0	2	8	205
81024	12	38	3	1	2	8	205
81025	0	50	3	1	 	 	 
81025	1	1	3	0	2	8	7
81025	2	2	3	1	2	8	7
81025	3	3	3	1	2	8	7
81025	4	4	3	1	2	8	7
81025	5	5	3	1	2	8	7
81025	6	6	3	0	2	8	98
81025	7	7	3	1	2	8	98
81025	8	8	3	1	2	8	98
81025	9	9	3	1	2	8	98
81025	10	0	 	 	 	 	 
81025	11	0	 	 	 	 	 
81025	12	0	 	 	 	 	 
81026	0	1	3	0	2	8	7
81026	1	2	3	1	2	8	7
81026	2	3	3	1	2	8	7
81026	3	4	3	1	2	8	7
81026	4	5	3	1	2	8	7
81026	5	6	3	0	2	8	98
81026	6	7	3	1	2	8	98
81026	7	8	3	1	2	8	98
81026	8	9	3	1	2	8	98
81026	9	10	3	0	2	8	372
81026	10	11	3	1	2	8	372
81026	11	12	3	1	2	8	372
81026	12	21	3	0	98	98	289
81028	0	50	3	0	2	8	828
81028	1	1	3	0	2	8	13
81028	2	2	3	1	2	8	13
81028	3	3	3	1	2	8	13
81028	4	4	3	1	2	8	13
81028	5	5	3	1	2	8	13
81028	6	6	3	0	2	8	101
81028	7	7	3	1	2	8	101
81028	8	8	3	1	2	8	101
81028	9	9	3	1	2	8	101
81028	10	10	3	0	2	8	375
81028	11	0	 	 	 	 	 
81028	12	0	 	 	 	 	 
81029	0	50	3	0	2	8	833
81029	1	1	3	0	2	8	13
81029	2	2	3	1	2	8	13
81029	3	3	3	1	2	8	13
81029	4	4	3	1	2	8	13
81029	5	5	3	1	2	8	13
81029	6	6	3	0	2	8	101
81029	7	7	3	1	2	8	101
81029	8	8	3	1	2	8	101
81029	9	9	3	1	2	8	101
81029	10	10	3	0	2	98	372
81029	11	11	3	1	2	98	372
81029	12	12	3	1	2	98	372
81030	0	2	6	1	 	 	 
81030	1	3	3	1	 	 	 
81030	2	4	3	1	 	 	 
81030	3	5	3	1	 	 	 
81030	4	6	3	0	2	8	101
81030	5	7	3	1	2	8	101
81030	6	8	3	1	2	8	101
81030	7	9	3	1	2	8	101
81030	8	10	3	0	2	8	372
81030	9	11	3	1	2	8	372
81030	10	12	3	1	2	8	372
81030	11	29	3	0	98	98	297
81030	12	30	6	1	98	98	297
81031	0	1	3	0	2	8	13
81031	1	2	3	1	2	8	13
81031	2	3	3	1	2	8	13
81031	3	4	3	1	2	8	13
81031	4	5	3	1	2	8	13
81031	5	6	3	0	2	8	101
81031	6	7	3	1	2	8	101
81031	7	8	3	1	2	8	101
81031	8	9	3	1	2	8	101
81031	9	10	3	0	2	98	372
81031	10	11	3	1	2	98	372
81031	11	12	3	1	2	98	372
81031	12	29	3	0	98	98	296
81032	0	1	3	0	2	8	13
81032	1	2	3	1	2	8	13
81032	2	3	3	1	2	8	13
81032	3	4	3	1	2	8	13
81032	4	5	3	1	2	8	13
81032	5	6	3	0	2	8	101
81032	6	7	3	1	2	8	101
81032	7	8	3	1	2	8	101
81032	8	9	3	1	2	8	101
81032	9	10	3	0	2	98	372
81032	10	11	3	1	2	98	372
81032	11	12	3	1	2	98	372
81032	12	24	3	0	98	98	292
81034	0	1	3	0	2	8	13
81034	1	2	3	1	2	8	13
81034	2	3	3	1	2	8	13
81034	3	4	3	1	2	8	13
81034	4	5	3	1	2	8	13
81034	5	6	3	0	2	8	101
81034	6	7	3	1	2	8	101
81034	7	8	3	1	2	8	101
81034	8	9	3	1	2	8	101
81034	9	10	3	0	2	8	372
81034	10	11	3	1	2	8	372
81034	11	12	3	1	2	8	372
81034	12	29	3	0	98	98	308
81035	0	1	3	0	2	8	838
81035	1	2	3	1	2	8	838
81035	2	3	3	1	2	8	838
81035	3	4	3	1	2	8	838
81035	4	5	3	1	2	8	838
81035	5	6	3	0	2	8	14
81035	6	7	3	1	2	8	14
81035	7	8	3	1	2	8	14
81035	8	9	3	1	2	8	14
81035	9	10	3	0	2	8	101
81035	10	11	3	1	2	8	101
81035	11	12	3	1	2	8	101
81035	12	29	3	0	98	98	322
81036	0	1	3	0	2	8	13
81036	1	2	3	1	2	8	13
81036	2	3	3	1	2	8	13
81036	3	4	3	1	2	8	13
81036	4	5	3	1	2	8	13
81036	5	6	3	0	2	8	101
81036	6	7	3	1	2	8	101
81036	7	8	3	1	2	8	101
81036	8	9	3	1	2	8	101
81036	9	10	3	0	2	98	149
81036	10	11	3	1	2	98	149
81036	11	12	3	1	2	98	149
81036	12	29	6	0	98	98	325
81038	0	1	3	0	2	8	13
81038	1	2	3	1	2	8	13
81038	2	3	3	1	2	8	13
81038	3	4	3	1	2	8	13
81038	4	5	3	1	2	8	13
81038	5	6	3	0	2	8	101
81038	6	7	3	1	2	8	101
81038	7	8	3	1	2	8	101
81038	8	9	3	1	2	8	101
81038	9	10	3	0	2	98	372
81038	10	11	3	1	2	98	372
81038	11	12	3	1	2	98	372
81038	12	24	3	0	98	98	351
81039	0	50	3	0	2	8	833
81039	1	1	3	0	2	8	14
81039	2	2	3	1	2	8	14
81039	3	3	3	1	2	8	14
81039	4	4	3	1	2	8	14
81039	5	5	3	1	2	8	14
81039	6	6	3	0	2	8	101
81039	7	7	3	1	2	8	101
81039	8	8	3	1	2	8	101
81039	9	9	3	1	2	8	101
