CHILDCODE	SCHCSTIDR4	FEESR4	PAYPRDR4	NUMPRDR4
201065	9	400	3	1
201065	10	 	 	 
201068	1	89	5	1
201068	2	1977	4	1
201068	3	1000	3	1
201068	4	 	 	 
201068	5	0	 	 
201068	6	0	 	 
201068	7	140	1	3
201068	8	7000	5	1
201068	9	150	3	1
201068	10	 	 	 
201073	1	200	5	1
201073	2	1900	3	2
201073	3	0	 	 
201073	4	 	 	 
201073	5	0	 	 
201073	6	0	 	 
201073	7	72	1	1
201073	8	0	 	 
201073	9	860	3	2
201073	10	 	 	 
201074	1	200	5	1
201074	2	5000	4	1
201074	3	2000	3	2
201074	4	 	 	 
201074	5	1000	3	2
201074	6	0	 	 
201074	7	100	1	2
201074	8	16000	5	1
201074	9	1000	3	1
201074	10	 	 	 
201082	1	0	 	 
201082	2	11200	3	1
201082	3	500	3	1
201082	4	 	 	 
201082	5	0	 	 
201082	6	0	 	 
201082	7	7200	3	1
201082	8	0	 	 
201082	9	850	3	1
201082	10	 	 	 
201084	1	 	 	 
201084	2	 	 	 
201084	3	 	 	 
201084	4	 	 	 
201084	5	 	 	 
201084	6	 	 	 
201084	7	 	 	 
201084	8	 	 	 
201084	9	 	 	 
201084	10	 	 	 
201086	1	 	 	 
201086	2	 	 	 
201086	3	 	 	 
201086	4	 	 	 
201086	5	 	 	 
201086	6	 	 	 
201086	7	 	 	 
201086	8	 	 	 
201086	9	 	 	 
201086	10	 	 	 
201104	1	 	 	 
201104	2	 	 	 
201104	3	 	 	 
201104	4	 	 	 
201104	5	 	 	 
201104	6	 	 	 
201104	7	 	 	 
201104	8	 	 	 
201104	9	 	 	 
201104	10	 	 	 
