CHILDCODE	NONFODR4	SPYRR4	SPNMR4
40045	33	0	 
40046	1	650	 
40046	2	800	 
40046	3	495	0
40046	4	150	4
40046	5	230	 
40046	6	370	 
40046	7	450	0
40046	8	70	4
40046	9	120	4
40046	10	0	 
40046	11	75	4
40046	12	0	 
40046	13	0	 
40046	14	0	 
40046	15	320	4
40046	16	0	 
40046	17	20000	4
40046	18	130	1
40046	19	0	 
40046	20	0	 
40046	21	0	 
40046	22	0	 
40046	23	0	 
40046	24	0	 
40046	25	0	 
40046	26	0	 
40046	27	0	 
40046	28	122	4
40046	29	0	 
40046	30	0	 
40046	31	0	 
40046	32	125	4
40046	33	0	 
40047	1	150	 
40047	2	300	 
40047	3	0	 
40047	4	300	4
40047	5	50	 
40047	6	800	 
40047	7	0	 
40047	8	100	4
40047	9	500	4
40047	10	0	 
40047	11	280	4
40047	12	0	 
40047	13	0	 
40047	14	0	 
40047	15	370	4
40047	16	0	 
40047	17	500	2
40047	18	2000	1
40047	19	0	 
40047	20	100	1
40047	21	0	 
40047	22	0	 
40047	23	0	 
40047	24	0	 
40047	25	0	 
40047	26	0	 
40047	27	0	 
40047	28	10	4
40047	29	0	 
40047	30	0	 
40047	31	0	 
40047	32	290	4
40047	33	0	 
40048	1	750	 
40048	2	1400	 
40048	3	600	4
40048	4	750	0
40048	5	450	 
40048	6	420	 
40048	7	240	4
40048	8	420	0
40048	9	0	 
40048	10	180	4
40048	11	0	 
40048	12	186	4
40048	13	0	 
40048	14	0	 
40048	15	572	4
40048	16	0	 
40048	17	0	 
40048	18	170	1
40048	19	0	 
40048	20	0	 
40048	21	0	 
40048	22	0	 
40048	23	0	 
40048	24	0	 
40048	25	0	 
40048	26	0	 
40048	27	0	 
40048	28	0	 
40048	29	0	 
40048	30	0	 
40048	31	0	 
40048	32	125	4
40048	33	0	 
40049	1	700	 
40049	2	1500	 
40049	3	0	 
40049	4	3000	1
40049	5	200	 
40049	6	500	 
40049	7	0	 
40049	8	300	1
40049	9	150	2
40049	10	0	 
40049	11	454	1
40049	12	0	 
40049	13	0	 
40049	14	0	 
40049	15	400	3
40049	16	0	 
40049	17	100	0
40049	18	400	1
40049	19	0	 
40049	20	0	 
40049	21	0	 
40049	22	400	1
40049	23	0	 
40049	24	0	 
40049	25	0	 
40049	26	0	 
40049	27	0	 
40049	28	80	2
40049	29	0	 
40049	30	0	 
40049	31	0	 
40049	32	1170	1
40049	33	0	 
40050	1	1000	 
40050	2	600	 
40050	3	0	 
40050	4	1000	2
40050	5	200	 
40050	6	200	 
40050	7	0	 
40050	8	300	2
40050	9	300	2
40050	10	0	 
40050	11	112	3
40050	12	0	 
40050	13	0	 
40050	14	0	 
40050	15	1000	2
40050	16	0	 
40050	17	0	 
40050	18	150	1
40050	19	0	 
40050	20	0	 
40050	21	0	 
40050	22	200	2
40050	23	0	 
40050	24	0	 
40050	25	0	 
40050	26	0	 
40050	27	0	 
40050	28	20	2
40050	29	0	 
40050	30	0	 
40050	31	0	 
40050	32	580	2
40050	33	0	 
40051	1	1000	 
40051	2	600	 
40051	3	500	4
40051	4	500	0
40051	5	100	 
40051	6	120	 
40051	7	180	4
40051	8	200	0
40051	9	300	0
40051	10	300	4
40051	11	200	0
40051	12	310	4
40051	13	0	 
40051	14	0	 
40051	15	300	1
40051	16	0	 
40051	17	200	0
40051	18	240	1
40051	19	0	 
40051	20	0	 
40051	21	0	 
40051	22	0	 
40051	23	0	 
40051	24	0	 
40051	25	0	 
40051	26	0	 
40051	27	0	 
40051	28	6	0
40051	29	6	4
40051	30	0	 
40051	31	0	 
40051	32	780	2
40051	33	0	 
40052	1	0	 
40052	2	0	 
40052	3	790	1
40052	4	270	0
40052	5	45	 
40052	6	80	 
40052	7	680	1
40052	8	240	0
40052	9	180	0
40052	10	360	1
40052	11	0	 
40052	12	725	4
40052	13	0	 
40052	14	0	 
40052	15	1200	1
40052	16	0	 
40052	17	0	 
40052	18	165	1
40052	19	0	 
40052	20	0	 
40052	21	0	 
40052	22	0	 
40052	23	120	0
40052	24	0	 
40052	25	0	 
40052	26	0	 
40052	27	0	 
40052	28	0	 
40052	29	0	 
40052	30	0	 
40052	31	0	 
40052	32	0	 
40052	33	0	 
40053	1	1000	 
40053	2	1500	 
40053	3	1000	0
40053	4	700	4
40053	5	200	 
40053	6	200	 
40053	7	100	0
40053	8	100	4
40053	9	70	4
40053	10	100	0
40053	11	230	4
40053	12	240	0
40053	13	0	 
40053	14	180	0
40053	15	330	1
40053	16	48	0
40053	17	2000	0
40053	18	6000	0
40053	19	300	0
40053	20	4000	0
40053	21	0	 
40053	22	200	1
40053	23	0	 
40053	24	0	 
40053	25	0	 
40053	26	0	 
40053	27	0	 
40053	28	50	4
40053	29	30	0
40053	30	0	 
40053	31	0	 
40053	32	730	2
40053	33	0	 
40054	1	100	 
40054	2	580	 
40054	3	360	4
40054	4	230	0
40054	5	50	 
40054	6	20	 
40054	7	150	4
40054	8	50	0
40054	9	100	0
40054	10	180	4
40054	11	250	0
40054	12	270	4
40054	13	0	 
40054	14	0	 
40054	15	490	3
40054	16	0	 
40054	17	0	 
40054	18	170	1
40054	19	0	 
40054	20	0	 
40054	21	0	 
40054	22	0	 
40054	23	0	 
40054	24	0	 
40054	25	0	 
40054	26	0	 
40054	27	0	 
40054	28	0	 
40054	29	222	4
40054	30	0	 
40054	31	0	 
40054	32	730	2
40054	33	0	 
40055	1	300	 
40055	2	400	 
40055	3	2000	2
40055	4	200	0
40055	5	0	 
40055	6	50	 
40055	7	390	2
40055	8	100	0
40055	9	155	0
40055	10	1110	2
40055	11	125	0
40055	12	940	2
40055	13	0	 
40055	14	0	 
40055	15	300	1
40055	16	0	 
40055	17	0	 
40055	18	120	1
40055	19	0	 
40055	20	0	 
40055	21	0	 
40055	22	0	 
40055	23	0	 
40055	24	0	 
40055	25	0	 
40055	26	0	 
40055	27	0	 
40055	28	6	0
40055	29	20	2
40055	30	0	 
40055	31	0	 
40055	32	870	1
40055	33	0	 
40056	1	700	 
40056	2	1000	 
40056	3	1000	1
40056	4	600	0
40056	5	50	 
40056	6	90	 
40056	7	300	1
40056	8	120	0
40056	9	260	0
40056	10	500	2
40056	11	0	 
40056	12	600	2
40056	13	0	 
40056	14	240	0
40056	15	700	1
40056	16	0	 
40056	17	200	4
40056	18	400	1
40056	19	0	 
40056	20	0	 
40056	21	0	 
40056	22	0	 
40056	23	0	 
40056	24	0	 
40056	25	0	 
40056	26	0	 
40056	27	0	 
40056	28	0	 
40056	29	40	2
40056	30	0	 
40056	31	0	 
40056	32	870	1
40056	33	0	 
40058	1	750	 
40058	2	450	 
40058	3	1000	3
40058	4	500	0
40058	5	75	 
40058	6	50	 
40058	7	220	3
40058	8	75	0
40058	9	55	0
40058	10	108	2
40058	11	20	4
40058	12	0	 
40058	13	0	 
40058	14	0	 
40058	15	360	3
40058	16	0	 
40058	17	0	 
40058	18	250	2
40058	19	0	 
40058	20	0	 
40058	21	0	 
40058	22	0	 
40058	23	0	 
40058	24	0	 
40058	25	0	 
40058	26	0	 
40058	27	0	 
40058	28	0	 
40058	29	15	4
40058	30	0	 
40058	31	0	 
40058	32	290	0
40058	33	0	 
40059	1	500	 
40059	2	1000	 
40059	3	0	 
40059	4	3000	1
40059	5	100	 
40059	6	300	 
40059	7	0	 
40059	8	900	1
40059	9	600	1
40059	10	0	 
40059	11	0	 
40059	12	0	 
40059	13	3600	0
40059	14	0	 
40059	15	1000	1
40059	16	0	 
40059	17	2000	1
40059	18	4000	1
40059	19	0	 
40059	20	0	 
40059	21	0	 
40059	22	0	 
40059	23	0	 
40059	24	0	 
40059	25	0	 
40059	26	0	 
40059	27	0	 
40059	28	0	 
40059	29	0	 
40059	30	0	 
40059	31	0	 
40059	32	870	1
40059	33	0	 
40060	1	500	 
40060	2	500	 
40060	3	1500	2
40060	4	200	0
40060	5	50	 
40060	6	30	 
40060	7	300	2
40060	8	20	0
40060	9	0	 
40060	10	320	2
40060	11	0	 
40060	12	1900	2
40060	13	0	 
40060	14	0	 
40060	15	580	2
40060	16	0	 
40060	17	150	4
40060	18	350	4
40060	19	0	 
40060	20	150	4
40060	21	2400	1
40060	22	0	 
40060	23	0	 
40060	24	0	 
40060	25	0	 
40060	26	0	 
40060	27	0	 
40060	28	0	 
40060	29	144	2
40060	30	0	 
40060	31	0	 
40060	32	580	2
40060	33	0	 
40061	1	300	 
40061	2	200	 
40061	3	700	2
40061	4	0	 
40061	5	100	 
40061	6	0	 
40061	7	200	1
40061	8	0	 
40061	9	0	 
40061	10	120	3
40061	11	0	 
40061	12	270	4
40061	13	0	 
40061	14	0	 
40061	15	145	3
40061	16	0	 
40061	17	710	1
40061	18	1200	0
40061	19	0	 
40061	20	60	0
40061	21	0	 
40061	22	0	 
40061	23	0	 
40061	24	0	 
40061	25	0	 
40061	26	0	 
40061	27	0	 
40061	28	0	 
40061	29	650	3
40061	30	0	 
40061	31	0	 
40061	32	580	2
40061	33	0	 
40062	1	0	 
40062	2	0	 
40062	3	300	4
40062	4	200	0
40062	5	0	 
40062	6	0	 
40062	7	220	4
40062	8	150	0
40062	9	400	0
40062	10	700	4
40062	11	550	0
40062	12	780	4
40062	13	0	 
40062	14	0	 
40062	15	600	3
40062	16	0	 
40062	17	0	 
40062	18	400	1
40062	19	0	 
40062	20	0	 
40062	21	0	 
40062	22	100	3
40062	23	0	 
40062	24	0	 
40062	25	0	 
40062	26	0	 
40062	27	0	 
40062	28	0	 
40062	29	0	 
40062	30	0	 
40062	31	0	 
40062	32	580	2
40062	33	0	 
40063	1	500	 
40063	2	0	 
40063	3	0	 
40063	4	2000	1
40063	5	100	 
40063	6	30	 
40063	7	0	 
40063	8	700	1
40063	9	1100	1
40063	10	0	 
40063	11	60	1
40063	12	0	 
40063	13	0	 
40063	14	0	 
40063	15	1000	1
40063	16	0	 
40063	17	3000	0
40063	18	1000	1
40063	19	0	 
40063	20	0	 
40063	21	0	 
40063	22	0	 
40063	23	0	 
40063	24	0	 
40063	25	0	 
40063	26	0	 
40063	27	0	 
40063	28	100	1
40063	29	0	 
40063	30	0	 
40063	31	0	 
40063	32	360	1
40063	33	0	 
40064	1	1500	 
40064	2	700	 
40064	3	1000	4
40064	4	800	0
40064	5	700	 
40064	6	120	 
40064	7	100	0
40064	8	100	4
40064	9	300	0
40064	10	450	4
40064	11	160	0
40064	12	200	4
40064	13	0	 
40064	14	0	 
40064	15	1000	3
40064	16	0	 
40064	17	2500	0
40064	18	3000	0
40064	19	0	 
40064	20	1000	0
40064	21	0	 
40064	22	0	 
40064	23	0	 
40064	24	0	 
40064	25	0	 
40064	26	0	 
40064	27	0	 
40064	28	0	 
40064	29	0	 
40064	30	0	 
40064	31	0	 
40064	32	580	2
40064	33	0	 
40065	1	1600	 
40065	2	600	 
40065	3	0	 
40065	4	600	4
40065	5	85	 
40065	6	0	 
40065	7	0	 
40065	8	320	4
40065	9	230	4
40065	10	0	 
40065	11	0	 
40065	12	0	 
40065	13	81	4
40065	14	0	 
40065	15	385	4
40065	16	0	 
40065	17	3150	0
40065	18	0	 
40065	19	0	 
40065	20	0	 
40065	21	0	 
40065	22	0	 
40065	23	0	 
40065	24	0	 
40065	25	0	 
40065	26	0	 
40065	27	0	 
40065	28	0	 
40065	29	0	 
40065	30	0	 
40065	31	0	 
40065	32	290	4
40065	33	0	 
40066	1	2000	 
40066	2	1000	 
40066	3	1000	4
40066	4	1000	0
40066	5	200	 
40066	6	100	 
40066	7	200	4
40066	8	100	0
40066	9	1000	0
40066	10	1000	4
40066	11	30	0
40066	12	30	4
40066	13	0	 
40066	14	0	 
40066	15	2000	2
40066	16	0	 
40066	17	2000	1
40066	18	1000	1
40066	19	0	 
40066	20	0	 
40066	21	0	 
40066	22	0	 
40066	23	0	 
40066	24	30	 
40066	25	30	 
40066	26	0	 
40066	27	0	 
40066	28	0	 
40066	29	30	4
40066	30	30	 
40066	31	0	 
40066	32	580	2
40066	33	0	 
40069	1	100	 
40069	2	300	 
40069	3	100	0
40069	4	0	 
40069	5	0	 
40069	6	37	 
40069	7	80	0
40069	8	0	 
40069	9	0	 
40069	10	140	0
40069	11	0	 
40069	12	0	 
40069	13	0	 
40069	14	0	 
40069	15	100	0
40069	16	0	 
40069	17	0	 
40069	18	0	 
40069	19	0	 
40069	20	500	0
40069	21	0	 
40069	22	0	 
40069	23	0	 
40069	24	0	 
40069	25	0	 
40069	26	0	 
40069	27	0	 
40069	28	0	 
40069	29	0	 
40069	30	0	 
40069	31	0	 
40069	32	620	2
40069	33	0	 
40070	1	1000	 
40070	2	800	 
40070	3	1500	3
40070	4	2000	0
40070	5	70	 
40070	6	120	 
40070	7	300	3
40070	8	300	0
40070	9	0	 
40070	10	650	3
40070	11	0	 
40070	12	274	3
40070	13	0	 
40070	14	0	 
40070	15	400	1
40070	16	0	 
40070	17	570	4
40070	18	1600	1
40070	19	0	 
40070	20	75	0
40070	21	0	 
40070	22	0	 
40070	23	0	 
40070	24	0	 
40070	25	0	 
40070	26	0	 
40070	27	0	 
40070	28	0	 
40070	29	40	3
40070	30	0	 
40070	31	0	 
40070	32	580	2
40070	33	0	 
40071	1	500	 
40071	2	500	 
40071	3	700	0
40071	4	700	4
40071	5	150	 
40071	6	100	 
40071	7	200	0
40071	8	250	4
40071	9	300	4
40071	10	200	0
40071	11	2000	4
40071	12	900	0
40071	13	1000	4
40071	14	600	0
40071	15	1000	3
40071	16	0	 
40071	17	700	0
40071	18	600	1
40071	19	0	 
40071	20	0	 
40071	21	0	 
40071	22	0	 
40071	23	0	 
40071	24	0	 
40071	25	0	 
40071	26	0	 
40071	27	0	 
40071	28	0	 
40071	29	0	 
40071	30	0	 
40071	31	0	 
40071	32	600	2
40071	33	0	 
40073	1	500	 
40073	2	300	 
40073	3	400	0
40073	4	1000	1
40073	5	200	 
40073	6	100	 
40073	7	100	0
40073	8	200	2
40073	9	300	4
40073	10	300	0
40073	11	0	 
40073	12	0	 
40073	13	0	 
40073	14	0	 
40073	15	400	3
40073	16	1600	0
40073	17	0	 
40073	18	1000	1
40073	19	0	 
40073	20	0	 
40073	21	0	 
40073	22	0	 
40073	23	0	 
40073	24	0	 
40073	25	0	 
40073	26	0	 
40073	27	0	 
40073	28	0	 
40073	29	0	 
40073	30	0	 
40073	31	0	 
40073	32	870	1
40073	33	0	 
40075	1	500	 
40075	2	1500	 
40075	3	0	 
40075	4	500	4
40075	5	200	 
40075	6	600	 
40075	7	0	 
40075	8	150	4
40075	9	150	4
40075	10	0	 
40075	11	462	4
40075	12	0	 
40075	13	0	 
40075	14	0	 
40075	15	1000	4
40075	16	0	 
40075	17	300	1
40075	18	1200	1
40075	19	0	 
40075	20	0	 
40075	21	0	 
40075	22	0	 
40075	23	0	 
40075	24	0	 
40075	25	0	 
40075	26	0	 
40075	27	0	 
40075	28	70	4
40075	29	0	 
40075	30	0	 
40075	31	0	 
40075	32	290	4
40075	33	0	 
40076	1	310	 
40076	2	1000	 
40076	3	4500	2
40076	4	0	 
40076	5	79	 
40076	6	60	 
40076	7	310	2
40076	8	0	 
40076	9	0	 
40076	10	330	2
40076	11	0	 
40076	12	0	 
40076	13	0	 
40076	14	0	 
40076	15	515	3
40076	16	0	 
40076	17	60	0
40076	18	410	0
40076	19	0	 
40076	20	0	 
40076	21	0	 
40076	22	0	 
40076	23	300	4
40076	24	0	 
40076	25	0	 
40076	26	0	 
40076	27	0	 
40076	28	0	 
40076	29	20	2
40076	30	0	 
40076	31	0	 
40076	32	840	1
40076	33	0	 
40077	1	0	 
40077	2	0	 
40077	3	0	 
40077	4	0	 
40077	5	0	 
40077	6	0	 
40077	7	0	 
40077	8	0	 
40077	9	0	 
40077	10	0	 
40077	11	1060	4
40077	12	0	 
40077	13	0	 
40077	14	0	 
40077	15	0	 
40077	16	144	4
40077	17	0	 
40077	18	200	1
40077	19	0	 
40077	20	0	 
40077	21	0	 
40077	22	0	 
40077	23	0	 
40077	24	0	 
40077	25	0	 
40077	26	0	 
40077	27	0	 
40077	28	20	4
40077	29	0	 
40077	30	0	 
40077	31	0	 
40077	32	290	4
40077	33	0	 
40078	1	2000	 
40078	2	3000	 
40078	3	0	 
40078	4	700	4
40078	5	300	 
40078	6	600	 
40078	7	0	 
40078	8	150	4
40078	9	400	4
40078	10	0	 
40078	11	0	 
40078	12	0	 
40078	13	250	4
40078	14	0	 
40078	15	300	4
40078	16	0	 
40078	17	40000	0
40078	18	12000	1
40078	19	0	 
40078	20	0	 
40078	21	0	 
40078	22	0	 
40078	23	0	 
40078	24	0	 
40078	25	0	 
40078	26	0	 
40078	27	0	 
40078	28	200	4
40078	29	0	 
40078	30	0	 
40078	31	0	 
40078	32	1201	1
40078	33	0	 
40079	1	200	 
40079	2	300	 
40079	3	500	4
40079	4	0	 
40079	5	200	 
40079	6	200	 
40079	7	200	4
40079	8	0	 
40079	9	0	 
40079	10	180	4
40079	11	0	 
40079	12	10	4
40079	13	0	 
40079	14	3000	4
40079	15	200	4
40079	16	0	 
40079	17	500	0
40079	18	500	0
40079	19	0	 
40079	20	0	 
40079	21	0	 
40079	22	200	4
40079	23	0	 
40079	24	0	 
40079	25	0	 
40079	26	0	 
40079	27	0	 
40079	28	0	 
40079	29	90	4
40079	30	0	 
40079	31	0	 
40079	32	290	4
40079	33	0	 
40081	1	560	 
40081	2	900	 
40081	3	1300	4
40081	4	0	 
40081	5	0	 
40081	6	0	 
40081	7	650	4
40081	8	0	 
40081	9	0	 
40081	10	250	4
40081	11	0	 
40081	12	420	4
40081	13	0	 
40081	14	0	 
40081	15	370	4
40081	16	0	 
40081	17	180	4
40081	18	460	4
40081	19	0	 
40081	20	0	 
40081	21	0	 
40081	22	0	 
40081	23	400	4
40081	24	0	 
40081	25	0	 
40081	26	0	 
40081	27	0	 
40081	28	0	 
40081	29	50	4
40081	30	0	 
40081	31	0	 
40081	32	120	4
40081	33	0	 
40082	1	1300	 
40082	2	1500	 
40082	3	0	 
40082	4	1100	3
40082	5	380	 
40082	6	120	 
40082	7	0	 
40082	8	300	3
40082	9	250	3
40082	10	0	 
40082	11	10	3
40082	12	0	 
40082	13	0	 
40082	14	0	 
40082	15	400	3
40082	16	0	 
40082	17	360	0
40082	18	500	0
40082	19	0	 
40082	20	0	 
40082	21	0	 
40082	22	350	3
40082	23	0	 
40082	24	0	 
40082	25	0	 
40082	26	0	 
40082	27	0	 
40082	28	30	3
40082	29	0	 
40082	30	0	 
40082	31	0	 
40082	32	520	2
40082	33	2500	2
40083	1	500	 
40083	2	500	 
40083	3	800	4
40083	4	0	 
40083	5	0	 
40083	6	0	 
40083	7	500	4
40083	8	0	 
40083	9	0	 
40083	10	500	4
40083	11	0	 
40083	12	280	4
40083	13	0	 
40083	14	200	4
40083	15	300	4
40083	16	0	 
40083	17	9000	0
40083	18	3000	1
40083	19	0	 
40083	20	5000	0
40083	21	0	 
40083	22	0	 
40083	23	0	 
40083	24	0	 
40083	25	0	 
40083	26	0	 
40083	27	0	 
40083	28	0	 
40083	29	20	4
40083	30	0	 
40083	31	0	 
40083	32	290	4
40083	33	0	 
40084	1	1500	 
40084	2	1000	 
40084	3	660	4
40084	4	500	4
40084	5	400	 
40084	6	500	 
40084	7	300	4
40084	8	150	4
40084	9	80	4
40084	10	400	4
40084	11	720	4
40084	12	560	4
40084	13	0	 
40084	14	60	4
40084	15	1100	3
40084	16	0	 
40084	17	600	1
40084	18	1200	1
40084	19	0	 
40084	20	300	0
40084	21	0	 
40084	22	0	 
40084	23	0	 
40084	24	0	 
40084	25	0	 
40084	26	0	 
40084	27	0	 
40084	28	0	 
40084	29	20	4
40084	30	0	 
40084	31	0	 
40084	32	46	3
40084	33	0	 
40085	1	500	 
40085	2	300	 
40085	3	1000	3
40085	4	0	 
40085	5	200	 
40085	6	220	 
40085	7	250	2
40085	8	0	 
40085	9	0	 
40085	10	410	1
40085	11	0	 
40085	12	0	 
40085	13	0	 
40085	14	0	 
40085	15	255	4
40085	16	0	 
40085	17	1000	0
40085	18	26000	0
40085	19	0	 
40085	20	0	 
40085	21	0	 
40085	22	120	4
40085	23	0	 
40085	24	0	 
40085	25	0	 
40085	26	0	 
40085	27	0	 
40085	28	0	 
40085	29	300	3
40085	30	0	 
40085	31	0	 
40085	32	265	4
40085	33	0	 
40087	1	300	 
40087	2	250	 
40087	3	150	4
40087	4	150	0
40087	5	300	 
40087	6	50	 
40087	7	80	4
40087	8	70	0
40087	9	180	0
40087	10	160	4
40087	11	0	 
40087	12	0	 
40087	13	0	 
40087	14	0	 
40087	15	600	3
40087	16	0	 
40087	17	0	 
40087	18	300	1
40087	19	0	 
40087	20	0	 
40087	21	0	 
40087	22	0	 
40087	23	0	 
40087	24	0	 
40087	25	0	 
40087	26	0	 
40087	27	0	 
40087	28	113	0
40087	29	113	4
40087	30	0	 
40087	31	0	 
40087	32	580	2
40087	33	0	 
40088	1	200	 
40088	2	200	 
40088	3	300	4
40088	4	200	0
40088	5	0	 
40088	6	0	 
40088	7	100	4
40088	8	100	0
40088	9	200	0
40088	10	200	4
40088	11	0	 
40088	12	60	4
40088	13	200	0
40088	14	200	4
40088	15	200	1
40088	16	0	 
40088	17	200	0
40088	18	100	0
40088	19	0	 
40088	20	0	 
40088	21	0	 
40088	22	300	2
40088	23	0	 
40088	24	0	 
40088	25	0	 
40088	26	0	 
40088	27	0	 
40088	28	50	0
40088	29	0	 
40088	30	0	 
40088	31	0	 
40088	32	580	2
40088	33	0	 
40089	1	300	 
40089	2	400	 
40089	3	0	 
40089	4	500	3
40089	5	30	 
40089	6	50	 
40089	7	0	 
40089	8	400	3
40089	9	300	4
40089	10	0	 
40089	11	0	 
40089	12	0	 
40089	13	250	4
40089	14	0	 
40089	15	400	4
40089	16	0	 
40089	17	500	1
40089	18	200	1
40089	19	0	 
40089	20	0	 
40089	21	0	 
40089	22	0	 
40089	23	0	 
40089	24	0	 
40089	25	0	 
40089	26	0	 
40089	27	120	0
40089	28	130	4
40089	29	0	 
40089	30	0	 
40089	31	0	 
40089	32	290	4
40089	33	0	 
40090	1	300	 
40090	2	1000	 
40090	3	0	 
40090	4	200	4
40090	5	2	 
40090	6	300	 
40090	7	0	 
40090	8	300	2
40090	9	300	2
40090	10	0	 
40090	11	20	2
40090	12	0	 
40090	13	0	 
40090	14	0	 
40090	15	150	2
40090	16	20	2
40090	17	10000	1
40090	18	10000	0
40090	19	1500	0
40090	20	1000	0
40090	21	0	 
40090	22	0	 
40090	23	0	 
40090	24	0	 
40090	25	0	 
40090	26	0	 
40090	27	0	 
40090	28	20	2
40090	29	0	 
40090	30	0	 
40090	31	0	 
40090	32	580	1
40090	33	0	 
40091	1	300	 
40091	2	200	 
40091	3	0	 
40091	4	400	3
40091	5	50	 
40091	6	100	 
40091	7	0	 
40091	8	200	3
40091	9	350	3
40091	10	0	 
40091	11	35	3
40091	12	0	 
40091	13	0	 
40091	14	0	 
40091	15	400	3
40091	16	0	 
40091	17	400	0
40091	18	700	1
40091	19	0	 
40091	20	0	 
40091	21	0	 
40091	22	0	 
40091	23	0	 
40091	24	0	 
40091	25	0	 
40091	26	0	 
40091	27	0	 
40091	28	20	4
40091	29	0	 
40091	30	0	 
40091	31	0	 
40091	32	550	3
40091	33	0	 
40092	1	200	 
40092	2	300	 
40092	3	400	4
40092	4	400	0
40092	5	100	 
40092	6	100	 
40092	7	150	4
40092	8	150	0
40092	9	500	0
40092	10	500	4
40092	11	124	0
40092	12	171	4
40092	13	30	0
40092	14	0	 
40092	15	750	1
40092	16	0	 
40092	17	0	 
40092	18	400	1
40092	19	0	 
40092	20	0	 
40092	21	0	 
40092	22	0	 
40092	23	0	 
40092	24	0	 
40092	25	0	 
40092	26	0	 
40092	27	0	 
40092	28	10	0
40092	29	10	4
40092	30	0	 
40092	31	0	 
40092	32	580	2
40092	33	0	 
40093	1	1000	 
40093	2	1000	 
40093	3	0	 
40093	4	3000	2
40093	5	250	 
40093	6	200	 
40093	7	0	 
40093	8	400	2
40093	9	500	2
40093	10	0	 
40093	11	0	 
40093	12	0	 
40093	13	840	3
40093	14	0	 
40093	15	170	4
40093	16	0	 
40093	17	200	1
40093	18	800	1
40093	19	0	 
40093	20	0	 
40093	21	0	 
40093	22	0	 
40093	23	0	 
40093	24	0	 
40093	25	0	 
40093	26	2000	1
40093	27	0	 
40093	28	0	 
40093	29	0	 
40093	30	0	 
40093	31	0	 
40093	32	1200	1
40093	33	0	 
40094	1	2500	 
40094	2	1000	 
40094	3	800	2
40094	4	0	 
40094	5	82	 
40094	6	350	 
40094	7	700	3
40094	8	0	 
40094	9	0	 
40094	10	1000	2
40094	11	0	 
40094	12	30	1
40094	13	0	 
40094	14	0	 
40094	15	600	1
40094	16	0	 
40094	17	0	 
40094	18	100	0
40094	19	0	 
40094	20	0	 
40094	21	0	 
40094	22	0	 
40094	23	0	 
40094	24	0	 
40094	25	0	 
40094	26	0	 
40094	27	0	 
40094	28	0	 
40094	29	40	2
40094	30	0	 
40094	31	0	 
40094	32	290	4
40094	33	0	 
40095	1	500	 
40095	2	300	 
40095	3	200	4
40095	4	200	0
40095	5	60	 
40095	6	50	 
40095	7	40	4
40095	8	30	0
40095	9	0	 
40095	10	0	 
40095	11	0	 
40095	12	218	4
40095	13	0	 
40095	14	3000	4
40095	15	350	4
40095	16	2900	4
40095	17	0	 
40095	18	1200	1
40095	19	0	 
40095	20	0	 
40095	21	0	 
40095	22	5	2
40095	23	0	 
40095	24	0	 
40095	25	0	 
40095	26	0	 
40095	27	0	 
40095	28	0	 
40095	29	75	4
40095	30	0	 
40095	31	0	 
40095	32	290	4
40095	33	0	 
40096	1	500	 
40096	2	500	 
40096	3	0	 
40096	4	1500	3
40096	5	300	 
40096	6	200	 
40096	7	0	 
40096	8	200	3
40096	9	500	4
40096	10	0	 
40096	11	20	4
40096	12	0	 
40096	13	0	 
40096	14	0	 
40096	15	0	 
40096	16	0	 
40096	17	0	 
40096	18	300	1
40096	19	0	 
40096	20	0	 
40096	21	0	 
40096	22	0	 
40096	23	0	 
40096	24	0	 
40096	25	0	 
40096	26	0	 
40096	27	0	 
40096	28	100	4
40096	29	0	 
40096	30	0	 
40096	31	0	 
40096	32	145	4
40096	33	0	 
40097	1	280	 
40097	2	550	 
40097	3	600	1
40097	4	250	0
40097	5	0	 
40097	6	300	 
40097	7	455	1
40097	8	120	0
40097	9	160	0
40097	10	850	1
40097	11	0	 
40097	12	0	 
40097	13	0	 
40097	14	0	 
40097	15	980	1
40097	16	0	 
40097	17	0	 
40097	18	350	0
40097	19	0	 
40097	20	0	 
40097	21	0	 
40097	22	0	 
40097	23	0	 
40097	24	0	 
40097	25	130	 
40097	26	0	 
40097	27	0	 
40097	28	0	 
40097	29	0	 
40097	30	0	 
40097	31	0	 
40097	32	290	0
40097	33	0	 
40098	1	200	 
40098	2	350	 
40098	3	3000	1
40098	4	0	 
40098	5	40	 
40098	6	50	 
40098	7	600	1
40098	8	0	 
40098	9	0	 
40098	10	360	1
40098	11	0	 
40098	12	20	1
40098	13	0	 
40098	14	0	 
40098	15	680	2
40098	16	0	 
40098	17	7220	1
40098	18	1000	1
40098	19	0	 
40098	20	2800	1
40098	21	0	 
40098	22	10	4
40098	23	0	 
40098	24	0	 
40098	25	0	 
40098	26	0	 
40098	27	0	 
40098	28	0	 
40098	29	10	2
40098	30	0	 
40098	31	0	 
40098	32	580	2
40098	33	0	 
40100	1	300	 
40100	2	300	 
40100	3	0	 
40100	4	300	4
40100	5	0	 
40100	6	0	 
40100	7	0	 
40100	8	60	4
40100	9	200	4
40100	10	0	 
40100	11	0	 
40100	12	0	 
40100	13	0	 
40100	14	0	 
40100	15	47	4
40100	16	0	 
40100	17	1027	1
40100	18	200	1
40100	19	2000	1
40100	20	273	0
